name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_900.0_grav_316.0_mh_1.0_co_1.5.nc	4.4996870826184034	900.0	1.0	1.5	2.0	chemeq	2.5420161573377003e-09	T7	5.532639220428226e+18	2.2701618231930643e+21	2.0105967440349138e+22	4.422614022859315e+22	2.497949708668291e+22	1.6139821907279937e+22	2.5596292835159153e+22	3.980246523018953e+22
spectra_logzz_8.0_teff_950.0_grav_31.0_mh_1.0_co_1.5.nc	3.4913616938342726	950.0	1.0	1.5	8.0	chemeq	3.3301796664278835e-09	T6	2.2630030725746465e+18	1.1089319649100776e+21	1.864699668032123e+22	3.694201212889135e+22	3.89170198978993e+22	2.852685367960511e+22	2.6621301590523413e+22	4.864556862445562e+22
spectra_logzz_9.0_teff_900.0_grav_178.0_mh_1.0_co_2.5.nc	4.250420002308894	900.0	1.0	2.5	9.0	chemeq	2.7585205972005576e-09	T7	3.605502052250887e+18	2.5959614701295124e+21	1.713820226810608e+22	2.905708066781269e+22	2.5926502700864074e+22	2.6332986400148656e+22	2.3839668103281295e+22	4.131316060391021e+22
spectra_logzz_7.0_teff_850.0_grav_1000.0_mh_1.0_co_0.5.nc	5.0	850.0	1.0	0.5	7.0	chemeq	2.0954059142449504e-09	T7	4.583586830611213e+18	9.02353706067869e+20	9.88605932476834e+21	2.0879028681021183e+22	3.014635903601272e+22	1.3996994426369896e+22	1.6826578171886096e+22	3.2236598918445426e+22
spectra_logzz_8.0_teff_900.0_grav_100.0_mh_1.0_co_0.5.nc	4.0	900.0	1.0	0.5	8.0	chemeq	2.961537124867255e-09	T7	2.5916402056742405e+18	8.006985932901749e+20	1.1728625183789087e+22	1.6320630547820235e+22	2.8815186323666486e+22	1.7211945416375528e+22	1.5979261276146022e+22	4.7567368218205005e+22
spectra_logzz_4.0_teff_900.0_grav_1000.0_mh_1.0_co_1.5.nc	5.0	900.0	1.0	1.5	4.0	chemeq	2.108939213442962e-09	T7	5.778084397124624e+18	2.3249879177038628e+21	1.8986928412256555e+22	4.722762544251382e+22	2.80282754866478e+22	1.6010961031288634e+22	2.65310380014618e+22	3.891548381216653e+22
spectra_logzz_4.0_teff_950.0_grav_316.0_mh_1.0_co_1.0.nc	4.4996870826184034	950.0	1.0	1.0	4.0	chemeq	2.564571969347208e-09	T6	4.936283845159032e+18	2.5881710662632294e+21	2.6893659833691445e+22	4.4135009270336e+22	4.236658058679874e+22	2.449767736638816e+22	3.1487160314799256e+22	5.202474136104248e+22
spectra_logzz_8.0_teff_900.0_grav_100.0_mh_1.0_co_1.5.nc	4.0	900.0	1.0	1.5	8.0	chemeq	2.961537124867255e-09	T7	1.8880618002677064e+18	9.981790606830913e+20	1.5569403104015633e+22	3.76170589873796e+22	3.164341692008485e+22	2.0866802206154913e+22	2.367526127659817e+22	3.5713233192721217e+22
spectra_logzz_9.0_teff_900.0_grav_1000.0_mh_1.0_co_2.5.nc	5.0	900.0	1.0	2.5	9.0	chemeq	2.108939213442962e-09	T7	5.326938534022942e+18	2.3253350936840647e+21	1.5063960796568027e+22	3.804298010545243e+22	2.9610905278100296e+22	2.5068698790743587e+22	2.593311892546271e+22	4.0676870691588214e+22
spectra_logzz_4.0_teff_900.0_grav_1000.0_mh_1.0_co_0.5.nc	5.0	900.0	1.0	0.5	4.0	chemeq	2.108939213442962e-09	T7	5.210870878553894e+18	1.788820928437038e+21	1.7556387506398895e+22	3.13181101097956e+22	3.5844018254553035e+22	1.7518585718514423e+22	2.3403180702254557e+22	4.152887766469018e+22
