name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_1500.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	1500.0	0.7	0.5	8.0	chemeq	2.8803525218393986e-09	L6	-27.643844953984814	-32.13330486417924	-33.5815916727515	-33.31698760155608	-33.60405997784804	-32.66960274448721	-32.934843802650505	-34.155428379935444	-34.164331868117685	-33.61523209391838	-33.03337798308824
spectra_logzz_9.0_teff_1500.0_grav_100.0_mh_0.7_co_2.5.nc	4.0	1500.0	0.7	2.5	9.0	chemeq	3.4690358588243447e-09	L6	-26.47484642855608	-31.72897856090523	-33.53512852692447	-33.803645042205304	-33.79986959799338	-33.449389797947276	-33.48584123966652	-32.60231871631946	-33.66332313228153	-33.40485153439934	-33.06142264863921
spectra_logzz_2.0_teff_1400.0_grav_31.0_mh_0.7_co_1.5.nc	3.4913616938342726	1400.0	0.7	1.5	2.0	chemeq	3.879838920444635e-09	L7	-25.844189127900908	-31.356140650070955	-33.16608548943424	-33.06236591682744	-33.42297122478223	-32.67584628434649	-32.881225747268886	-33.414381015012665	-33.85481765547658	-33.296872716943604	-32.78306252010515
spectra_logzz_4.0_teff_1500.0_grav_100.0_mh_0.7_co_0.5.nc	4.0	1500.0	0.7	0.5	4.0	chemeq	3.4690358588243447e-09	L6	-28.262207301624414	-32.09215492136441	-33.47650557553131	-33.22944256128811	-33.61160085741412	-32.779491369084404	-33.01342088431248	-34.13420978188776	-34.13320675689458	-33.60336366523019	-33.15940627689355
spectra_logzz_2.0_teff_1300.0_grav_17.0_mh_0.7_co_1.0.nc	3.230448921378274	1300.0	0.7	1.0	2.0	chemeq	4.028450861547609e-09	L8	-26.2663974934273	-31.10528467792271	-32.75595819867647	-32.530704913489345	-33.01941702067286	-32.14391789312038	-32.437878716320796	-33.46902115752681	-33.70344758720417	-33.09655614480644	-32.525065553990984
spectra_logzz_9.0_teff_1400.0_grav_17.0_mh_0.7_co_0.5.nc	3.230448921378274	1400.0	0.7	0.5	9.0	chemeq	4.204144882884142e-09	L7	-28.3081017309769	-31.65793696656955	-33.003600187440156	-32.74087096687922	-33.28334735453332	-32.56339998042505	-32.80290110993395	-33.92697890090686	-33.95645352218651	-33.46991204532805	-33.11181600837604
spectra_logzz_7.0_teff_1300.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	1300.0	0.7	1.5	7.0	chemeq	2.7517846725740034e-09	L8	-23.143098877867562	-30.953948484398385	-33.13785810838108	-32.920833624091046	-32.887928979053136	-31.974289352008686	-32.34015687199471	-33.272005959468345	-33.65158875277602	-32.94293694108801	-31.82495553926642
spectra_logzz_8.0_teff_1300.0_grav_1000.0_mh_0.7_co_1.0.nc	5.0	1300.0	0.7	1.0	8.0	chemeq	2.235250030027624e-09	L8	-24.064489191078053	-31.150649073155797	-33.09022217917011	-32.83394336852032	-32.80019100433097	-31.670086942736727	-32.14526840960126	-33.68107923571442	-33.77119280448003	-33.03604094252506	-31.783055474496084
spectra_logzz_8.0_teff_1500.0_grav_56.0_mh_0.7_co_1.5.nc	3.7481880270062002	1500.0	0.7	1.5	8.0	chemeq	3.752664095914246e-09	L6	-26.677173863852396	-31.68954171586389	-33.42556863208351	-33.33286787804444	-33.686224834890254	-32.842092376961745	-33.13460592590371	-34.12373512830706	-34.087885103016944	-33.45248968102163	-32.61660986561431
spectra_logzz_2.0_teff_1400.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	1400.0	0.7	1.0	2.0	chemeq	1.7789071929488469e-09	L7	-25.469271088490082	-31.75711490397267	-33.54377877565024	-33.30826494903771	-33.23715836566983	-32.281812308356535	-32.53840964466275	-33.38430470524227	-33.9520007886356	-33.35263948263152	-32.527659142295555
spectra_logzz_4.0_teff_1500.0_grav_1000.0_mh_0.7_co_0.5.nc	5.0	1500.0	0.7	0.5	4.0	chemeq	2.3209609361353918e-09	L6	-26.88356484692674	-32.164929265400936	-33.64772965994987	-33.40338547714444	-33.56350242104936	-32.51418379478058	-32.8189855886487	-34.11887713725123	-34.148178369183555	-33.548702769237124	-32.85050176392134
spectra_logzz_9.0_teff_1500.0_grav_316.0_mh_0.7_co_1.0.nc	4.4996870826184034	1500.0	0.7	1.0	9.0	chemeq	2.8803525218393986e-09	L6	-27.156195512588692	-32.035739825265	-33.5965759303663	-33.3625354980695	-33.62310743121732	-32.672554063786635	-32.961925976426095	-34.16463931579062	-34.15759895220154	-33.54304624666315	-32.76328275532721
spectra_logzz_2.0_teff_1400.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	1400.0	0.7	1.5	2.0	chemeq	2.810429769094211e-09	L7	-25.14695444280066	-31.473130582101618	-33.41949915501826	-33.2634678468727	-33.3681437023838	-32.60559574787748	-32.80203046331788	-33.15352269137135	-33.81546227777147	-33.25419073328452	-32.6499895155576
spectra_logzz_9.0_teff_1300.0_grav_562.0_mh_0.7_co_0.5.nc	4.749736315569061	1300.0	0.7	0.5	9.0	chemeq	2.4878338739493136e-09	L8	-24.928920458543857	-31.27100492656211	-33.01728601981671	-32.736569982338246	-32.90586272705945	-31.785210806149593	-32.227297917571796	-33.770211743053046	-33.81635338857342	-33.16580184360428	-32.26922258153782
spectra_logzz_9.0_teff_1400.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	1400.0	0.7	1.0	9.0	chemeq	3.3697916597548544e-09	L7	-26.730399865374338	-31.562063106813966	-33.193857231961324	-32.9583527057971	-33.31905395961437	-32.37659094332531	-32.703934399818166	-33.95880523529617	-33.95689986922437	-33.32634141843539	-32.54717053754588
spectra_logzz_4.0_teff_1300.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	1300.0	0.7	2.5	4.0	chemeq	2.4878338739493136e-09	L8	-25.126947248180624	-31.286962907706357	-33.01986512195532	-33.11838006705714	-33.13980420317585	-32.95250555665328	-33.13756520389984	-32.065063472391394	-33.15402111653699	-32.87092902856494	-32.675822401747205
spectra_logzz_2.0_teff_1500.0_grav_100.0_mh_0.7_co_1.5.nc	4.0	1500.0	0.7	1.5	2.0	chemeq	3.4690358588243447e-09	L6	-26.478912601098045	-31.72325000939376	-33.531107239735405	-33.460478917437385	-33.74129478898589	-32.97161999919429	-33.138514777543854	-33.689747530386136	-34.0766407197915	-33.51081787228666	-32.93481006640543
spectra_logzz_7.0_teff_1500.0_grav_3160.0_mh_0.7_co_1.5.nc	5.4996870826184034	1500.0	0.7	1.5	7.0	chemeq	1.810868642688748e-09	L6	-25.24250969756442	-31.922573107562847	-33.774378191989236	-33.70662069137306	-33.54616916920412	-32.66371813842143	-32.93328622541533	-33.802929893501656	-34.12224422287211	-33.448258879831045	-32.38703970143028
spectra_logzz_9.0_teff_1400.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	1400.0	0.7	2.5	9.0	chemeq	2.810429769094211e-09	L7	-25.028148187061195	-31.450211041737433	-33.320199163925665	-33.48693363951064	-33.46105183634845	-33.183011887965826	-33.25431003105997	-32.37366267496844	-33.49901306194298	-33.167548043435204	-32.70487044171078
spectra_logzz_4.0_teff_1400.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	1400.0	0.7	0.5	4.0	chemeq	2.810429769094211e-09	L7	-26.179714790929058	-31.683646317424483	-33.271439445951735	-33.008885698458165	-33.264212046803344	-32.244972398765505	-32.58312335274892	-33.91095841180734	-33.957948649929335	-33.3495050523354	-32.66507506516271
spectra_logzz_4.0_teff_1300.0_grav_56.0_mh_0.7_co_1.0.nc	3.7481880270062002	1300.0	0.7	1.0	4.0	chemeq	3.4996608955852942e-09	L8	-25.408599900209595	-31.05099143451755	-32.84759699556197	-32.620319903358805	-32.992004526860704	-32.041640591729504	-32.396428422490274	-33.55202265916727	-33.7117166355837	-33.048623543433536	-32.25875084473012
spectra_logzz_7.0_teff_1400.0_grav_56.0_mh_0.7_co_1.5.nc	3.7481880270062002	1400.0	0.7	1.5	7.0	chemeq	3.619372205939398e-09	L7	-25.158994114843892	-31.222518711417962	-33.162728638720715	-33.060268802895905	-33.363998592551205	-32.509482246615484	-32.845870224893545	-33.76680358506511	-33.85263799826935	-33.180799268298045	-32.267776768687085
spectra_logzz_4.0_teff_1300.0_grav_1780.0_mh_0.7_co_1.5.nc	5.250420002308894	1300.0	0.7	1.5	4.0	chemeq	2.0006538048999587e-09	L8	-24.260507770788433	-31.19433882703209	-33.27288941909745	-32.98257727543269	-32.906794242673996	-32.11646367031862	-32.38374066647751	-32.79514119992072	-33.57233601786084	-32.97748384994309	-32.168799909740365
spectra_logzz_8.0_teff_1400.0_grav_100.0_mh_0.7_co_0.5.nc	4.0	1400.0	0.7	0.5	8.0	chemeq	3.3697916597548544e-09	L7	-27.208224367156767	-31.672947555125447	-33.16151907529159	-32.9233483410153	-33.3139753344363	-32.40382823196097	-32.70851248467159	-33.96378963139055	-33.97570322144683	-33.41133395394213	-32.84493431068124
spectra_logzz_8.0_teff_1300.0_grav_56.0_mh_0.7_co_1.5.nc	3.7481880270062002	1300.0	0.7	1.5	8.0	chemeq	3.4996608955852942e-09	L8	-23.86018147969805	-30.713562525280196	-32.90264501891764	-32.72278461517226	-32.95707765000935	-32.05856770621777	-32.46655309122046	-33.51812990576072	-33.63924853557543	-32.93055270227369	-31.840426948631645
spectra_logzz_8.0_teff_1300.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	1300.0	0.7	1.0	8.0	chemeq	2.4878338739493136e-09	L8	-24.115975205317575	-31.136234352208533	-33.064134779002785	-32.823482628424614	-32.879540506233795	-31.78563294133151	-32.236914540450385	-33.69551693019831	-33.773432872601646	-33.045820710271194	-31.859755582739986
spectra_logzz_9.0_teff_1400.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	1400.0	0.7	2.5	9.0	chemeq	3.619372205939398e-09	L7	-26.111560627315495	-31.51282759473537	-33.27034300167256	-33.38202120244465	-33.48710766215433	-33.2248915566601	-33.31267462947232	-32.3201612344568	-33.45996920718365	-33.224833463878	-32.90645044275256
spectra_logzz_2.0_teff_1500.0_grav_17.0_mh_0.7_co_1.0.nc	3.230448921378274	1500.0	0.7	1.0	2.0	chemeq	4.411931204590519e-09	L6	-28.492601868009665	-31.872380875836175	-33.36161464763101	-33.17409539869843	-33.65773534802542	-32.941944310610474	-33.14196704003904	-34.08874784215671	-34.10436862148878	-33.571475685488245	-33.18539208793067
spectra_logzz_4.0_teff_1300.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	1300.0	0.7	0.5	4.0	chemeq	3.015649104305807e-09	L8	-25.460918626885004	-31.190838592983543	-32.915811659540545	-32.64457187600034	-32.93532663469013	-31.891053597186968	-32.274888024991	-33.6662227318934	-33.76820373831501	-33.13827750754512	-32.392917267156065
spectra_logzz_2.0_teff_1500.0_grav_1780.0_mh_0.7_co_1.0.nc	5.250420002308894	1500.0	0.7	1.0	2.0	chemeq	2.0683190301641397e-09	L6	-26.264668144131377	-32.1431070117855	-33.729320286220386	-33.54134964532123	-33.591874024813514	-32.65340969427158	-32.86938280296884	-33.76767593052938	-34.136360129855085	-33.53488731488592	-32.78420138822881
spectra_logzz_9.0_teff_1300.0_grav_178.0_mh_0.7_co_2.5.nc	4.250420002308894	1300.0	0.7	2.5	9.0	chemeq	3.015649104305807e-09	L8	-24.5559173658638	-31.106420195564922	-33.00873478352176	-33.055981608745775	-33.125460263647476	-32.9170065312363	-33.03953864800502	-32.052465644262995	-33.25823211360891	-32.93439994929233	-32.47732343391297
spectra_logzz_7.0_teff_1400.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	1400.0	0.7	2.5	7.0	chemeq	2.2758499286063364e-09	L7	-24.979887121340834	-31.5079075359154	-33.36679222610266	-33.54575395333394	-33.42845931343395	-33.13796910100652	-33.24148961422089	-32.406004705026625	-33.46379109028784	-33.10239944493445	-32.66657245434596
spectra_logzz_8.0_teff_1600.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	1600.0	0.7	0.5	8.0	chemeq	1.841282163190152e-09	L5	-27.771051878152086	-32.63767940532142	-33.98912752539002	-33.75237542076974	-33.83303085451781	-32.75844285666755	-33.04467022513766	-34.338938483018445	-34.34862811696938	-33.77359115163367	-33.04885301026066
spectra_logzz_7.0_teff_1700.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	1700.0	0.7	0.5	7.0	chemeq	3.035986859052862e-09	L4	-29.63124359215853	-32.81175071538667	-34.14304739648064	-33.87968069175497	-34.158488654123204	-33.36286904431486	-33.49497950236849	-34.4823886250317	-34.47608816872916	-34.008701220098175	-33.58802438297724
spectra_logzz_9.0_teff_1600.0_grav_31.0_mh_0.7_co_0.5.nc	3.4913616938342726	1600.0	0.7	0.5	9.0	chemeq	4.2556705600263474e-09	L5	-29.618680993131967	-32.38771449793221	-33.761295281324884	-33.44439815887502	-33.87581825942725	-33.22415097744467	-33.33563345753703	-34.292502634904636	-34.3167046749673	-33.89680816923218	-33.606299028220164
spectra_logzz_2.0_teff_1700.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	1700.0	0.7	2.5	2.0	chemeq	2.720148523459748e-09	L4	-27.74917027448975	-32.322502129639446	-33.99839890206732	-34.5713830958599	-34.361211651785496	-33.959792616344345	-33.962207122731016	-33.10845154291802	-34.049370499572234	-33.807673728010506	-33.52355993234816
spectra_logzz_2.0_teff_1600.0_grav_17.0_mh_0.7_co_1.5.nc	3.230448921378274	1600.0	0.7	1.5	2.0	chemeq	4.622669700518267e-09	L5	-28.424069218223064	-31.95513632703276	-33.64085258724035	-33.59411933400776	-34.02525377324373	-33.37160180429169	-33.538157759410964	-34.21967640856063	-34.26433176866254	-33.74336039662255	-33.28552976734383
spectra_logzz_8.0_teff_1600.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	1600.0	0.7	1.5	8.0	chemeq	3.266011373899443e-09	L5	-27.746374536587773	-32.14333993638993	-33.817044548755156	-33.719656186999046	-33.994152112637806	-33.12364480093359	-33.35806885251738	-34.350874404531965	-34.31187256268934	-33.69135263001856	-32.86649251310736
spectra_logzz_2.0_teff_1600.0_grav_3160.0_mh_0.7_co_1.5.nc	5.4996870826184034	1600.0	0.7	1.5	2.0	chemeq	1.841282163190152e-09	L5	-26.6058326355486	-32.33214227855523	-34.00350505618417	-34.01341498503088	-33.967600099043906	-33.171044850116814	-33.29666204243076	-33.71981299875929	-34.259467904096645	-33.687632731045476	-32.99130547828946
spectra_logzz_2.0_teff_1800.0_grav_3160.0_mh_0.7_co_2.5.nc	5.4996870826184034	1800.0	0.7	2.5	2.0	chemeq	1.9018640051376394e-09	L3	-28.141576314830765	-32.64689086992895	-34.217116146306736	-34.901851378693685	-34.60186618994809	-34.15701614898615	-34.12169562918211	-33.332976779080035	-34.23703736888913	-33.947209372658705	-33.59959613338912
spectra_logzz_7.0_teff_1700.0_grav_56.0_mh_0.7_co_1.0.nc	3.7481880270062002	1700.0	0.7	1.0	7.0	chemeq	4.075900064253795e-09	L4	-29.628220360295405	-32.56966085705519	-34.06748390138718	-33.85711239230862	-34.215663642375674	-33.54538035075873	-33.65210658700424	-34.493521400130604	-34.464580128572564	-33.99049267017053	-33.62052191341577
spectra_logzz_2.0_teff_1700.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	1700.0	0.7	2.5	2.0	chemeq	2.4224606893928564e-09	L4	-27.748765446577046	-32.36401727414401	-33.999396273473444	-34.59040495322027	-34.34726783161318	-33.96804796827937	-33.9674922185544	-33.10417595092892	-34.053980592654504	-33.81408189363649	-33.53529802320559
spectra_logzz_7.0_teff_1600.0_grav_1780.0_mh_0.7_co_1.0.nc	5.250420002308894	1600.0	0.7	1.0	7.0	chemeq	2.106662747725808e-09	L5	-27.187998007721397	-32.449511717355904	-33.94089896968633	-33.771118829448405	-33.865973155753785	-32.84333607766121	-33.129661157005664	-34.34077579966801	-34.32120447293422	-33.685659408381	-32.81922092124326
spectra_logzz_9.0_teff_1600.0_grav_1000.0_mh_0.7_co_0.5.nc	5.0	1600.0	0.7	0.5	9.0	chemeq	2.368327499575606e-09	L5	-28.26595847758409	-32.55791507356159	-33.927556223640806	-33.66878486483251	-33.865561910971266	-32.893863054482914	-33.13097494809489	-34.32784957921362	-34.3434543703785	-33.809591498468414	-33.195759810773374
spectra_logzz_2.0_teff_1700.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	1700.0	0.7	0.5	2.0	chemeq	3.3607429911056687e-09	L4	-29.7108396411657	-32.785191566856426	-34.125181007815215	-33.86494347853642	-34.17611168240428	-33.439261487570455	-33.555229716799346	-34.48398147846448	-34.47025687017708	-34.011570280154736	-33.658151665566784
spectra_logzz_9.0_teff_1800.0_grav_1780.0_mh_0.7_co_0.5.nc	5.250420002308894	1800.0	0.7	0.5	9.0	chemeq	2.1946272703410072e-09	L3	-29.76808113600002	-33.19893454174109	-34.476299726268735	-34.24247319783372	-34.39613571630716	-33.51044749337093	-33.644966304576386	-34.646479637441885	-34.64407718639385	-34.17012961638873	-33.65800600450397
spectra_logzz_8.0_teff_1700.0_grav_1780.0_mh_0.7_co_0.5.nc	5.250420002308894	1700.0	0.7	0.5	8.0	chemeq	2.1495172849889026e-09	L4	-28.99942841122975	-32.90705091851172	-34.217722505682175	-33.97710460820211	-34.13453757235241	-33.17697421653086	-33.3710895744279	-34.49433845115312	-34.495419408139185	-33.980162935420964	-33.40155845064281
spectra_logzz_4.0_teff_1800.0_grav_316.0_mh_0.7_co_1.0.nc	4.4996870826184034	1800.0	0.7	1.0	4.0	chemeq	3.126209914586507e-09	L3	-29.805168209407558	-32.97185024813916	-34.40585463790302	-34.23757857585487	-34.48350472166395	-33.7412347460844	-33.84157163740474	-34.67093754863085	-34.62044488143665	-34.118430068542445	-33.65627155308268
spectra_logzz_8.0_teff_1600.0_grav_56.0_mh_0.7_co_1.0.nc	3.7481880270062002	1600.0	0.7	1.0	8.0	chemeq	3.904075188391505e-09	L5	-29.031672714056292	-32.290484632539055	-33.77950794032506	-33.54652930502493	-33.931704816141306	-33.17936413085249	-33.344754875978936	-34.31903712102867	-34.30296893172452	-33.78490786824706	-33.31968906334629
spectra_logzz_2.0_teff_1700.0_grav_1780.0_mh_0.7_co_1.5.nc	5.250420002308894	1700.0	0.7	1.5	2.0	chemeq	2.1495172849889026e-09	L4	-27.38098465734725	-32.577420142637884	-34.16091826391437	-34.23092389870725	-34.30571731223434	-33.494462125268896	-33.60040550701568	-34.13881419013632	-34.48068083151775	-33.90291559584714	-33.20803969874314
spectra_logzz_4.0_teff_1800.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	1800.0	0.7	1.0	4.0	chemeq	4.75914750795833e-09	L3	-30.072347152301496	-32.80074866203098	-34.34040770330571	-34.14375473178828	-34.478585659209784	-33.90743016523371	-33.94946718784716	-34.654859948870374	-34.619812396213135	-34.209108858475	-33.95391084087605
spectra_logzz_4.0_teff_1800.0_grav_100.0_mh_0.7_co_2.5.nc	4.0	1800.0	0.7	2.5	4.0	chemeq	3.843457164836062e-09	L3	-28.190585885781616	-32.546823491649334	-34.24248629864597	-34.819691273798185	-34.696007767709766	-34.13505289088949	-34.102341276599645	-33.311331252941095	-34.18659915647447	-33.93176346120596	-33.621503477534894
spectra_logzz_2.0_teff_1700.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	1700.0	0.7	1.0	2.0	chemeq	4.488251685906506e-09	L4	-29.648567830381857	-32.50459650622911	-34.023158749029996	-33.817880523717406	-34.203096609750006	-33.58830001077109	-33.68531535537559	-34.47872999014196	-34.45011791389091	-33.993281735560934	-33.69360234936738
spectra_logzz_4.0_teff_1700.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	1700.0	0.7	1.5	4.0	chemeq	3.3607429911056687e-09	L4	-28.35397693955467	-32.385978275083076	-34.03456928202793	-34.03762622770478	-34.31761627309578	-33.576964189173964	-33.73800470505088	-34.458979574497434	-34.46188624744539	-33.886603317368866	-33.23640880068233
