name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_8.0_teff_275.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	275.0	-0.5	2.5	8.0	chemeq	2.4901271696465478e-09	Y2	2.1488840966633362e+18	1.388381911941769e+18	1.7949878999139028e+18	1.741256292568981e+18	3.517973328465472e+18	4.351418668094122e+18	nan	2.118890131213867e+17	nan	nan	4328257461491913.0	380461500355836.44	3.819131950729897e+17	2.970423100356781e+16	2.9570895694597664e+16	3.34159267815215e+17	6.351003266448687e+17	1.5744014022291364e+18
spectra_logzz_2.0_teff_275.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	275.0	-0.5	2.5	2.0	chemeq	1.942028479063045e-09	Y2	5.961865594486984e+18	3.419505760570007e+18	2.6694802073675587e+18	1.183199598123719e+18	3.183742249927865e+18	4.781417236620878e+18	nan	5.281339592031377e+17	nan	nan	1.2115937686508934e+16	1242669584212593.0	9.545430307268013e+17	7.603571726241141e+16	7.662667355238195e+16	5.4545130463893165e+17	1.3339454136342052e+18	4.1049568611918034e+18
spectra_logzz_2.0_teff_325.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	325.0	-0.5	1.0	2.0	chemeq	2.612266159347838e-09	Y2	9.142621883085378e+18	6.390067580744432e+18	8.870385896656426e+18	9.145500715876618e+18	1.3887623411502395e+19	1.5121577624760812e+19	nan	4.983529897868611e+17	nan	nan	4117595484213107.5	376845398293211.0	9.014434307380044e+17	2.786711685796439e+16	2.749812461860923e+16	5.1039374392048e+17	1.2941299985553733e+18	4.2823810588141404e+18
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	300.0	-0.5	1.0	9.0	chemeq	2.686000108339325e-09	Y2	3.7985215148193715e+18	2.677420914878375e+18	4.0910543621568415e+18	4.470135316264796e+18	7.501399803396955e+18	8.221370150752172e+18	nan	2.088446245130736e+17	nan	nan	1743131380006229.0	125133939453802.61	3.771783134699233e+17	1.3226212680494488e+16	1.2879169528993424e+16	2.603392179768001e+17	5.925803600702885e+17	1.7729892254803418e+18
spectra_logzz_4.0_teff_275.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	275.0	-0.5	1.0	4.0	chemeq	2.5926414736205174e-09	Y2	1.0404707183441659e+18	6.857362182290977e+17	9.174716506254049e+17	9.096605406305043e+17	1.7046275130227804e+18	2.2905729930785487e+18	nan	1.088269920376038e+17	nan	nan	1790336692081585.0	177177868344829.16	1.9610656014742755e+17	1.1997189957939268e+16	1.2016763815957016e+16	1.651983211899736e+17	3.322450285341112e+17	8.251010529372218e+17
spectra_logzz_8.0_teff_300.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	300.0	-0.5	0.5	8.0	chemeq	2.514938161502595e-09	Y2	7.124834778488012e+18	4.4005695662282286e+18	4.5982525018997903e+18	3.598311710030923e+18	6.581404117602267e+18	9.895798267344638e+18	nan	5.1509378669552205e+17	nan	nan	4526796167387514.0	393700175544965.75	9.317010745156244e+17	3.1280205226873572e+16	3.1009682233962456e+16	4.375957020095005e+17	1.346869037059846e+18	4.4436472787220946e+18
spectra_logzz_9.0_teff_300.0_grav_1780.0_mh_-0.5_co_2.5.nc	5.250420002308894	300.0	-0.5	2.5	9.0	chemeq	1.786382866538159e-09	Y2	1.5617453663205777e+19	9.146204578149392e+18	7.757629712184383e+18	4.301798349267494e+18	9.224198351678087e+18	1.2704432673712548e+19	nan	1.1664454640136425e+18	nan	nan	1.705226213582121e+16	1962415593370323.8	2.1117988992461453e+18	1.0032428340822069e+17	1.0134956717623045e+17	1.0018985703261513e+18	2.8065476085896863e+18	9.63890180785993e+18
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	275.0	-0.5	1.0	9.0	chemeq	2.647292748434921e-09	Y2	1.0827146121092357e+18	7.363193101375636e+17	1.1057146363490335e+18	1.190572426389913e+18	2.2564626538974464e+18	2.8477026653819745e+18	nan	1.0408359748983752e+17	nan	nan	1524410813967564.2	108675252769177.67	1.8748167308358912e+17	1.1441688790683112e+16	1.1265612604318272e+16	1.6959236679923936e+17	3.247474762226875e+17	7.897301379844786e+17
spectra_logzz_4.0_teff_325.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	325.0	-0.5	2.5	4.0	chemeq	1.9578173624816837e-09	Y2	2.475702079440459e+19	1.514236893403427e+19	1.5278403697312463e+19	1.1538479097140763e+19	2.1362508305496744e+19	2.561919669452772e+19	nan	1.5072103929877658e+18	nan	nan	1.3093093663943334e+16	1376441027710868.5	2.731876396113179e+18	8.34697682921892e+16	8.375730433024656e+16	1.0680905414297531e+18	3.502261973639104e+18	1.3177529691723192e+19
spectra_logzz_4.0_teff_300.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	300.0	-0.5	1.0	4.0	chemeq	2.6266262404550096e-09	Y2	3.305445864682918e+18	2.2718149096808077e+18	3.1742010146853007e+18	3.266588106344329e+18	5.379733169276063e+18	6.191768557536331e+18	nan	2.389587065419508e+17	nan	nan	2720671169394804.5	207301042230372.88	4.312510864799655e+17	1.970500577088065e+16	1.935322906197869e+16	3.2559068922530176e+17	6.91344250623e+17	1.9176366356669832e+18
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	300.0	-0.5	0.5	4.0	chemeq	1.951050650519791e-09	Y2	1.2647749608027079e+19	7.285883508011096e+18	5.683371830130978e+18	2.519961771810571e+18	5.503196056295129e+18	9.407019979552088e+18	nan	9.390484135367525e+17	nan	nan	1.2320082494087306e+16	1252876786178263.5	1.700685947281765e+18	7.792030949832845e+16	7.840569830861611e+16	6.732380581639244e+17	2.1970277590047058e+18	7.934656049237763e+18
spectra_logzz_8.0_teff_275.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	275.0	-0.5	1.5	8.0	chemeq	2.388618017790276e-09	Y2	3.297047208962113e+18	1.989605128063218e+18	2.02300028209818e+18	1.5172811143760174e+18	3.25800163659519e+18	4.5783968565801457e+18	nan	3.14103782055849e+17	nan	nan	6197516869359254.0	590481267439126.0	5.668696479233021e+17	4.0156096472720344e+16	4.0235996459938936e+16	4.030426860681719e+17	8.760720268236986e+17	2.4136958294083615e+18
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	325.0	-0.5	0.5	9.0	chemeq	1.7908937566440025e-09	Y2	2.2174408164125008e+19	1.3026809718940193e+19	1.1049649292716098e+19	6.19536040985938e+18	1.1643353310942048e+19	1.8721730422610084e+19	nan	1.5110870056733663e+18	nan	nan	1.663700375390911e+16	2014941243737694.8	2.738706946276038e+18	9.55937714142946e+16	9.670870953080136e+16	1.0375976835891241e+18	3.4226682349388114e+18	1.2940593612013337e+19
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_-0.5_co_1.5.nc	3.4913616938342726	325.0	-0.5	1.5	8.0	chemeq	2.6583546051303783e-09	Y2	1.1694850540033634e+19	8.521306200149012e+18	1.3337327073099246e+19	1.4830606960444938e+19	2.286071702297101e+19	2.1610874923932594e+19	nan	4.9873730822571386e+17	nan	nan	3215636642703654.0	234204791334083.06	9.021295037115628e+17	2.454927172623883e+16	2.3647261888283132e+16	5.388651956813045e+17	1.3122119564487816e+18	4.433330114238743e+18
spectra_logzz_8.0_teff_325.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	325.0	-0.5	1.5	8.0	chemeq	1.6371145985624411e-09	Y2	2.565698031499801e+19	1.4934014633681922e+19	1.1989787357664442e+19	5.870837238123588e+18	1.2017454269355729e+19	1.7217146284613001e+19	nan	1.6893856352739036e+18	nan	nan	1.4957527319173854e+16	2122741502973250.8	3.064189611215828e+18	8.636766020909075e+16	8.730048079430117e+16	1.0240792068091832e+18	3.695343820266203e+18	1.4671722672865532e+19
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	325.0	-0.5	2.5	9.0	chemeq	2.126959626925858e-09	Y2	2.5259564727876215e+19	1.6369636811937098e+19	1.9954034712367337e+19	1.8640179868702077e+19	3.2223548816587235e+19	3.5650179043768357e+19	nan	1.3018414887191186e+18	nan	nan	1.0408177835234596e+16	1440524663968758.0	2.359846851084412e+18	6.423321005618683e+16	6.428251492121249e+16	9.931083991024982e+17	2.984520679540905e+18	1.1483745787083962e+19
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_-0.5_co_0.5.nc	4.4996870826184034	300.0	-0.5	0.5	7.0	chemeq	2.2713463694327747e-09	Y2	8.888633191776964e+18	5.300696988469105e+18	4.858165447505937e+18	3.139688820500299e+18	6.182697038047888e+18	1.0080834101381341e+19	nan	6.256757765972403e+17	nan	nan	6502297135578258.0	884768870795867.9	1.1327905737182106e+18	3.98815609423223e+16	4.009254592548409e+16	4.906330802745629e+17	1.5189524950166577e+18	5.341029295411669e+18
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_-0.5_co_0.5.nc	4.749736315569061	325.0	-0.5	0.5	4.0	chemeq	2.126959626925858e-09	Y2	1.89838156774617e+19	1.1525160421663953e+19	1.1088440890167239e+19	7.867039000201645e+18	1.3745360243180394e+19	2.0707047067949433e+19	nan	1.1659191690447616e+18	nan	nan	8851373143991958.0	935986270754883.8	2.1135914820635796e+18	5.679675450621721e+16	5.695883424244278e+16	7.453811175321364e+17	2.6519049022572774e+18	1.0289317304967076e+19
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	325.0	-0.5	1.0	4.0	chemeq	2.6583546051303783e-09	Y2	8.998938052627036e+18	6.39727046374009e+18	9.36070637284247e+18	9.98181942482612e+18	1.524325590474512e+19	1.574656163408786e+19	nan	4.66043279525985e+17	nan	nan	3113883308170184.0	230499440732542.94	8.426671880825989e+17	2.364888800365277e+16	2.2872450381960016e+16	4.875810764102932e+17	1.2545444431379172e+18	4.085247841077865e+18
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	275.0	-0.5	0.5	4.0	chemeq	1.6311942284375888e-09	Y2	7.915108101658474e+18	4.465021788828141e+18	2.8077077956515246e+18	3.435559490417931e+17	1.1388662030555876e+18	2.209429758568462e+18	nan	5.269910103513793e+17	nan	nan	1.2811780220743804e+16	1461710123732372.0	9.554672155998491e+17	7.608146751871746e+16	7.718278622918293e+16	3.07212209633253e+17	1.0112143998946817e+18	4.2789466079462784e+18
spectra_logzz_7.0_teff_275.0_grav_562.0_mh_-0.5_co_1.5.nc	4.749736315569061	275.0	-0.5	1.5	7.0	chemeq	2.1066605177302343e-09	Y2	5.609667430341322e+18	3.2316456971510103e+18	2.5872203677737385e+18	1.228026754898415e+18	3.0762722859608054e+18	4.796288163578388e+18	nan	4.699644389200829e+17	nan	nan	8168879338360129.0	804777738990560.0	8.49883818337495e+17	5.258309318725592e+16	5.289639868225095e+16	4.340999514866797e+17	1.1840773118000947e+18	3.804021537634786e+18
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	275.0	-0.5	1.0	2.0	chemeq	2.5558242385909767e-09	Y2	1.4769608204146962e+18	9.268169645726972e+17	1.0735865878121007e+18	9.341898184282725e+17	1.7774103514087946e+18	2.485456672231212e+18	nan	1.6087669792577197e+17	nan	nan	2640651189149943.5	228545132897869.06	2.900651834732516e+17	1.818409787591388e+16	1.816176366068794e+16	2.1644554253688966e+17	4.808625435780812e+17	1.2502925388012454e+18
spectra_logzz_9.0_teff_325.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	325.0	-0.5	1.5	9.0	chemeq	2.2848798353694526e-09	Y2	2.3569140590884803e+19	1.5244749964991904e+19	1.8242412824748104e+19	1.6738391433864507e+19	2.7590850353410085e+19	3.122079429452135e+19	nan	1.3595645926106253e+18	nan	nan	1.1439633248009086e+16	1069971537091440.4	2.46203667879227e+18	7.774889523967427e+16	7.68666432789168e+16	1.144926622125209e+18	3.321068163182888e+18	1.1851842928098546e+19
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	325.0	-0.5	0.5	2.0	chemeq	1.6371145985624411e-09	Y2	2.263892886049913e+19	1.2970818204674478e+19	9.489784915078009e+18	3.414798639739617e+18	7.981096867993291e+18	1.3505053458216165e+19	nan	1.473950500389519e+18	nan	nan	1.4003253775633466e+16	1677917932061841.0	2.6743938174666194e+18	8.259628273580184e+16	8.34789807891335e+16	8.008343680364764e+17	3.0723709408607283e+18	1.27925644527154e+19
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	300.0	-0.5	1.0	2.0	chemeq	2.5851722735782953e-09	Y2	3.34429013508181e+18	2.2043007909730803e+18	2.7533696743963663e+18	2.591023259566548e+18	4.3554171847526144e+18	5.433404322197447e+18	nan	2.642088643851304e+17	nan	nan	2968289828859852.5	287127994743743.06	4.77093286950733e+17	2.0406275212590044e+16	2.025126386994908e+16	3.0939971015783354e+17	7.517885395452236e+17	2.1733273583346068e+18
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_-0.5_co_2.5.nc	4.4996870826184034	275.0	-0.5	2.5	7.0	chemeq	2.257812869360622e-09	Y2	3.5286572317415076e+18	2.1197562281540216e+18	2.1345705732673838e+18	1.5870644769215995e+18	3.6875066341735916e+18	5.113503166639952e+18	nan	3.09797751558703e+17	nan	nan	5746911310915938.0	701925820169222.9	5.594948565075296e+17	3.637610557719562e+16	3.656056033441267e+16	3.764953030391527e+17	8.444263076668928e+17	2.417020700004006e+18
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	325.0	-0.5	1.0	9.0	chemeq	2.7224520008714576e-09	Y2	1.0606475123175414e+19	7.735526530508174e+18	1.2390443123769524e+19	1.3969815635173456e+19	2.151864280070647e+19	2.0935669919661625e+19	nan	3.908713058914458e+17	nan	nan	2039624542604574.2	171081941720575.12	7.076340874427443e+17	1.5523448347938692e+16	1.4979992053924756e+16	3.690998240198393e+17	9.730358922039374e+17	3.594200891397585e+18
spectra_logzz_2.0_teff_275.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	275.0	-0.5	1.5	2.0	chemeq	2.4901271696465478e-09	Y2	1.9311419965289733e+18	1.1916419670238602e+18	1.3157863503652093e+18	1.0892872490200859e+18	2.1736717357955876e+18	2.9847772305426785e+18	nan	2.1972117348792646e+17	nan	nan	4222163011335340.5	367383772846444.9	3.960962566974803e+17	2.8960882680157244e+16	2.8853359298232324e+16	3.091447229025412e+17	6.548147976808589e+17	1.6665437520331492e+18
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	275.0	-0.5	1.0	4.0	chemeq	1.6311942284375888e-09	Y2	8.787291640381784e+18	4.961009903356123e+18	3.1648121739372846e+18	4.655335328575963e+17	1.5509767981764585e+18	2.764247809132216e+18	nan	5.966481653043054e+17	nan	nan	1.2840603924563832e+16	1468278039872419.8	1.0817053134899784e+18	7.616308829497563e+16	7.719538860892898e+16	3.613061257848511e+17	1.1850320468879846e+18	4.878429871688086e+18
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	275.0	-0.5	0.5	2.0	chemeq	2.5558242385909767e-09	Y2	1.680394292184965e+18	1.0199382694095968e+18	1.0540917123891378e+18	7.989941827875267e+17	1.5943759627509033e+18	2.6860979042384553e+18	nan	1.8455111745982208e+17	nan	nan	2573995964830791.0	222117932720453.62	3.3296271934191917e+17	1.7703219985718168e+16	1.7693248142541046e+16	2.0676310027127782e+17	5.419998925719253e+17	1.4930682756782418e+18
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	325.0	-0.5	0.5	4.0	chemeq	2.6583546051303783e-09	Y2	9.162567894829217e+18	6.299136458032325e+18	8.475254197069901e+18	8.53891740186826e+18	1.306699310216797e+19	1.5730591044435284e+19	nan	5.2509881822060934e+17	nan	nan	3063818190322252.0	224261503923935.47	9.496842033650783e+17	2.327598194857225e+16	2.2509392323668348e+16	4.8147052982923654e+17	1.4001030240043223e+18	4.64452736434092e+18
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	325.0	-0.5	1.0	4.0	chemeq	2.126959626925858e-09	Y2	2.0450782128749433e+19	1.2614445847159476e+19	1.2926602653472858e+19	1.0015304526817516e+19	1.7633594768091972e+19	2.35479385966812e+19	nan	1.2079333461215818e+18	nan	nan	9114682082797430.0	1019661772144941.0	2.189680606303745e+18	5.851590945620094e+16	5.8544007155566184e+16	8.177289365571812e+17	2.7589328959955523e+18	1.065071917627088e+19
spectra_logzz_4.0_teff_300.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	300.0	-0.5	1.5	4.0	chemeq	2.4066619011877596e-09	Y2	7.004965550115895e+18	4.380854788730029e+18	4.833873341554526e+18	4.0312863285333965e+18	7.364853577796479e+18	9.310021576780442e+18	nan	5.544224486404571e+17	nan	nan	6992649546954068.0	630423299148407.9	1.0018156125372751e+18	4.7865628911116e+16	4.745619804144648e+16	6.062391782567823e+17	1.5134209123366592e+18	4.556948436978537e+18
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_-0.5_co_1.0.nc	4.4996870826184034	300.0	-0.5	1.0	7.0	chemeq	2.2713463694327747e-09	Y2	9.312630902938178e+18	5.649687239219147e+18	5.597771026000249e+18	4.094940891625881e+18	7.984685783364898e+18	1.1376836096332282e+19	nan	6.409560866229367e+17	nan	nan	7298233945154254.0	971743774055410.9	1.1601141894251174e+18	4.377505286646751e+16	4.404663213662981e+16	5.6350067775786784e+17	1.5793474863903165e+18	5.400087862927276e+18
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	300.0	-0.5	0.5	2.0	chemeq	2.5851722735782953e-09	Y2	4.326800926642226e+18	2.7850621917493243e+18	3.2136224634823014e+18	2.8101854634423747e+18	4.63805941521937e+18	6.584847275519272e+18	nan	3.319552705078302e+17	nan	nan	2979479922502619.0	289092372949810.25	5.999238827865464e+17	2.0475275824295856e+16	2.0314962297630264e+16	3.202446279569304e+17	9.132470528557697e+17	2.825886107711679e+18
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	325.0	-0.5	0.5	9.0	chemeq	2.7224520008714576e-09	Y2	9.90059473848246e+18	6.949866021576079e+18	1.0269984733177897e+19	1.1052555953728862e+19	1.7343794600234965e+19	1.9731234175114486e+19	nan	4.226825084342908e+17	nan	nan	1928846243452119.0	148637986512777.3	7.652955932155357e+17	1.4688806453104042e+16	1.4211408671805344e+16	3.4543521988368416e+17	1.0527126979205499e+18	3.8902427777054766e+18
spectra_logzz_9.0_teff_275.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	275.0	-0.5	1.5	9.0	chemeq	2.388618017790276e-09	Y2	3.494800420621641e+18	2.111817895816445e+18	2.1547500328342815e+18	1.624625502163346e+18	3.4791269509811855e+18	4.86534629855129e+18	nan	3.2587126780862464e+17	nan	nan	6264872202812768.0	592177231940337.9	5.881822755240095e+17	4.0819015137945496e+16	4.08881118552022e+16	4.1205975622093434e+17	9.051143216504319e+17	2.520102264649474e+18
spectra_logzz_8.0_teff_300.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	300.0	-0.5	2.5	8.0	chemeq	1.951050650519791e-09	Y2	1.4152321751764814e+19	8.350461345666138e+18	7.422461773324126e+18	4.5273942381553705e+18	9.690806975733715e+18	1.2867465500742404e+19	nan	1.028561509076576e+18	nan	nan	1.2735401036429614e+16	1285478588405085.0	1.862199850299473e+18	8.15639473169068e+16	8.190261303782595e+16	8.517216276623297e+17	2.516225366137192e+18	8.658688579068319e+18
spectra_logzz_7.0_teff_325.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	325.0	-0.5	2.5	7.0	chemeq	2.4247059500110064e-09	Y2	1.865196896979755e+19	1.2675854753215738e+19	1.713712445566596e+19	1.7344660531084472e+19	2.805808478468475e+19	2.8205060250379686e+19	nan	9.462073845575341e+17	nan	nan	7548542802859344.0	677488836448572.2	1.7131224388754908e+18	5.22786968521693e+16	5.151058083820406e+16	8.620148779540198e+17	2.3697156298889626e+18	8.322687305022193e+18
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	325.0	-0.5	1.0	2.0	chemeq	1.6371145985624411e-09	Y2	2.682734024521009e+19	1.5555151261984764e+19	1.2299283024731242e+19	5.778438335526149e+18	1.2829043807126946e+19	1.934878638102475e+19	nan	1.7039333784743137e+18	nan	nan	1.456735274332721e+16	1968045366940503.8	3.091734870495251e+18	8.435229985451206e+16	8.537193165760584e+16	9.532005538318952e+17	3.6056169911610644e+18	1.4891320902952114e+19
spectra_logzz_8.0_teff_325.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	325.0	-0.5	2.5	8.0	chemeq	2.126959626925858e-09	Y2	2.2656140092426404e+19	1.4553149580942842e+19	1.7331778227967844e+19	1.5829691564147493e+19	2.7763003509885174e+19	3.1160862578871755e+19	nan	1.2089753401979581e+18	nan	nan	9969482730924620.0	1336624633458135.8	2.191186709055025e+18	6.2171475566089144e+16	6.223381407916743e+16	9.355494833083397e+17	2.799968159309608e+18	1.0617772271856177e+19
