name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_300.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	300.0	0.7	0.5	8.0	chemeq	2.255558041837094e-09	Y2	3.327700327999979e+17	4.302622779524697e+18	4.654587821622905e+19	1.5739196758086779e+19	3.403155024217908e+18	5.168443532202958e+18	1.3275033361564588e+19	2.084684236104545e+20	2.2943643251192853e+21	1.780382236374016e+21	5.669280592480085e+20
spectra_logzz_2.0_teff_325.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	325.0	0.7	2.5	2.0	chemeq	2.643945744647225e-09	Y2	1.5728302193705597e+17	3.5365117660844474e+17	1.768412845220392e+19	4.777889179508391e+18	3.5183428161145457e+18	6.272773597697085e+18	1.535641493371633e+19	2.9140400976585003e+19	8.147536597753995e+20	1.2572899845956494e+21	1.4291634590445624e+21
spectra_logzz_4.0_teff_300.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	300.0	0.7	2.5	4.0	chemeq	2.661002329523503e-09	Y2	8.183605579882326e+16	8.279151611513293e+16	5.372407786590353e+18	1.4017693073897272e+18	9.722417403810313e+17	2.641308484489224e+18	6.53861709353699e+18	1.2686603062565851e+19	4.399446397291308e+20	6.455139741771043e+20	6.455188016353726e+20
spectra_logzz_2.0_teff_325.0_grav_100.0_mh_0.7_co_1.5.nc	4.0	325.0	0.7	1.5	2.0	chemeq	2.5532825778353047e-09	Y2	2.4351795458025347e+17	9.766456703696721e+17	2.8370665683031634e+19	7.114843400623722e+18	3.7581985830401874e+18	5.577905822500257e+18	1.3824778679427512e+19	5.246221442067918e+19	1.1822949422811982e+21	1.9744844764182114e+21	2.387515879783883e+21
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_0.7_co_0.5.nc	3.4913616938342726	325.0	0.7	0.5	9.0	chemeq	2.708683622206928e-09	Y2	1.4247024108210614e+17	1.9303597996674296e+18	4.320747005012442e+19	1.1827289262821448e+19	6.159690954518103e+18	1.2596463558667313e+19	3.22151553838748e+19	2.7896363331128846e+20	1.9855066987372822e+21	1.324275329766492e+21	3.5049949867377793e+20
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_0.7_co_2.5.nc	5.4996870826184034	275.0	0.7	2.5	8.0	chemeq	1.5907086956077193e-09	Y2	8.966285574219461e+17	5.884433668965379e+18	4.2261047420406555e+19	1.3955413576311187e+19	1.5342708158337818e+18	2.0262104605713546e+18	4.996322963790788e+18	4.3666485631944425e+19	1.2111730031612697e+21	1.1797022726259043e+21	4.20160277880007e+20
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	325.0	0.7	0.5	8.0	chemeq	2.278113860411116e-09	Y2	4.314838828218272e+17	7.578668006676285e+18	1.1141420922770643e+20	3.7589737372096864e+19	1.0376819205564043e+19	1.2782887611753718e+19	3.2235871407700492e+19	3.878633936512717e+20	3.5273358358156007e+21	2.5084180880365165e+21	6.50415337434093e+20
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_0.7_co_0.5.nc	3.4913616938342726	325.0	0.7	0.5	7.0	chemeq	2.708683622206928e-09	Y2	1.2039282856391819e+17	1.0273729122707278e+18	2.6294097626377167e+19	6.986071991334698e+18	3.8121661171376614e+18	8.467464944899831e+18	2.156130682563293e+19	1.52562377803032e+20	1.6489657765251693e+21	1.3060496962603917e+21	4.709330305948482e+20
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_0.7_co_1.0.nc	4.250420002308894	325.0	0.7	1.0	9.0	chemeq	2.4292162322183615e-09	Y2	3.9253975313229165e+17	4.797194489611614e+18	9.605542733812025e+19	2.6679100946610627e+19	9.920194250387354e+18	1.3031420340624589e+19	3.23519993725647e+19	2.0954987343922364e+20	2.0264235430186144e+21	1.4416133142643965e+21	3.587497648642097e+20
spectra_logzz_8.0_teff_300.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	300.0	0.7	0.5	8.0	chemeq	1.5955613579662438e-09	Y2	8.88537075348657e+17	1.7573413317218861e+19	8.169875010206977e+19	3.6677867428584243e+19	3.808760787698156e+18	4.633592673925973e+18	1.1553617772229829e+19	4.3463291507515693e+20	4.164203721112371e+21	3.185448026660303e+21	1.0164262886474092e+21
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	325.0	0.7	1.0	8.0	chemeq	2.708683622206928e-09	Y2	1.4340609766649493e+17	8.660573336910161e+17	3.443803369878509e+19	8.155054186329514e+18	5.224734617675988e+18	1.1226092346373036e+19	2.7886677714924216e+19	1.0609203661544389e+20	1.1568023935368233e+21	9.21258286957252e+20	3.516967735143433e+20
spectra_logzz_7.0_teff_275.0_grav_1780.0_mh_0.7_co_1.5.nc	5.250420002308894	275.0	0.7	1.5	7.0	chemeq	1.7480379347178387e-09	Y2	5.876608774334249e+17	4.5150307838085105e+18	3.4757350452295545e+19	1.2044924265351594e+19	1.3599550882637053e+18	1.936039003347818e+18	4.833036915656015e+18	6.263877824621287e+19	1.411124936463509e+21	1.348697496442545e+21	5.485162196319621e+20
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	275.0	0.7	1.0	4.0	chemeq	1.5907086956077193e-09	Y2	8.568901791131395e+17	7.246798761458493e+18	2.263007462900878e+19	9.9457276610368e+18	7.712748105990031e+17	1.1146617255248952e+18	2.7859415231985987e+18	8.953817409114076e+19	1.7083421826233328e+21	2.1507335814014042e+21	1.577324390047069e+21
spectra_logzz_4.0_teff_325.0_grav_1780.0_mh_0.7_co_0.5.nc	5.250420002308894	325.0	0.7	0.5	4.0	chemeq	1.7615710277900978e-09	Y2	8.639621665849677e+17	1.530780138734522e+19	1.1792754385420008e+20	4.4308032818579915e+19	6.944400409633174e+18	7.24152904445024e+18	1.793669985841823e+19	4.314584930619839e+20	4.3388710912586086e+21	4.2574455913832645e+21	2.9385169927941904e+21
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_0.7_co_2.5.nc	5.250420002308894	325.0	0.7	2.5	9.0	chemeq	1.7615710277900978e-09	Y2	1.2037381076578012e+18	1.522768785723233e+19	2.19997075277717e+20	6.20935939888045e+19	1.4589723485895766e+19	1.3888271312741276e+19	3.350431183513784e+19	1.4077775825794431e+20	2.09704065207668e+21	1.6975013958192223e+21	4.7169747369151785e+20
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	275.0	0.7	2.5	8.0	chemeq	2.611145782582343e-09	Y2	7.34313152387584e+16	5.301429003949085e+16	2.8232416356602327e+18	5.6486606665056614e+17	3.305444760430227e+17	1.312818575016539e+18	3.2749077211636485e+18	8.114571400529799e+18	2.0952196419057756e+20	2.523613438487477e+20	1.5334576600653588e+20
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_0.7_co_0.5.nc	3.230448921378274	325.0	0.7	0.5	2.0	chemeq	2.796249626932809e-09	Y2	1.033161517611505e+17	3.7529687868362726e+17	1.0673368794898897e+19	2.6644068385989693e+18	2.1404539794247304e+18	4.796882871998228e+18	1.214221903751561e+19	7.76600012334009e+19	1.2017359715031885e+21	1.7821141809700135e+21	2.0736462283773392e+21
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	325.0	0.7	2.5	2.0	chemeq	1.9352618988991165e-09	Y2	7.452111052880246e+17	5.074889929924813e+18	8.431830781152086e+19	2.1561904324913803e+19	5.964358216301696e+18	6.048383611324987e+18	1.4893899827010867e+19	6.33266294520446e+19	1.6250456707517322e+21	2.3196103454881234e+21	2.335044628956234e+21
spectra_logzz_9.0_teff_300.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	300.0	0.7	1.0	9.0	chemeq	1.5955613579662438e-09	Y2	9.14185318749833e+17	1.5825673984070621e+19	1.0128809753875005e+20	3.5453798748387254e+19	4.619582916195248e+18	5.258970001971157e+18	1.2873953380066652e+19	2.4212116239589946e+20	3.088071120960705e+21	2.399517815044838e+21	6.298282155896987e+20
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	275.0	0.7	2.5	9.0	chemeq	2.611145782582343e-09	Y2	8.459765748938173e+16	8.928288801410923e+16	3.863340791629012e+18	6.669201340235045e+17	3.861062783413783e+17	1.6833379388498058e+18	4.176589219811445e+18	1.0222195418178111e+19	2.0642069620606052e+20	2.2591046122846788e+20	1.1932643440898492e+20
spectra_logzz_7.0_teff_325.0_grav_3160.0_mh_0.7_co_1.5.nc	5.4996870826184034	325.0	0.7	1.5	7.0	chemeq	1.5989433905410841e-09	Y2	1.0898842889979146e+18	1.9542081240179687e+19	2.256169300661416e+20	7.517485634264536e+19	1.3018380418908617e+19	1.290539429715501e+19	3.1330469199611507e+19	2.409302611664673e+20	3.7159280846941386e+21	3.095402948992388e+21	1.1159430973711057e+21
spectra_logzz_4.0_teff_325.0_grav_1780.0_mh_0.7_co_1.0.nc	5.250420002308894	325.0	0.7	1.0	4.0	chemeq	1.7615710277900978e-09	Y2	9.209587445831914e+17	1.236621314562426e+19	1.2469903398769553e+20	4.141972896550208e+19	7.417156394615479e+18	7.604167180963694e+18	1.8680896034962637e+19	2.2467676990826398e+20	3.316557240187311e+21	3.447569429129216e+21	2.3970371810912014e+21
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_0.7_co_2.5.nc	5.4996870826184034	275.0	0.7	2.5	9.0	chemeq	1.5907086956077193e-09	Y2	9.042979988206083e+17	6.055525753205912e+18	4.254814280440027e+19	1.3583200593698267e+19	1.5984210043860892e+18	1.9442365295662787e+18	4.783620281275942e+18	4.489050619710025e+19	1.1418722818950083e+21	1.0863221733289368e+21	3.580129306517967e+20
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	325.0	0.7	2.5	9.0	chemeq	2.108914163948451e-09	Y2	5.916531396267809e+17	6.547893998944866e+18	1.5064194206116282e+20	3.5816763870227206e+19	1.203693911353785e+19	1.3467934356218085e+19	3.2565248928712503e+19	1.012449256673763e+20	1.4539398493469333e+21	1.1935546198163886e+21	3.6386588860067604e+20
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	275.0	0.7	0.5	4.0	chemeq	1.5907086956077193e-09	Y2	8.613581135247506e+17	9.390876855808375e+18	1.987553003841907e+19	1.047027980834345e+19	7.431383920746419e+17	1.0473481894205162e+18	2.650523088861123e+18	1.847385963835631e+20	2.2278623404987504e+21	2.578979950909773e+21	1.8018976764433914e+21
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	275.0	0.7	2.5	7.0	chemeq	2.611145782582343e-09	Y2	6.762605493895175e+16	3.907756675780129e+16	2.2667790069379617e+18	4.837478991553459e+17	2.9386176298154694e+17	1.1881380380881416e+18	2.9744833896074266e+18	7.268750100274658e+18	2.2848411404672677e+20	2.8534469220240923e+20	1.8699222092800462e+20
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_0.7_co_2.5.nc	5.4996870826184034	300.0	0.7	2.5	4.0	chemeq	1.5955613579662438e-09	Y2	9.088874028560169e+17	8.194638870871454e+18	8.48857950927915e+19	2.512681553977552e+19	3.812580756330036e+18	4.3796841685749094e+18	1.0722585946443114e+19	6.976165308578181e+19	1.831624825003365e+21	2.262775897741442e+21	1.7450230898439005e+21
spectra_logzz_4.0_teff_325.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	325.0	0.7	1.5	4.0	chemeq	2.278113860411116e-09	Y2	4.093004261404882e+17	2.83083625396324e+18	7.040725713259455e+19	1.9306643344101945e+19	6.699927628570699e+18	8.197868483273604e+18	2.0302741769360822e+19	8.999490130971456e+19	1.7863074909291804e+21	1.8950737936964366e+21	1.2859818220273326e+21
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_0.7_co_1.0.nc	3.230448921378274	325.0	0.7	1.0	2.0	chemeq	2.796249626932809e-09	Y2	1.1078191750070581e+17	2.421690730146234e+17	1.1254220876938641e+19	2.8795719823621524e+18	2.420534200508032e+18	5.184241677024085e+18	1.2872063162209659e+19	4.358260771595475e+19	9.411438413693863e+20	1.6426566420872262e+21	2.1367716116758963e+21
spectra_logzz_9.0_teff_300.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	300.0	0.7	0.5	9.0	chemeq	1.5955613579662438e-09	Y2	8.942718816220251e+17	1.7895313735666043e+19	8.145577179886618e+19	3.591377858597619e+19	3.9537923686697533e+18	4.55822959787629e+18	1.1314629542707909e+19	4.456230852736081e+20	4.0401409840036897e+21	3.0246482477970495e+21	8.695804170024172e+20
spectra_logzz_7.0_teff_325.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	325.0	0.7	1.5	7.0	chemeq	2.108914163948451e-09	Y2	5.498135139199266e+17	6.738072393041774e+18	1.4349673864459028e+20	4.0136946355657834e+19	1.2052618776366524e+19	1.290114377496893e+19	3.177527255590511e+19	1.4598293659084179e+20	2.256985435286683e+21	1.8450091511686446e+21	5.972252932422553e+20
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	325.0	0.7	1.0	7.0	chemeq	2.708683622206928e-09	Y2	1.3488123759127022e+17	6.67356525921374e+17	2.8663300458239963e+19	6.986039096188768e+18	4.3640587285525345e+18	9.402109134549318e+18	2.335753680868264e+19	8.379246857956355e+19	1.1174628443123948e+21	9.700331104977613e+20	4.1944972865204453e+20
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_0.7_co_1.0.nc	4.4996870826184034	325.0	0.7	1.0	8.0	chemeq	2.278113860411116e-09	Y2	4.595645532617022e+17	5.561204030465102e+18	1.1505264588666254e+20	3.303852109722832e+19	1.0705214083288226e+19	1.2991175668251097e+19	3.219317434379552e+19	1.9809369250720835e+20	2.239657269481439e+21	1.7323496426534795e+21	5.5519975037314256e+20
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_0.7_co_2.5.nc	5.250420002308894	325.0	0.7	2.5	8.0	chemeq	1.7615710277900978e-09	Y2	1.1907929313985592e+18	1.3594924777950556e+19	2.12901441340069e+20	6.392811258218738e+19	1.501742886507819e+19	1.4187746183422452e+19	3.4478943575502234e+19	1.3022549751908837e+20	2.194746358635242e+21	1.8549451380846656e+21	5.8069102429474095e+20
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_0.7_co_1.5.nc	3.4913616938342726	325.0	0.7	1.5	4.0	chemeq	2.708683622206928e-09	Y2	1.2477658347523632e+17	3.311659594063447e+17	1.8539300119594975e+19	4.728121963853735e+18	3.402099648302262e+18	7.061554366407334e+18	1.740397882788192e+19	4.206789787512201e+19	9.169510098949793e+20	1.0514746197989331e+21	7.97172660429311e+20
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	325.0	0.7	1.0	9.0	chemeq	2.708683622206928e-09	Y2	1.526442262739752e+17	1.327445611040887e+18	4.383834178379964e+19	9.69946533304386e+18	6.014399489262141e+18	1.32310261128677e+19	3.2927097989628924e+19	1.524324211698983e+20	1.3130607159435437e+21	9.151500196389695e+20	2.7794988992679382e+20
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_0.7_co_2.5.nc	4.0	325.0	0.7	2.5	8.0	chemeq	2.5532825778353047e-09	Y2	3.0212911796025395e+17	1.707231438721628e+18	6.331275371939853e+19	1.4890287174519525e+19	8.056464845998153e+18	1.4039957510791324e+19	3.3941891342682243e+19	6.056499819233865e+19	9.043452749595114e+20	8.059318866280599e+20	3.340022402459259e+20
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_0.7_co_0.5.nc	3.4913616938342726	325.0	0.7	0.5	8.0	chemeq	2.708683622206928e-09	Y2	1.3002906824906165e+17	1.3263961278467868e+18	3.2978180049779646e+19	8.692552879949186e+18	4.60287909440454e+18	9.947189280147714e+18	2.5341637436002873e+19	1.8852288168059994e+20	1.715864867072713e+21	1.258658918323502e+21	3.798699944279131e+20
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_0.7_co_1.5.nc	3.7481880270062002	300.0	0.7	1.5	2.0	chemeq	2.605552525641428e-09	Y2	1.2866650893852973e+17	2.30399413701835e+17	7.03607492695271e+18	1.6543253663450998e+18	9.152040802610769e+17	2.0627459188370972e+18	5.181265422682953e+18	2.323787657627331e+19	6.32009580698879e+20	1.2483775356024266e+21	1.660658187778415e+21
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_0.7_co_2.5.nc	3.230448921378274	275.0	0.7	2.5	2.0	chemeq	2.6824274957415417e-09	Y2	3.5335619843369228e+16	1.0687310225692078e+16	7.791727876216724e+17	1.7537291208332048e+17	1.4340837841763115e+17	6.039223315573859e+17	1.5135748102569306e+18	4.312022618590088e+18	1.9760827730700858e+20	5.142235116352658e+20	8.132367840166711e+20
spectra_logzz_8.0_teff_300.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	300.0	0.7	1.0	8.0	chemeq	1.5955613579662438e-09	Y2	9.104328112513258e+17	1.5257075005771457e+19	1.0028775326614294e+20	3.5384452866381816e+19	4.5208080170048205e+18	5.326148601112792e+18	1.3070714378023231e+19	2.2948480301492165e+20	3.1223104618704703e+21	2.5698446711195676e+21	8.583288162995385e+20
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	325.0	0.7	0.5	9.0	chemeq	2.4292162322183615e-09	Y2	3.666793526597567e+17	5.862686496622085e+18	9.048800107727656e+19	2.9236799374549918e+19	9.143205374058924e+18	1.1687181273153171e+19	2.9639628312084836e+19	3.610613152686837e+20	2.935274035285473e+21	1.997548886974736e+21	4.558885248057978e+20
spectra_logzz_4.0_teff_300.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	300.0	0.7	1.5	4.0	chemeq	2.255558041837094e-09	Y2	3.192956575801689e+17	1.5174814099253827e+18	2.7664496509060653e+19	7.538307870311169e+18	2.051948897557205e+18	3.0936907545967923e+18	7.778349999802802e+18	4.831020157714899e+19	1.1735676692317078e+21	1.483303256764785e+21	1.2612541100178882e+21
spectra_logzz_9.0_teff_275.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	275.0	0.7	2.5	9.0	chemeq	2.0795943327408637e-09	Y2	4.742912399685437e+17	1.5816258724631854e+18	2.2661320777349964e+19	5.904530990976288e+18	1.2262870485135526e+18	1.9705466496868513e+18	4.935265556486253e+18	2.6769873411085947e+19	6.164550540353883e+20	6.089623076457339e+20	2.187335447326534e+20
spectra_logzz_7.0_teff_300.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	300.0	0.7	1.5	7.0	chemeq	2.095381911134037e-09	Y2	5.0040296513840896e+17	3.8639662154243287e+18	6.261179822559584e+19	1.7716407054249611e+19	4.130324531756917e+18	5.637688023087912e+18	1.4069133865811055e+19	8.491408832598607e+19	1.5237214461837467e+21	1.372193949811641e+21	5.402432750625793e+20
spectra_logzz_4.0_teff_275.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	275.0	0.7	1.5	4.0	chemeq	2.23300211297923e-09	Y2	2.78804836243825e+17	7.547625213461999e+17	7.945276791907727e+18	2.256261328578209e+18	4.732791130395751e+17	9.006637554993358e+17	2.306358848351118e+18	2.32209156536104e+19	6.993389650938005e+20	1.0069605985608854e+21	9.292402946849067e+20
spectra_logzz_8.0_teff_325.0_grav_1000.0_mh_0.7_co_1.5.nc	5.0	325.0	0.7	1.5	8.0	chemeq	1.9352618988991165e-09	Y2	8.043013648592897e+17	1.2382479488666825e+19	1.8642951643402548e+20	5.259561739569602e+19	1.291874742523637e+19	1.3012749793365408e+19	3.185982642431139e+19	1.8724122721754045e+20	2.5098978067635723e+21	1.987566602159862e+21	5.96438927375634e+20
spectra_logzz_7.0_teff_275.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	275.0	0.7	1.5	7.0	chemeq	2.0795943327408637e-09	Y2	4.550903621400973e+17	2.036242876191868e+18	2.159428670430045e+19	6.412169148814333e+18	1.1494367565490285e+18	1.9794032933062036e+18	5.009999476722001e+18	4.424459845712106e+19	1.0093545394658888e+21	1.0140929851802497e+21	4.6752741166380614e+20
spectra_logzz_9.0_teff_300.0_grav_562.0_mh_0.7_co_2.5.nc	4.749736315569061	300.0	0.7	2.5	9.0	chemeq	2.095381911134037e-09	Y2	5.3357050902363194e+17	3.36427998851469e+18	6.54310673878422e+19	1.5835598210543307e+19	4.228431626501852e+18	5.813774135796726e+18	1.4301328185987203e+19	5.489259082976007e+19	9.347800262462185e+20	8.359444358127233e+20	2.8237594836129658e+20
spectra_logzz_8.0_teff_275.0_grav_316.0_mh_0.7_co_1.0.nc	4.4996870826184034	275.0	0.7	1.0	8.0	chemeq	2.23300211297923e-09	Y2	3.059928314255446e+17	1.6935311614866675e+18	1.7619706607976135e+19	5.271750912405999e+18	1.0111414355320364e+18	1.9238890482209725e+18	4.938983356435335e+18	5.939466537070015e+19	1.0389950757304825e+21	9.305554052834454e+20	3.165727536409236e+20
spectra_logzz_7.0_teff_300.0_grav_1000.0_mh_0.7_co_1.0.nc	5.0	300.0	0.7	1.0	7.0	chemeq	1.9262397143133415e-09	Y2	7.214693655612151e+17	7.712653966349629e+18	7.498773487008291e+19	2.441635943561895e+19	4.3321562766595953e+18	5.289474831471624e+18	1.32130289087066e+19	1.5052633717721167e+20	2.301433709686082e+21	1.9770223095919901e+21	7.725211651763663e+20
spectra_logzz_8.0_teff_300.0_grav_100.0_mh_0.7_co_2.5.nc	4.0	300.0	0.7	2.5	8.0	chemeq	2.521704863514142e-09	Y2	2.4581266903908253e+17	6.724548410941512e+17	2.2641702441164476e+19	5.299018711002969e+18	2.458513432665834e+18	4.832548425104623e+18	1.1924044055600652e+19	2.862902037703739e+19	5.4037787954942077e+20	5.5270905298126334e+20	2.7217488311695953e+20
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_0.7_co_0.5.nc	3.7481880270062002	275.0	0.7	0.5	2.0	chemeq	2.5626563753470635e-09	Y2	1.0208673383001174e+17	2.3522196888221504e+17	1.752608122556383e+18	5.080181838914395e+17	1.7525722301949866e+17	5.2150417834886624e+17	1.396977985078301e+18	3.0033711279302894e+19	5.658503174335674e+20	1.0700893123430276e+21	1.2864972560951143e+21
spectra_logzz_9.0_teff_300.0_grav_178.0_mh_0.7_co_0.5.nc	4.250420002308894	300.0	0.7	0.5	9.0	chemeq	2.4021498885254974e-09	Y2	2.6070982131520595e+17	3.1021116774820147e+18	3.781015114743829e+19	1.2590607650030987e+19	3.1349473196632064e+18	5.00912924049497e+18	1.2961916312742191e+19	2.1437581257665816e+20	1.9520187575145076e+21	1.410457831846735e+21	3.393282347994216e+20
