name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_7.0_teff_400.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	400.0	0.7	2.5	7.0	chemeq	2.815331852484576e-09	Y1	-24.66651543282315	-24.630603275755906	-25.353230253113807	-25.582551188402054	-25.73385146856927	-24.956928881497795	nan	-20.327862060525867	nan	nan	-15.839365372214438	-13.268036866227497	-20.97094702127724	-17.92173186754849	-17.917083175046876	-20.843521899411144	-21.279969651940903	-22.73715560772576
spectra_logzz_8.0_teff_400.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	400.0	0.7	2.5	8.0	chemeq	2.3367587796894347e-09	Y1	-25.858165975882486	-25.768684622702175	-26.56695748274861	-26.831584117348797	-26.933416091040108	-26.06485391393536	nan	-21.797493004610192	nan	nan	-16.74667991141046	-14.261992431276248	-22.44215344263486	-18.83402157844354	-18.814198498749356	-21.893991072386257	-22.726245058486647	-24.241564357743172
spectra_logzz_9.0_teff_350.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	350.0	0.7	0.5	9.0	chemeq	2.3006696737335265e-09	Y1	-24.889268486592947	-24.66618867045335	-25.231151593276053	-25.38821471880952	-25.477159598236035	-24.852912882134685	nan	-21.014682515086886	nan	nan	-16.50871264284187	-14.175102560471089	-21.657288190035793	-18.439424330154896	-18.469958603933353	-21.1116038239312	-22.006721905737912	-23.424720474488165
spectra_logzz_8.0_teff_400.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	400.0	0.7	1.0	8.0	chemeq	2.6277157424614614e-09	Y1	-25.536730673091913	-25.36469251829728	-26.16113790384927	-26.42424392639905	-26.497916087889003	-25.657739077233977	nan	-21.31547654069888	nan	nan	-16.32793308879839	-14.19531797376223	-21.960735912005923	-18.233272352807777	-18.24522983927833	-21.24201872036385	-22.15028989113562	-23.81098689911053
spectra_logzz_2.0_teff_400.0_grav_56.0_mh_0.7_co_0.5.nc	3.7481880270062002	400.0	0.7	0.5	2.0	chemeq	2.732011278810037e-09	Y1	-24.64884520672293	-24.484154232314847	-25.10571793916224	-25.288803592547094	-25.40572390106582	-24.678341561430816	nan	-20.45764152039441	nan	nan	-16.084164889853767	-13.689709784511308	-21.100274958406054	-18.027017674769258	-18.062467263884802	-20.732830998555446	-21.404592928909764	-22.88914687076606
spectra_logzz_2.0_teff_375.0_grav_56.0_mh_0.7_co_1.5.nc	3.7481880270062002	375.0	0.7	1.5	2.0	chemeq	2.7094337658287774e-09	Y1	-23.91789229440483	-23.823472387481885	-24.43675991966655	-24.61245000103887	-24.764129966193533	-24.01742306989705	nan	-19.62499610915984	nan	nan	-15.9357726690412	-13.67769335594582	-20.26511245253885	-17.824337910248666	-17.862595791394615	-20.385118882560047	-20.598495046055895	-21.913452947690754
spectra_logzz_8.0_teff_375.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	375.0	0.7	1.0	8.0	chemeq	1.6101834777218436e-09	Y1	-25.96299121702885	-25.786572210045605	-26.517026730928247	-26.758588502809594	-26.843646230197717	-26.119393793497387	nan	-22.202081442976535	nan	nan	-17.753972545342986	-15.616464882937002	-22.845824954646503	-19.59475155905871	-19.622025786348306	-22.25908490287462	-23.136917553943828	-24.587109479897144
spectra_logzz_4.0_teff_375.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	375.0	0.7	1.5	4.0	chemeq	2.47658235468732e-09	Y1	-24.766232155846605	-24.629740136422857	-25.195168695876553	-25.348127647199846	-25.49655026916585	-24.764683845688033	nan	-20.512552625147475	nan	nan	-16.229157894035474	-13.758115722132594	-21.154495303865534	-18.276379611033708	-18.285857687086715	-20.97703856435305	-21.478135781018246	-22.919997019861313
spectra_logzz_8.0_teff_350.0_grav_31.0_mh_0.7_co_0.5.nc	3.4913616938342726	350.0	0.7	0.5	8.0	chemeq	2.7540670460065756e-09	Y1	-23.728830153238988	-23.517119656770767	-24.060376567075775	-24.20187316613513	-24.285641260595263	-23.542007199768637	nan	-19.588261961438825	nan	nan	-15.357403955446316	-13.092149998905057	-20.23003103815196	-17.229638057809222	-17.286478139764988	-19.872879479834296	-20.57292137340902	-22.003822186352682
spectra_logzz_9.0_teff_350.0_grav_31.0_mh_0.7_co_1.0.nc	3.4913616938342726	350.0	0.7	1.0	9.0	chemeq	2.7540670460065756e-09	Y1	-23.930335450925874	-23.7612336884806	-24.38530656227642	-24.568505681930283	-24.614764886687947	-23.662505116354858	nan	-19.754226868764622	nan	nan	-15.547396034723612	-13.128315671178171	-20.395983643928243	-17.48249858487671	-17.523940767931208	-20.177469831736417	-20.72957619484133	-22.145228490116118
