name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_9.0_teff_400.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	400.0	-0.5	1.5	9.0	chemeq	2.602904629265472e-09	Y1	-18.252850310902176	-23.968149771064272	-26.061420493831886	-25.663821078229365	-22.88115522370609	-25.16150693628454	-26.096755869775492	-27.600147808589337	-30.011419725724885	-29.83534334371534	-29.2674412549053
spectra_logzz_4.0_teff_400.0_grav_3160.0_mh_-0.5_co_2.5.nc	5.4996870826184034	400.0	-0.5	2.5	4.0	chemeq	1.6471128660481493e-09	Y1	-19.175337320222667	-24.64871709448295	-25.23578968918706	-25.442086325655364	-21.818593393741168	-24.644994657843935	-25.624384871805916	-27.7563927465795	-30.10921327403391	-30.31511461899924	-30.187161722056647
spectra_logzz_4.0_teff_375.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	375.0	-0.5	1.5	4.0	chemeq	1.9736061434938984e-09	Y1	-18.510457250238737	-23.78230571404552	-24.580358001705306	-24.73039644804424	-21.196520037918972	-23.93213684248093	-24.933696849996256	-27.573883137927986	-29.869525856672478	-30.07076327813148	-29.954212675076736
spectra_logzz_4.0_teff_350.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	350.0	-0.5	0.5	4.0	chemeq	2.7612423808767615e-09	Y1	-16.81304886857953	-21.73322787972998	-23.62716479602505	-23.522959645703622	-20.510271675752414	-23.5523277453717	-24.56224548464155	-27.052782049505296	-29.28568943104549	-29.56946892496234	-29.635970861139572
spectra_logzz_9.0_teff_350.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	350.0	-0.5	1.5	9.0	chemeq	1.79766019289629e-09	Y1	-18.713256764223768	-23.781845126854257	-23.705192266706884	-24.1740981176653	-20.336321311090153	-23.378354358660868	-24.40404430511073	-27.427670903699546	-29.69618588293833	-29.772001568480707	-29.507645728620847
spectra_logzz_7.0_teff_375.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	375.0	-0.5	1.0	7.0	chemeq	1.8044268260840098e-09	Y1	-18.739708502852352	-24.137483807868215	-24.271590104476054	-24.71471716986657	-21.040600359357672	-23.88717351358069	-24.920485630838925	-28.079754065394564	-30.070589075047035	-30.101436103277283	-29.821131658873202
spectra_logzz_2.0_teff_400.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	400.0	-0.5	1.5	2.0	chemeq	2.476582576592361e-09	Y1	-18.354020830379955	-23.710131031755004	-25.630775968454362	-25.24851461621279	-22.356690071566952	-24.566700052449534	-25.50785579817641	-27.47361535621132	-29.8796910003504	-30.190540755722104	-30.2374531873235
spectra_logzz_9.0_teff_350.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	350.0	-0.5	0.5	9.0	chemeq	2.690133022915256e-09	Y1	-17.183809801300598	-22.3303421968825	-23.987260673384718	-23.986820820507628	-20.757836662728927	-23.753838766371786	-24.77461679552106	-27.335112608309732	-29.492854800612673	-29.392407852224817	-29.033113810236554
spectra_logzz_9.0_teff_375.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	375.0	-0.5	2.5	9.0	chemeq	2.6664601277885304e-09	Y1	-17.76911198408828	-23.015211194674585	-25.449929794595697	-25.027084064249316	-22.176007328797105	-24.760816592017278	-25.688509435487283	-26.682568613586312	-29.440660852333203	-29.34953405447683	-28.82855522909413
spectra_logzz_2.0_teff_350.0_grav_17.0_mh_-0.5_co_2.5.nc	3.230448921378274	350.0	-0.5	2.5	2.0	chemeq	2.7612423808767615e-09	Y1	-16.86586964160371	-20.75768884372606	-23.511697651855005	-23.03678655651637	-20.121080364253306	-23.310225158522794	-24.247994664660865	-25.492510260113548	-28.50678279547014	-29.265337587510377	-29.622478022683172
