name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_9.0_teff_300.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	300.0	1.0	2.5	9.0	chemeq	1.5955613579662438e-09	Y2	5.6890646970838155e+19	5.218950182703689e+19	7.926446548252993e+19	8.598763855936343e+19	8.97141872203171e+19	3.5912543397759152e+19	nan	2.3169299675802706e+18	nan	nan	1.1036818813595587e+17	1.9216689498391372e+16	4.165846974829626e+18	5.961041891833752e+17	6.187018693725444e+17	4.98128158368208e+18	6.609704590059391e+18	1.5854503505655405e+19
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	275.0	1.0	1.0	8.0	chemeq	2.611145782582343e-09	Y2	1.0666767293124963e+18	9.389870975056618e+17	1.5147188056066982e+18	1.6899208002122038e+18	1.6734601517830684e+18	5.312607252053194e+17	nan	4.603614734582372e+16	nan	nan	6870121594906549.0	693391220927044.4	8.225902245500587e+16	3.818329053406125e+16	4.406479240397027e+16	1.226313749989737e+17	1.060782203975344e+17	1.5413412013597933e+17
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_1.0_co_1.0.nc	5.250420002308894	325.0	1.0	1.0	9.0	chemeq	1.7615710277900978e-09	Y2	1.081977057323377e+20	9.126606837702713e+19	1.3658200744602662e+20	1.4695876461554868e+20	1.544356248137194e+20	7.05564864266538e+19	nan	4.0824969563841725e+18	nan	nan	1.2187871938286994e+17	1.5276225182399984e+16	7.357461097603722e+18	7.059406619380676e+17	7.307910237815767e+17	5.992983453627353e+18	1.130603862314352e+19	3.3538253941795545e+19
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	9.0	chemeq	2.611145782582343e-09	Y2	1.4953419823963036e+18	1.2436480721929664e+18	1.8961262076670077e+18	2.0505227186075284e+18	2.051650095818954e+18	7.798612426682017e+17	nan	7.475042354769266e+16	nan	nan	6724718489730765.0	685235788452413.2	1.3390652587042557e+17	3.691454287967378e+16	4.284256184953826e+16	1.6202975589474733e+17	2.0714477794775885e+17	4.0095884074714016e+17
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_1.0_co_0.5.nc	5.4996870826184034	275.0	1.0	0.5	9.0	chemeq	1.5907086956077193e-09	Y2	2.3908677405186224e+19	1.9748537991676318e+19	2.5419247641072726e+19	2.4414498743239746e+19	2.697284175519164e+19	1.741097079448929e+19	nan	2.1768023695177165e+18	nan	nan	9.226169033920426e+16	1.2069420207968546e+16	3.9106847382877025e+18	5.0610788377184237e+17	5.3495835372341357e+17	3.5023736072884756e+18	6.829130119228853e+18	1.575059709046189e+19
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_1.0_co_0.5.nc	4.749736315569061	325.0	1.0	0.5	9.0	chemeq	2.108914163948451e-09	Y2	7.147011281196676e+19	5.709322733248172e+19	7.995503653078845e+19	8.230271338763182e+19	8.717952295244492e+19	4.805322879670129e+19	nan	2.2955874556744937e+18	nan	nan	5.360887996375182e+16	6675649923789467.0	4.1410550704081183e+18	3.0579828004727654e+17	3.222557527336714e+17	2.5936217787511603e+18	6.201205013282195e+18	2.0579971616491827e+19
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	275.0	1.0	2.5	4.0	chemeq	1.5907086956077193e-09	Y2	1.232010650800235e+19	1.1343971359158397e+19	1.6404238829592697e+19	1.7168596061914352e+19	1.8489180658972287e+19	8.269776549212276e+18	nan	1.0277571633649948e+18	nan	nan	9.570452449143003e+16	1.2388100481412852e+16	1.8396273320608381e+18	5.2548615335925696e+17	5.558535575742315e+17	2.7842195265309747e+18	2.986321895533218e+18	4.761449379933593e+18
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	7.0	chemeq	2.611145782582343e-09	Y2	9.817987903608095e+17	8.372345821767633e+17	1.3299935824449352e+18	1.4719855555302034e+18	1.4827404319623716e+18	5.416870301591535e+17	nan	5.0051681119616e+16	nan	nan	6439413079686474.0	653542603245675.6	8.949114945006325e+16	3.4959529569032096e+16	4.094908760220037e+16	1.2572639214818843e+17	1.2625766475395682e+17	1.9581812363266675e+17
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_1.0_co_0.5.nc	4.0	325.0	1.0	0.5	8.0	chemeq	2.5532825778353047e-09	Y2	2.733587428536282e+19	2.1875167021978575e+19	2.9925557827455566e+19	3.0215346221005816e+19	3.137820359624579e+19	1.4392897418847842e+19	nan	7.854170012416184e+17	nan	nan	2.2333870253821908e+16	2358232925868567.5	1.415172279538041e+18	1.3357050213078398e+17	1.432897657599663e+17	1.0503112466609064e+18	2.1561057978265943e+18	6.827131425848562e+18
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	8.0	chemeq	2.708683622206928e-09	Y2	7.569587485255045e+18	7.484457285680546e+18	1.287609647823909e+19	1.4891606015537805e+19	1.4827462731286194e+19	4.4282075175166223e+18	nan	1.9471494544379453e+17	nan	nan	1.5006100163352662e+16	2222095288475856.8	3.4942402871542246e+17	8.545755050129274e+16	8.904895570567944e+16	5.6091395493655e+17	4.904071281128946e+17	1.0365893321677466e+18
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_1.0_co_0.5.nc	3.230448921378274	275.0	1.0	0.5	2.0	chemeq	2.6824274957415417e-09	Y2	2.8184256172797754e+17	2.6310491654566883e+17	4.464726839366769e+17	5.108192540874202e+17	5.125839319196456e+17	1.802615953569193e+17	nan	2.092845296453867e+16	nan	nan	3619372342608661.0	377844514677181.2	3.732651956881073e+16	1.9456424283284056e+16	2.3170311827467624e+16	5.7336031234104584e+16	4.84567850724578e+16	4.683454719636765e+16
spectra_logzz_2.0_teff_325.0_grav_316.0_mh_1.0_co_1.5.nc	4.4996870826184034	325.0	1.0	1.5	2.0	chemeq	2.278113860411116e-09	Y2	2.1356506798924448e+19	1.9119274973401678e+19	2.883660340449686e+19	3.102034958342168e+19	3.336693593343475e+19	1.425585324530339e+19	nan	6.185588888375489e+17	nan	nan	4.357720148722446e+16	5933356787681950.0	1.1106745483995405e+18	2.3405774115926035e+17	2.504547872658799e+17	1.5010758743081405e+18	1.6297853442267433e+18	3.8562928284317563e+18
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_1.0_co_2.5.nc	4.250420002308894	325.0	1.0	2.5	9.0	chemeq	2.4292162322183615e-09	Y2	3.0846039837424976e+19	2.968450294501598e+19	5.074919956673935e+19	5.87733972285696e+19	5.837705405137806e+19	1.7855651082587374e+19	nan	9.0464990846073e+17	nan	nan	3.962051928747258e+16	4125282657977227.0	1.6268981044359972e+18	2.5680640013403632e+17	2.6005311251750618e+17	2.3005051361440607e+18	2.4768530301121434e+18	5.939579092591398e+18
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_1.0_co_1.0.nc	5.4996870826184034	275.0	1.0	1.0	8.0	chemeq	1.5907086956077193e-09	Y2	2.491212893659133e+19	2.124765558947318e+19	2.8717559212880196e+19	2.868267471825435e+19	3.1426640409035452e+19	1.6949311141311834e+19	nan	1.8254808162585807e+18	nan	nan	9.39694110995804e+16	1.239091492940071e+16	3.2776044023378924e+18	5.175151077032925e+17	5.453719966894189e+17	3.5296093820106506e+18	5.581147314488012e+18	1.2234028079263703e+19
spectra_logzz_7.0_teff_325.0_grav_178.0_mh_1.0_co_1.5.nc	4.250420002308894	325.0	1.0	1.5	7.0	chemeq	2.4292162322183615e-09	Y2	2.6409976237277446e+19	2.341180771451659e+19	3.6222877143927132e+19	3.9640127463963795e+19	4.1662446012849635e+19	1.6481366854615708e+19	nan	6.877122482195758e+17	nan	nan	3.5883565355552172e+16	3891411973623435.5	1.2366444188172122e+18	2.1945414759405373e+17	2.2994286927478333e+17	1.5490512496232632e+18	1.8004803596343365e+18	4.822694612419249e+18
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_1.0_co_0.5.nc	5.250420002308894	325.0	1.0	0.5	8.0	chemeq	1.7615710277900978e-09	Y2	1.0339419934638975e+20	8.445701445201705e+19	1.229779101728752e+20	1.301016221400487e+20	1.3953359478400886e+20	7.562923217649608e+19	nan	4.173504006458222e+18	nan	nan	1.1840591426863774e+17	1.483073136561802e+16	7.522346118753585e+18	6.735673012653359e+17	7.022034372610395e+17	5.506591623826655e+18	1.1631699560986608e+19	3.495221071992748e+19
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_1.0_co_1.0.nc	3.230448921378274	275.0	1.0	1.0	2.0	chemeq	2.6824274957415417e-09	Y2	2.5384669377068826e+17	2.452560579170457e+17	4.19588178466635e+17	4.813769911866768e+17	4.901535688975423e+17	1.7122652606943152e+17	nan	1.7370671341312406e+16	nan	nan	3798480899120727.0	412451231083494.06	3.093970705421746e+16	2.0560624380784148e+16	2.432924355485643e+16	4.401168552142474e+16	3.432267664630519e+16	3.033699258133227e+16
spectra_logzz_8.0_teff_300.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	300.0	1.0	2.5	8.0	chemeq	1.5955613579662438e-09	Y2	5.520710018130583e+19	5.025668992288242e+19	7.626588275982501e+19	8.265812575643615e+19	8.743831087872673e+19	3.6419748711585903e+19	nan	2.196381227195034e+18	nan	nan	1.0962007638825253e+17	1.9052981390195044e+16	3.9484255468907075e+18	5.906275985801457e+17	6.141105615225262e+17	4.776842030958481e+18	6.237154748858452e+18	1.491575879316305e+19
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_1.0_co_1.0.nc	4.0	325.0	1.0	1.0	8.0	chemeq	2.5532825778353047e-09	Y2	2.593138733819893e+19	2.201343858994783e+19	3.2117299451195154e+19	3.3888074225683055e+19	3.4658094124235665e+19	1.2964211896424675e+19	nan	6.053713432447414e+17	nan	nan	2.3404113978678856e+16	2497198532630794.5	1.0902004543703466e+18	1.4288394297202677e+17	1.5122579550542125e+17	1.1048306194435071e+18	1.5690617310972652e+18	4.897530785884987e+18
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_1.0_co_1.0.nc	5.250420002308894	325.0	1.0	1.0	8.0	chemeq	1.7615710277900978e-09	Y2	1.0742392637994525e+20	9.051068268472787e+19	1.3555165288484133e+20	1.4587628982107467e+20	1.5491879631833386e+20	7.189916732129265e+19	nan	3.9341629468451384e+18	nan	nan	1.2188493648176203e+17	1.5275086576660002e+16	7.089471030612783e+18	7.053585649588854e+17	7.308569030638004e+17	5.887315978038877e+18	1.0858133305526856e+19	3.2222027111727485e+19
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	9.0	chemeq	2.708683622206928e-09	Y2	1.0356519046330323e+19	1.033220354476979e+19	1.8088723822285541e+19	2.113230390154209e+19	2.063333145037761e+19	5.625746054914242e+18	nan	2.6726519393473952e+17	nan	nan	1.6660368966072944e+16	2333713826633078.0	4.800900178049036e+17	9.59695502307439e+16	9.884872205647842e+16	7.576700816791508e+17	6.963095998826113e+17	1.5349690459825165e+18
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_1.0_co_2.5.nc	4.4996870826184034	325.0	1.0	2.5	8.0	chemeq	2.278113860411116e-09	Y2	3.588391546589995e+19	3.364259832921969e+19	5.627083703137794e+19	6.439151858685198e+19	6.62787837964508e+19	2.358539866564534e+19	nan	1.0097026877228822e+18	nan	nan	5.3250808377744696e+16	6408163775003887.0	1.8151617572387336e+18	3.0958173764685715e+17	3.2015316800996115e+17	2.523424102645322e+18	2.702600548440279e+18	6.539736436663466e+18
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_1.0_co_0.5.nc	5.4996870826184034	275.0	1.0	0.5	8.0	chemeq	1.5907086956077193e-09	Y2	2.3586183154595566e+19	1.9425480080289194e+19	2.504617331712505e+19	2.408936386806252e+19	2.6740323318584316e+19	1.7261973339072053e+19	nan	2.138926079794929e+18	nan	nan	9.210974617304605e+16	1.204020568221514e+16	3.84240159254568e+18	5.0513029319633363e+17	5.3412326263247277e+17	3.4668489160111314e+18	6.706091521567853e+18	1.5412445937642748e+19
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	7.0	chemeq	2.708683622206928e-09	Y2	5.444342262175974e+18	5.323842381033934e+18	8.975459695816489e+18	1.0260553477993132e+19	1.072702437407837e+19	3.907061987405438e+18	nan	1.4365130697540126e+17	nan	nan	1.4791705222757632e+16	2160734803035920.5	2.5745177529061357e+17	8.126692908130706e+16	8.640733293821912e+16	4.087877901389079e+17	3.4264937441887994e+17	6.867814962204924e+17
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	8.0	chemeq	2.611145782582343e-09	Y2	1.1846186999583427e+18	9.98825634833255e+17	1.5502739161706163e+18	1.6936704430153075e+18	1.7050091115258898e+18	6.393769038277862e+17	nan	5.937889400446935e+16	nan	nan	6571465112352523.0	670187877337227.2	1.0625990414398715e+17	3.5884501823652628e+16	4.1831350742966056e+16	1.4105478893620773e+17	1.56527103279308e+17	2.7008267825774822e+17
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_1.0_co_0.5.nc	5.0	325.0	1.0	0.5	2.0	chemeq	1.9352618988991165e-09	Y2	3.9574455466002694e+19	3.3466203995216445e+19	4.4967573165836665e+19	4.47197211286121e+19	4.795368541276735e+19	2.4953328262885376e+19	nan	1.9536999212172237e+18	nan	nan	7.67725903454333e+16	9453786836510722.0	3.513519478184482e+18	4.3273249689236454e+17	4.5827351966788064e+17	3.033272589035187e+18	5.809912721815352e+18	1.5111805070421424e+19
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_1.0_co_2.5.nc	3.230448921378274	325.0	1.0	2.5	2.0	chemeq	2.796249626932809e-09	Y2	1.5934704442013944e+18	1.5946643012408773e+18	2.7310466262435533e+18	3.1411254954221435e+18	3.753412398618702e+18	1.9786893884649106e+18	nan	5.832106453597798e+16	nan	nan	1.1977016021701658e+16	1290297606314174.8	1.0406646397068446e+17	6.892286636388244e+16	7.689245822434429e+16	1.368646870459754e+17	1.0544185705474805e+17	1.7104323307719818e+17
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_1.0_co_1.0.nc	5.4996870826184034	300.0	1.0	1.0	4.0	chemeq	1.5955613579662438e-09	Y2	4.029773837691145e+19	3.469835960709796e+19	4.792907826239433e+19	4.869506468141558e+19	5.2949246831472484e+19	2.7107960053361648e+19	nan	2.1396456343323738e+18	nan	nan	9.632413184857979e+16	1.4156015207834234e+16	3.845983338571207e+18	5.2718081763119066e+17	5.5359584275869914e+17	3.928979759822592e+18	6.338044450007453e+18	1.531865262175037e+19
spectra_logzz_7.0_teff_300.0_grav_1780.0_mh_1.0_co_1.5.nc	5.250420002308894	300.0	1.0	1.5	7.0	chemeq	1.7548045679055585e-09	Y2	4.634741607389786e+19	4.067137294079121e+19	6.111275492204937e+19	6.574986074622471e+19	7.005951567853771e+19	3.0709580836568064e+19	nan	1.9136914085951352e+18	nan	nan	1.0540555661749016e+17	1.4709337712183772e+16	3.4389638160886277e+18	5.518709024024812e+17	5.81026457992043e+17	4.032640527140529e+18	5.426643979967754e+18	1.2893883933912631e+19
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	275.0	1.0	1.0	7.0	chemeq	2.611145782582343e-09	Y2	8.271784913887754e+17	7.340576895419741e+17	1.202542130524923e+18	1.3523753979706772e+18	1.3572892342464061e+18	4.5192681668023366e+17	nan	3.879581119887371e+16	nan	nan	6650669079109782.0	673069009937376.0	6.925629023024005e+16	3.661650271047275e+16	4.257059826406177e+16	1.0221372881209229e+17	8.485959126117016e+16	1.1001210933443118e+17
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_1.0_co_1.0.nc	4.749736315569061	325.0	1.0	1.0	9.0	chemeq	2.108914163948451e-09	Y2	7.40279884393694e+19	6.194590313843323e+19	9.290481430016442e+19	1.0000773504631503e+20	1.0305620962099782e+20	4.294462566080265e+19	nan	2.0603072359359665e+18	nan	nan	5.584411139064795e+16	7077787751968031.0	3.716099942494645e+18	3.234396425854201e+17	3.375106459611054e+17	2.8869859130616627e+18	5.40559466459924e+18	1.792972021556283e+19
