name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_8.0_teff_2000.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	2000.0	-0.5	0.5	8.0	chemeq	3.349464071892569e-09	L2	1.1311010411591043e+22	2.3937235444654525e+23	7.053973256250386e+23	9.899745091766843e+23	9.750930297461909e+23	8.412463109919051e+23	7.394987216025707e+23	1.0419505132129006e+24
spectra_logzz_4.0_teff_1900.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	1900.0	-0.5	1.5	4.0	chemeq	2.397649618583186e-09	L3	5.24776224489611e+21	1.7533132069678332e+23	5.268592396325827e+23	9.304339766709675e+23	9.487241143549726e+23	7.002797540993694e+23	6.54126372083689e+23	6.812278017929741e+23
spectra_logzz_2.0_teff_2100.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	2100.0	-0.5	1.5	2.0	chemeq	2.3907077584763104e-09	L1	1.2437077479820496e+22	3.0569220008519266e+23	7.827849085255427e+23	1.4016591675779644e+24	1.457571935257564e+24	1.0610094236422036e+24	9.852890282919494e+23	1.0135571212283377e+24
spectra_logzz_4.0_teff_2100.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	2100.0	-0.5	1.5	4.0	chemeq	2.645550740680995e-09	L1	1.20921109262969e+22	2.9713739985882016e+23	7.889218597464421e+23	1.3793310044352913e+24	1.4368954404250578e+24	1.075762552978756e+24	9.797695585182613e+23	1.059747880114657e+24
spectra_logzz_8.0_teff_2100.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	2100.0	-0.5	0.5	8.0	chemeq	2.3907077584763104e-09	L1	1.7194698723646813e+22	3.488938846177102e+23	8.490737539368901e+23	1.311546851694162e+24	1.2953361329548146e+24	9.694500614812651e+23	9.353557750548229e+23	1.0831729508574213e+24
spectra_logzz_7.0_teff_2000.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	2000.0	-0.5	1.0	7.0	chemeq	2.1743291560671973e-09	L2	9.863643592560323e+21	2.50789889253059e+23	6.75776463356344e+23	1.09331231560361e+24	1.0968340577229871e+24	8.130245277828638e+23	7.766188239363987e+23	8.816218051593244e+23
spectra_logzz_9.0_teff_1900.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	1900.0	-0.5	2.5	9.0	chemeq	2.397649618583186e-09	L3	3.22072321205945e+21	1.5599552721519016e+23	4.720672271507188e+23	1.0501449445828422e+24	1.0877553649306597e+24	7.004474254565128e+23	6.913141573864347e+23	5.4282479834507037e+23
spectra_logzz_7.0_teff_2000.0_grav_316.0_mh_-0.5_co_1.0.nc	4.4996870826184034	2000.0	-0.5	1.0	7.0	chemeq	3.0179424239352415e-09	L2	9.272930963850357e+21	2.2891603644491146e+23	6.804227410168154e+23	1.0324100026979784e+24	1.0317003985852775e+24	8.47932194764474e+23	7.553798092085519e+23	9.944796204154184e+23
spectra_logzz_9.0_teff_2100.0_grav_31.0_mh_-0.5_co_1.5.nc	3.4913616938342726	2100.0	-0.5	1.5	9.0	chemeq	4.444011085928664e-09	L1	9.846294048962574e+21	2.334588963817595e+23	7.970438962092819e+23	1.1880867497858378e+24	1.2446119733396912e+24	1.1545474872736164e+24	9.109349017689251e+23	1.3404554278725845e+24
spectra_logzz_2.0_teff_2000.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	2000.0	-0.5	1.0	2.0	chemeq	4.325752343425058e-09	L2	8.388327146315471e+21	1.933256448650278e+23	6.655798961719877e+23	9.460745899835138e+23	9.582085205686902e+23	8.976838701472653e+23	7.24106030515398e+23	1.0994369801901954e+24
