name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_2.0_teff_325.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	325.0	-0.5	1.0	2.0	chemeq	2.612266159347838e-09	Y2	-16.80472992808441	-20.959365476256153	-22.064166314187975	-22.329075317475155	-22.649487338823956	-19.724865810751655	-22.164573698533573	-18.899043433710766
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	300.0	-0.5	1.0	9.0	chemeq	2.686000108339325e-09	Y2	-15.958755413987369	-20.00294447027406	-21.112447927889235	-21.553395916172885	-21.967945926098555	-18.519627038912997	-21.393199746395183	-18.126434690864645
spectra_logzz_4.0_teff_275.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	275.0	-0.5	1.0	4.0	chemeq	2.5926414736205174e-09	Y2	-15.82134207794995	-19.29875516016793	-19.59687929218019	-19.825638326225626	-20.588078860367702	-17.096870221716433	-19.88490831248214	-15.963145933338481
spectra_logzz_8.0_teff_300.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	300.0	-0.5	0.5	8.0	chemeq	2.514938161502595e-09	Y2	-16.799895858515338	-20.992969785683407	-21.65530418164393	-21.319573372647323	-22.228493999340845	-19.802164612515593	-21.591980026169338	-17.307112535139595
spectra_logzz_9.0_teff_300.0_grav_1780.0_mh_-0.5_co_2.5.nc	5.250420002308894	300.0	-0.5	2.5	9.0	chemeq	1.786382866538159e-09	Y2	-18.09060281156203	-21.985298234507162	-22.434053947749383	-21.52673286330564	-22.451850098584256	-19.165112368479928	-21.994810831762848	-16.83787113598598
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	275.0	-0.5	1.0	9.0	chemeq	2.647292748434921e-09	Y2	-15.761728969388635	-19.23588944258045	-19.683128164953818	-20.11809509289057	-20.81628525944917	-17.084133263363086	-20.102661114738382	-16.349011832456505
spectra_logzz_4.0_teff_325.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	325.0	-0.5	2.5	4.0	chemeq	1.9578173624816837e-09	Y2	-17.84442033070568	-22.270811036327604	-22.993665848835374	-22.588527444037908	-23.20674979878192	-19.7976600317173	-22.741112915902363	-18.33802088194363
spectra_logzz_4.0_teff_300.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	300.0	-0.5	1.0	4.0	chemeq	2.6266262404550096e-09	Y2	-16.395961109773523	-20.152521504792432	-20.92591206657468	-21.212418298066144	-21.668192259767636	-18.37313952720436	-21.104783291910326	-17.663223405681563
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	300.0	-0.5	0.5	4.0	chemeq	1.951050650519791e-09	Y2	-17.759217823507612	-21.677546487479063	-22.203262427642986	-20.94429360777126	-22.198666251071998	-20.011078869531303	-21.702710519948777	-16.00913519726457
spectra_logzz_8.0_teff_275.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	275.0	-0.5	1.5	8.0	chemeq	2.388618017790276e-09	Y2	-17.06033309925091	-20.452747649675395	-20.75587299721556	-20.38227576281612	-21.3349633859119	-17.58397571527824	-20.68519213473345	-16.008052490717795
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_-0.5_co_0.5.nc	5.250420002308894	325.0	-0.5	0.5	9.0	chemeq	1.7908937566440025e-09	Y2	-18.062216263688956	-22.236370238170448	-22.841457590265577	-21.92234793875593	-22.967210294823914	-20.982007180127	-22.448586887191	-17.205980754377215
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_-0.5_co_1.5.nc	3.4913616938342726	325.0	-0.5	1.5	8.0	chemeq	2.6583546051303783e-09	Y2	-16.652548920585282	-20.954619844097675	-22.376939083056023	-22.85410484387753	-23.009407687194532	-19.4516654819047	-22.5690796876586	-19.59747932815789
spectra_logzz_8.0_teff_325.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	325.0	-0.5	1.5	8.0	chemeq	1.6371145985624411e-09	Y2	-17.985199577340488	-22.41797645368481	-22.987698815407793	-21.874697609016046	-22.820909852541032	-20.37673525057125	-22.4380298899434	-17.90861225205567
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	325.0	-0.5	2.5	9.0	chemeq	2.126959626925858e-09	Y2	-17.64467876388372	-22.069281494535822	-23.089258103791472	-23.104703139913944	-23.560481826511722	-20.051996595142587	-23.05958532829899	-19.156067523278775
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_-0.5_co_0.5.nc	4.4996870826184034	300.0	-0.5	0.5	7.0	chemeq	2.2713463694327747e-09	Y2	-17.11319220065704	-21.208518822694348	-21.86272366847046	-21.174715829848413	-22.263117114157524	-19.973080696649856	-21.642916224986863	-16.743363434632503
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_-0.5_co_0.5.nc	4.749736315569061	325.0	-0.5	0.5	4.0	chemeq	2.126959626925858e-09	Y2	-17.444182036155468	-21.91081964547839	-22.711737132451393	-22.17111889705138	-23.062444269348436	-20.962580075484297	-22.49397278188405	-17.854304200173175
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	325.0	-0.5	1.0	4.0	chemeq	2.6583546051303783e-09	Y2	-16.58479140295691	-20.888434765819426	-22.06362531776724	-22.42461073049983	-22.682785964093213	-19.575272354314606	-22.210705858735224	-19.12482492239043
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	275.0	-0.5	0.5	4.0	chemeq	1.6311942284375888e-09	Y2	-17.736998591932586	-20.981667648031713	-21.685681233986408	-18.81820480120492	-20.62399896401464	-18.4573180555843	-20.666976173539325	-14.222190751150784
spectra_logzz_7.0_teff_275.0_grav_562.0_mh_-0.5_co_1.5.nc	4.749736315569061	275.0	-0.5	1.5	7.0	chemeq	2.1066605177302343e-09	Y2	-17.32156281398695	-20.918518248967796	-21.290227727398765	-20.16048055819284	-21.394844094051436	-17.993977534415727	-20.856373108063515	-15.308506824077469
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	275.0	-0.5	1.0	2.0	chemeq	2.5558242385909767e-09	Y2	-16.19595387223552	-19.739251445105747	-19.915954938394634	-19.85462948740203	-20.68336181671453	-17.386539333772582	-20.013692935838872	-15.832088556504402
spectra_logzz_9.0_teff_325.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	325.0	-0.5	1.5	9.0	chemeq	2.2848798353694526e-09	Y2	-17.79708616506838	-22.093094076344844	-23.00781059966845	-22.98748058732688	-23.431624136788223	-20.354852400532526	-22.9479615966293	-19.09653015622039
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	325.0	-0.5	0.5	2.0	chemeq	1.6371145985624411e-09	Y2	-17.92289412679641	-22.221825340797473	-22.84338157221307	-21.295827801216596	-22.599178297795735	-20.54664827736329	-22.203914645486826	-17.2904814091549
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	300.0	-0.5	1.0	2.0	chemeq	2.5851722735782953e-09	Y2	-16.367165252694576	-20.29323417024841	-20.883367115151902	-20.960664900878644	-21.53612845233737	-18.434001660999957	-20.959319279566188	-17.252290666054435
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_-0.5_co_2.5.nc	4.4996870826184034	275.0	-0.5	2.5	7.0	chemeq	2.257812869360622e-09	Y2	-16.958943026276906	-20.482634039624436	-20.811595383751133	-20.432941073312943	-21.44495224669477	-17.168780175568006	-20.766887532986424	-15.908609574088146
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	325.0	-0.5	1.0	9.0	chemeq	2.7224520008714576e-09	Y2	-16.172016666742827	-20.64790694011294	-22.280886457122342	-22.789862284876413	-22.98287174704946	-19.733224263846225	-22.51501458728428	-19.61697876843219
spectra_logzz_2.0_teff_275.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	275.0	-0.5	1.5	2.0	chemeq	2.4901271696465478e-09	Y2	-16.687205462596186	-20.08409407597805	-20.167253671459314	-20.02108542204085	-20.871527512702016	-17.181462170216754	-20.21134582786081	-15.849002991416263
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	275.0	-0.5	1.0	4.0	chemeq	1.6311942284375888e-09	Y2	-17.760599569951935	-21.15678036419358	-21.792672591999533	-19.147582168286128	-20.83364979952328	-18.308060725643188	-20.81360439237746	-14.528358173518676
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	275.0	-0.5	0.5	2.0	chemeq	2.5558242385909767e-09	Y2	-16.16072199351573	-19.888251438322143	-20.0358645281928	-19.68611825825112	-20.80724353012659	-18.27810073277036	-20.07665745386491	-15.58708280272797
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	325.0	-0.5	0.5	4.0	chemeq	2.6583546051303783e-09	Y2	-16.577919129374415	-21.008622930770574	-22.0515131491745	-22.255661390667065	-22.720815606195004	-20.257353859903006	-22.172613296454813	-18.90825039869941
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	325.0	-0.5	1.0	4.0	chemeq	2.126959626925858e-09	Y2	-17.494060137753436	-21.96422379836147	-22.807504192913537	-22.43287902334994	-23.15750389146296	-20.595882400790934	-22.624283997078017	-18.21601273568629
spectra_logzz_4.0_teff_300.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	300.0	-0.5	1.5	4.0	chemeq	2.4066619011877596e-09	Y2	-17.245849014732652	-21.11250168539413	-21.62519425549425	-21.441946079890574	-22.111415985997432	-18.7252971836841	-21.552341900869	-17.39087821156372
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_-0.5_co_1.0.nc	4.4996870826184034	300.0	-0.5	1.0	7.0	chemeq	2.2713463694327747e-09	Y2	-17.236359845482603	-21.24800133225396	-21.926152983080154	-21.46235290311534	-22.35278856178719	-19.512467752048302	-21.76110869287908	-17.152412911447417
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	300.0	-0.5	0.5	2.0	chemeq	2.5851722735782953e-09	Y2	-16.37586010370091	-20.5310648583032	-21.151360453522315	-21.04921882930332	-21.78770121285895	-19.4022733763729	-21.17438074233679	-17.3502382871895
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	325.0	-0.5	0.5	9.0	chemeq	2.7224520008714576e-09	Y2	-16.107607480980896	-20.723593331431076	-22.167996995711267	-22.536447873545242	-22.951168856623276	-20.30476915880375	-22.392643287923967	-19.273250552722118
spectra_logzz_9.0_teff_275.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	275.0	-0.5	1.5	9.0	chemeq	2.388618017790276e-09	Y2	-17.07001657331864	-20.494185053359324	-20.823107226068334	-20.456550037118156	-21.40087323312475	-17.655931790216794	-20.753161238690808	-16.086635534883023
spectra_logzz_8.0_teff_300.0_grav_1000.0_mh_-0.5_co_2.5.nc	5.0	300.0	-0.5	2.5	8.0	chemeq	1.951050650519791e-09	Y2	-17.8069243666203	-21.844214035345935	-22.328036325706584	-21.57614900123575	-22.455765482136478	-18.82020773052944	-21.965402694883323	-17.021740803886672
spectra_logzz_7.0_teff_325.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	325.0	-0.5	2.5	7.0	chemeq	2.4247059500110064e-09	Y2	-17.371862752089037	-21.714403393681973	-22.79986747514017	-23.023778154739723	-23.297933711823443	-19.53963676719642	-22.84690315189549	-19.36727441650531
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	325.0	-0.5	1.0	2.0	chemeq	1.6371145985624411e-09	Y2	-17.948806995060497	-22.40551037772211	-23.03931674145983	-21.862750545947012	-22.954019452500468	-20.544865167453125	-22.51183102610175	-17.484073761749375
spectra_logzz_8.0_teff_325.0_grav_562.0_mh_-0.5_co_2.5.nc	4.749736315569061	325.0	-0.5	2.5	8.0	chemeq	2.126959626925858e-09	Y2	-17.593241509666868	-21.99342420748368	-22.95905053251378	-22.927557772477524	-23.413809450317064	-19.860113234664627	-22.908913158942234	-18.931673735009714
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_-0.5_co_2.5.nc	5.4996870826184034	275.0	-0.5	2.5	8.0	chemeq	1.6311942284375888e-09	Y2	-17.826070081100138	-21.350552541741916	-21.72422192134062	-19.549811427445764	-20.973999079923463	-17.78135184559226	-20.839830592676414	-14.929852276581734
spectra_logzz_4.0_teff_275.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	275.0	-0.5	2.5	4.0	chemeq	2.5558242385909767e-09	Y2	-16.23736846990527	-19.386048689785113	-19.63398767416803	-20.07084797072124	-20.68460396959813	-16.18221859717029	-20.008407623408793	-16.092643600036652
spectra_logzz_2.0_teff_325.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	325.0	-0.5	2.5	2.0	chemeq	2.6583546051303783e-09	Y2	-16.591666052211046	-20.4485628102315	-21.66196418254302	-22.239999616444393	-22.241917461295277	-18.512247821758685	-21.870706390811495	-19.07607714129103
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_-0.5_co_1.5.nc	4.4996870826184034	325.0	-0.5	1.5	8.0	chemeq	2.2848798353694526e-09	Y2	-17.784807822446556	-22.01389099180085	-22.88394930900808	-22.834501931926567	-23.3048791637982	-20.261179455977196	-22.815045550250062	-18.92981215633635
spectra_logzz_7.0_teff_300.0_grav_1780.0_mh_-0.5_co_1.5.nc	5.250420002308894	300.0	-0.5	1.5	7.0	chemeq	1.786382866538159e-09	Y2	-17.892227513677256	-21.857929022766267	-22.390600600712897	-21.210381800183054	-22.294808210561584	-19.398110267949964	-21.859170828420698	-16.298709322591
spectra_logzz_4.0_teff_300.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	300.0	-0.5	2.5	4.0	chemeq	2.5851722735782953e-09	Y2	-16.45597443108391	-20.07532111973005	-20.956360659217943	-21.421911025868006	-21.77547883736627	-17.572390634957355	-21.225750117412343	-17.784831929502666
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	325.0	-0.5	1.0	9.0	chemeq	1.7908937566440025e-09	Y2	-18.21094663024731	-22.425279943482863	-23.048748392703914	-22.289214254483223	-23.159960111921016	-20.829468131981212	-22.676965577852084	-17.716118991629667
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_-0.5_co_1.0.nc	5.0	300.0	-0.5	1.0	4.0	chemeq	1.951050650519791e-09	Y2	-17.770856730688422	-21.773273715856085	-22.28263625422231	-21.20854640717235	-22.30314964845742	-19.62662479546872	-21.818639036785623	-16.4138280755897
spectra_logzz_4.0_teff_275.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	275.0	-0.5	0.5	4.0	chemeq	2.5926414736205174e-09	Y2	-15.769264200775247	-19.498843751684078	-19.76275213540842	-19.698851271905177	-20.68231496411041	-17.969418793822175	-19.943838438590284	-15.783456687171878
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_-0.5_co_1.5.nc	5.4996870826184034	300.0	-0.5	1.5	4.0	chemeq	1.6352672628061667e-09	Y2	-17.887641650482887	-21.921816614881113	-22.463347564116724	-20.690462924988545	-22.002256766277306	-19.26153443816122	-21.714605245194953	-16.325479443374235
spectra_logzz_2.0_teff_325.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	325.0	-0.5	0.5	2.0	chemeq	2.612266159347838e-09	Y2	-16.68639898157909	-20.990327730767316	-21.9636747402219	-22.045331967988083	-22.594100975452353	-20.3124039124326	-22.031171895667516	-18.557187692089702
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	300.0	-0.5	0.5	9.0	chemeq	2.686000108339325e-09	Y2	-15.927275394468502	-20.201644271213006	-21.121011021892592	-21.344169302809338	-21.949481180028663	-19.18462878210575	-21.324718940467903	-17.84336597952462
spectra_logzz_4.0_teff_300.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	300.0	-0.5	0.5	4.0	chemeq	2.6266262404550096e-09	Y2	-16.311856492376783	-20.25793400391916	-20.95787635433296	-21.064880094693635	-21.765449728956046	-19.21441331835529	-21.120042530618115	-17.460587563432377
spectra_logzz_8.0_teff_300.0_grav_100.0_mh_-0.5_co_1.0.nc	4.0	300.0	-0.5	1.0	8.0	chemeq	2.514938161502595e-09	Y2	-16.823930916479533	-20.940585378559454	-21.69872779387178	-21.60367103311999	-22.258640253944584	-19.135299549898694	-21.683354099081004	-17.695934169197358
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_-0.5_co_0.5.nc	3.230448921378274	275.0	-0.5	0.5	9.0	chemeq	2.647292748434921e-09	Y2	-15.711033388743388	-19.435126733062987	-19.764950498405796	-19.92300146150989	-20.81405656686306	-17.917628185684073	-20.068775787223444	-16.11895149912229
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	325.0	-0.5	1.5	2.0	chemeq	1.9578173624816837e-09	Y2	-17.848031788871296	-22.319694054821156	-23.034076300884806	-22.46037591535938	-23.15881557370671	-20.340127553556545	-22.70597952768918	-18.100896834196966
spectra_logzz_4.0_teff_275.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	275.0	-0.5	0.5	4.0	chemeq	2.4901271696465478e-09	Y2	-16.630437434388703	-20.312082547864215	-20.50180360405744	-19.857482157387402	-21.051774772379915	-18.57186464241689	-20.368893804347863	-15.550230258901287
spectra_logzz_9.0_teff_275.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	275.0	-0.5	2.5	9.0	chemeq	2.4901271696465478e-09	Y2	-16.730529127298038	-20.11201001861956	-20.447372086622163	-20.63761425978805	-21.304379696941485	-16.873553346312814	-20.65239811608914	-16.562321419028272
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	325.0	-0.5	1.5	7.0	chemeq	2.5374937174960405e-09	Y2	-17.001876295922415	-21.3846812572826	-22.60448612821045	-22.859284875672472	-23.155296276547485	-19.839774776969833	-22.68489898735055	-19.290156423926724
spectra_logzz_2.0_teff_275.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	275.0	-0.5	2.5	2.0	chemeq	2.5926414736205174e-09	Y2	-15.831105313817368	-18.764183458983403	-19.051152361672948	-19.695255278338266	-20.199382871090233	-15.744249118917942	-19.539536880817487	-15.916038803549903
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_-0.5_co_2.5.nc	3.7481880270062002	325.0	-0.5	2.5	4.0	chemeq	2.612266159347838e-09	Y2	-16.993638357880577	-20.839956014026562	-22.13635441800313	-22.660201563249206	-22.75111675233455	-18.883622618478704	-22.337263100023804	-19.316871796495885
spectra_logzz_2.0_teff_300.0_grav_178.0_mh_-0.5_co_0.5.nc	4.250420002308894	300.0	-0.5	0.5	2.0	chemeq	2.4066619011877596e-09	Y2	-17.214978060940943	-21.171190307120153	-21.64504124846421	-21.145845102187316	-22.12308138357949	-19.891946221842566	-21.500835805711798	-16.991309222187496
spectra_logzz_2.0_teff_275.0_grav_178.0_mh_-0.5_co_2.5.nc	4.250420002308894	275.0	-0.5	2.5	2.0	chemeq	2.388618017790276e-09	Y2	-17.042847802650478	-20.160293793811746	-20.261922976511595	-20.154311313154295	-21.0045565749015	-16.639514587594675	-20.33332552481485	-15.828327461540212
spectra_logzz_8.0_teff_325.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	325.0	-0.5	0.5	8.0	chemeq	1.9578173624816837e-09	Y2	-17.810190502740504	-22.137100241544278	-22.76387023597355	-21.809442400798353	-22.848599367873955	-20.77677022525997	-22.348586750686692	-17.805653811268428
spectra_logzz_9.0_teff_300.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	300.0	-0.5	0.5	9.0	chemeq	2.514938161502595e-09	Y2	-16.80261663293716	-21.033941219378615	-21.731125528729045	-21.422779457839	-22.300904003774654	-19.900508948159015	-21.67195257332768	-17.431019156204382
spectra_logzz_2.0_teff_300.0_grav_31.0_mh_-0.5_co_2.5.nc	3.4913616938342726	300.0	-0.5	2.5	2.0	chemeq	2.6266262404550096e-09	Y2	-16.386131101984766	-19.626612927658087	-20.378748910028094	-20.961468863961525	-21.160817092640215	-17.090298118884075	-20.672571842910553	-17.497037613815333
spectra_logzz_4.0_teff_275.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	275.0	-0.5	1.5	4.0	chemeq	1.942028479063045e-09	Y2	-17.64807874259303	-21.0191927229867	-21.405421014027336	-19.94292285987811	-21.31648058746069	-18.053650962340544	-20.841202760798275	-15.062697278832509
spectra_logzz_7.0_teff_275.0_grav_1780.0_mh_-0.5_co_1.0.nc	5.250420002308894	275.0	-0.5	1.0	7.0	chemeq	1.779616451292318e-09	Y2	-17.427192041532912	-21.059237194824576	-21.585402286576887	-19.520216920888835	-21.04566915487053	-18.380277416021336	-20.782348939475938	-14.735081455140886
spectra_logzz_4.0_teff_300.0_grav_100.0_mh_-0.5_co_2.5.nc	4.0	300.0	-0.5	2.5	4.0	chemeq	2.514938161502595e-09	Y2	-16.843196368572407	-20.586580167088552	-21.255038870005755	-21.51071186066607	-21.92307079502418	-17.857576908622207	-21.387836496439114	-17.74030927235738
spectra_logzz_9.0_teff_300.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	300.0	-0.5	1.5	9.0	chemeq	2.514938161502595e-09	Y2	-16.86963302990844	-20.94308103512572	-21.777273838537674	-21.8548792704652	-22.39251408739584	-18.861161255241047	-21.83365186879937	-18.046133965575578
spectra_logzz_4.0_teff_275.0_grav_1000.0_mh_-0.5_co_0.5.nc	5.0	275.0	-0.5	0.5	4.0	chemeq	1.942028479063045e-09	Y2	-17.505534984956775	-20.969845956313502	-21.506098882715307	-19.699992189463792	-21.245777926152833	-18.879063518107756	-20.83423610833279	-14.372082140814882
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_-0.5_co_1.0.nc	3.4913616938342726	275.0	-0.5	1.0	8.0	chemeq	2.5926414736205174e-09	Y2	-15.900478321135225	-19.42362791062916	-19.92839923543136	-20.16975769425757	-20.9495404558158	-17.33338544828235	-20.235127980303425	-16.263789372227272
spectra_logzz_8.0_teff_325.0_grav_1000.0_mh_-0.5_co_1.5.nc	5.0	325.0	-0.5	1.5	8.0	chemeq	1.9578173624816837e-09	Y2	-17.842649820873266	-22.34444930251363	-23.09666709592064	-22.56573998190857	-23.268767379179355	-20.388887490185137	-22.79773639801489	-18.20350554490111
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_-0.5_co_0.5.nc	4.0	325.0	-0.5	0.5	7.0	chemeq	2.5374937174960405e-09	Y2	-16.907390017459925	-21.424383647273096	-22.478106944873712	-22.43558238566126	-23.06845384396539	-20.71870614810235	-22.4909074672209	-18.68893768701272
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	325.0	-0.5	1.0	2.0	chemeq	2.126959626925858e-09	Y2	-17.494432594307476	-21.96458996226768	-22.80376565506551	-22.428699996211627	-23.14968437791449	-20.597346812101367	-22.61861838160968	-18.215646862070166
