name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_4.0_teff_300.0_grav_178.0_mh_0.5_co_0.5.nc	4.250420002308894	300.0	0.5	0.5	4.0	chemeq	2.4021498885254974e-09	Y2	1.1861839284155963e+17	1.8535642673274706e+18	6.107975431669114e+18	8.358420257310794e+18	5.162160016433249e+18	1.889405080014612e+17	5.351008690463732e+18	1.1403803666439428e+18
spectra_logzz_9.0_teff_275.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	275.0	0.5	1.5	9.0	chemeq	2.23300211297923e-09	Y2	1.830106129407318e+17	1.6547415074555044e+18	6.261827210931176e+18	9.516163327016088e+18	5.001361130707985e+18	7.950337419064787e+16	5.658781218433357e+18	9.352359109451812e+17
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	300.0	0.5	2.5	7.0	chemeq	2.255558041837094e-09	Y2	2.074285100505062e+17	1.949330039932633e+18	1.5942008164196438e+19	2.646317839425838e+19	1.2259487844697006e+19	2.9555704947830496e+17	1.4903933856046612e+19	3.6242483824913725e+18
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_0.5_co_0.5.nc	3.7481880270062002	325.0	0.5	0.5	4.0	chemeq	2.643945744647225e-09	Y2	8.921003111138349e+16	1.4805442813773786e+18	9.37314839919487e+18	1.344420333417819e+19	6.746900574843731e+18	3.255510137629028e+17	8.068545751142144e+18	3.0097302667905157e+18
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	275.0	0.5	1.0	7.0	chemeq	2.485616083158149e-09	Y2	8.292047345693296e+16	6.539208086562418e+17	3.134826014374932e+18	4.941062429031734e+18	2.501752304162002e+18	5.624886976922724e+16	2.883376486864048e+18	6.594617725888997e+17
spectra_logzz_2.0_teff_275.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	275.0	0.5	2.5	2.0	chemeq	2.3728283295377162e-09	Y2	1.0200334148792277e+17	3.499098258436014e+17	1.2542179424942052e+18	2.1022109991711903e+18	9.501773469078244e+17	1.383205163579221e+16	1.1725349976221865e+18	2.5827584995590656e+17
spectra_logzz_4.0_teff_300.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	300.0	0.5	2.5	4.0	chemeq	2.095381911134037e-09	Y2	2.965419710228556e+17	2.6436937731099766e+18	1.3951611295349346e+19	2.1991891628706943e+19	1.0236404915138433e+19	2.005032059824291e+17	1.2576211179530598e+19	2.734856563261498e+18
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	275.0	0.5	2.5	7.0	chemeq	2.23300211297923e-09	Y2	1.8055465921506947e+17	1.0739096957135017e+18	5.335062124007224e+18	8.604853161420439e+18	4.0970763494492974e+18	6.74014006080952e+16	4.912598219432613e+18	9.318041717562312e+17
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	300.0	0.5	1.5	9.0	chemeq	2.255558041837094e-09	Y2	2.0999248284305725e+17	2.9313141258129905e+18	1.858251071761287e+19	2.8856814451062415e+19	1.4006271826431322e+19	3.5186411289461434e+17	1.6741320120039514e+19	3.650828761915586e+18
spectra_logzz_2.0_teff_300.0_grav_31.0_mh_0.5_co_0.5.nc	3.4913616938342726	300.0	0.5	0.5	2.0	chemeq	2.661002329523503e-09	Y2	4.5154358046431656e+16	4.3562590433496666e+17	1.6865068856548792e+18	2.585686090293564e+18	1.1962459658084928e+18	5.599932819285839e+16	1.4924204334906002e+18	6.040716643094139e+17
spectra_logzz_2.0_teff_300.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	300.0	0.5	2.5	2.0	chemeq	2.4021498885254974e-09	Y2	1.205767377725437e+17	6.881357646677253e+17	4.874510991149302e+18	7.916171289368409e+18	3.435176883436354e+18	8.157596620428168e+16	4.421106092917475e+18	1.2404779241876777e+18
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	300.0	0.5	1.0	7.0	chemeq	2.521704863514142e-09	Y2	1.3265687951237384e+17	1.4309162464372357e+18	9.750671886290979e+18	1.5454957134602734e+19	7.550480862976208e+18	2.3316694836053405e+17	8.935671527849043e+18	2.5496694188760873e+18
spectra_logzz_4.0_teff_275.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	275.0	0.5	2.5	4.0	chemeq	2.0795943327408637e-09	Y2	2.333736902075468e+17	1.313060912090698e+18	4.177488477092917e+18	6.735656540189739e+18	3.5771606592731397e+18	3.9781607749632296e+16	3.946532919965254e+18	6.008543755087251e+17
spectra_logzz_8.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	8.0	chemeq	2.643945744647225e-09	Y2	1.0944817075639891e+17	1.5321740397531167e+18	1.9551816568970387e+19	3.38643787511329e+19	1.3932904955130317e+19	8.065191148175235e+17	1.8429931069334114e+19	7.948001548474215e+18
spectra_logzz_8.0_teff_300.0_grav_1780.0_mh_0.5_co_1.5.nc	5.250420002308894	300.0	0.5	1.5	8.0	chemeq	1.7548045679055585e-09	Y2	3.918210617434933e+17	7.303302420371162e+18	3.19215915839201e+19	4.6012056233222636e+19	2.7085699219310105e+19	5.173844374819066e+17	2.8579700164864487e+19	3.832680270354427e+18
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_0.5_co_0.5.nc	4.250420002308894	325.0	0.5	0.5	4.0	chemeq	2.4292162322183615e-09	Y2	1.4853686963369875e+17	2.9665978637753697e+18	1.7172617162927464e+19	2.5277600535907914e+19	1.4777181952216056e+19	6.752572811120553e+17	1.5611856463083338e+19	4.310701768534158e+18
spectra_logzz_8.0_teff_300.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	300.0	0.5	2.5	8.0	chemeq	1.9262397143133415e-09	Y2	4.505854627461238e+17	5.070437428241884e+18	2.610022753933444e+19	4.226403236171193e+19	2.071766260357867e+19	3.678806619772371e+17	2.426062365891498e+19	4.3831873172493624e+18
spectra_logzz_8.0_teff_275.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	275.0	0.5	0.5	8.0	chemeq	1.919473023357895e-09	Y2	2.3088767073186016e+17	4.118145852124763e+18	8.702516014099301e+18	1.0311640404524038e+19	9.216285754970272e+18	4.627947195908842e+17	7.702537993644595e+18	7.962382481548467e+17
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	275.0	0.5	1.0	4.0	chemeq	2.6824274957415417e-09	Y2	2.2001608063530544e+16	6.557651074737479e+16	3.94740480053363e+17	7.443650702254289e+17	3.127489503816085e+17	1.0426625104951766e+16	3.964007004807007e+17	1.4714142610512842e+17
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_0.5_co_0.5.nc	4.749736315569061	325.0	0.5	0.5	2.0	chemeq	2.108914163948451e-09	Y2	2.943980148059943e+17	5.710717618491324e+18	1.7996451952379144e+19	2.3396859624007303e+19	1.5097207654138538e+19	8.095427615858152e+17	1.5387150951688165e+19	2.8888119788477297e+18
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	9.0	chemeq	2.6824274957415417e-09	Y2	2.8181880841444616e+16	1.026640906006473e+17	1.0754970709432946e+18	1.9876333956974093e+18	7.431027213576116e+17	3.255346927961468e+16	1.0394871748453925e+18	3.6169793879764614e+17
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	9.0	chemeq	2.605552525641428e-09	Y2	9.753762685130806e+16	6.060581021366519e+17	6.765300863091554e+18	1.1874910839494668e+19	4.329127048706492e+18	2.2496782671484342e+17	6.275874552288622e+18	2.2901519155784425e+18
spectra_logzz_7.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	7.0	chemeq	2.6824274957415417e-09	Y2	2.4612839731762904e+16	6.377831008858481e+16	6.7976829858415e+17	1.265039165943351e+18	4.999864447084258e+17	2.0457795372714788e+16	6.678989636771845e+17	2.5143202290664867e+17
spectra_logzz_7.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	7.0	chemeq	2.605552525641428e-09	Y2	8.970101722724835e+16	4.550860118752711e+17	5.459062228426253e+18	9.434256409330358e+18	3.770161248158639e+18	1.8199355150587318e+17	5.101912206168481e+18	2.0346531989668992e+18
spectra_logzz_2.0_teff_325.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	325.0	0.5	2.5	2.0	chemeq	2.4292162322183615e-09	Y2	1.6590730599651683e+17	1.3067560502085256e+18	1.2528261221808173e+19	2.1204542398871724e+19	8.665089859322313e+18	2.972286319972745e+17	1.1565725810179875e+19	4.0632936484297574e+18
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	325.0	0.5	1.0	7.0	chemeq	2.5532825778353047e-09	Y2	1.60320523344846e+17	2.73885312626791e+18	2.5344697008676033e+19	4.084683060847129e+19	1.9067040405153063e+19	8.268777896626799e+17	2.3286057837409948e+19	8.524101417046881e+18
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_0.5_co_0.5.nc	5.4996870826184034	325.0	0.5	0.5	2.0	chemeq	1.5989433905410841e-09	Y2	5.391894400734681e+17	1.3875126142372454e+19	3.641633688344265e+19	3.922749203072295e+19	3.283849376375183e+19	3.2100842800468987e+18	2.9519921177069314e+19	3.2075331722158013e+18
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	300.0	0.5	1.0	4.0	chemeq	1.9262397143133415e-09	Y2	3.5626784241667654e+17	5.319103502853068e+18	1.8952313761487466e+19	2.6404522702713262e+19	1.5543044655142396e+19	3.699595794404681e+17	1.6574341935879203e+19	2.415703985871667e+18
spectra_logzz_9.0_teff_325.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	325.0	0.5	1.5	9.0	chemeq	2.278113860411116e-09	Y2	2.5038966605506093e+17	4.975787347677695e+18	4.166855268549406e+19	7.2627105629656334e+19	3.2892031679579763e+19	1.1726455645458496e+18	4.014694694453158e+19	1.0759007649735547e+19
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_0.5_co_1.0.nc	5.250420002308894	275.0	0.5	1.0	2.0	chemeq	1.7480379347178387e-09	Y2	3.1627813436118854e+17	3.4454487046698885e+18	3.539020777472306e+18	4.2342395884644495e+18	3.7881721199461996e+18	8.194147254842069e+16	3.1531860310285363e+18	2.676297799082075e+17
spectra_logzz_2.0_teff_275.0_grav_31.0_mh_0.5_co_1.5.nc	3.4913616938342726	275.0	0.5	1.5	2.0	chemeq	2.611145782582343e-09	Y2	3.662766087278006e+16	9.333759114708363e+16	4.423826330637099e+17	7.998808590260868e+17	3.1758669323317536e+17	9761357767128622.0	4.254156578680729e+17	1.628829592517614e+17
spectra_logzz_7.0_teff_325.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	325.0	0.5	2.5	7.0	chemeq	2.278113860411116e-09	Y2	2.6182196468969498e+17	3.458071092085741e+18	3.559476895561461e+19	6.549895818230594e+19	2.917229282007007e+19	1.0610092970170163e+18	3.558793779392942e+19	1.1578696072103789e+19
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_0.5_co_2.5.nc	3.230448921378274	325.0	0.5	2.5	4.0	chemeq	2.796249626932809e-09	Y2	6.790289783209954e+16	2.3723256582837622e+17	4.0486114823850926e+18	7.466377999657551e+18	3.4928924786116966e+18	3.267883400859016e+17	4.143574370999114e+18	3.3746559394206095e+18
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	275.0	0.5	1.0	9.0	chemeq	1.919473023357895e-09	Y2	2.4686904186467206e+17	3.570937793329883e+18	9.66346435906059e+18	1.2896869455567047e+19	9.145326568070545e+18	2.0309388490480243e+17	8.639846360284231e+18	1.0215130688771469e+18
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	325.0	0.5	2.5	4.0	chemeq	2.108914163948451e-09	Y2	3.2839797552570394e+17	4.188981161993675e+18	3.2161756233940988e+19	5.293718386675381e+19	2.3430458516495733e+19	5.957275161011692e+17	2.9573309924819816e+19	7.713980122437067e+18
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_0.5_co_0.5.nc	5.250420002308894	275.0	0.5	0.5	2.0	chemeq	1.7480379347178387e-09	Y2	3.03139520032168e+17	3.949222214100521e+18	3.322315729070895e+18	3.3773998736377334e+18	4.041165382590535e+18	2.3700488718506838e+17	2.9359473263343176e+18	2.037811777186521e+17
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	300.0	0.5	0.5	4.0	chemeq	1.9262397143133415e-09	Y2	3.047773786616692e+17	5.605478382967793e+18	1.5698804204529422e+19	1.9524805018820678e+19	1.5421031362993949e+19	8.373207111232831e+17	1.38044082481737e+19	1.813835950594632e+18
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	325.0	0.5	0.5	7.0	chemeq	2.5532825778353047e-09	Y2	1.530724603574711e+17	3.631369587142757e+18	2.53204749975225e+19	3.8027995775364784e+19	2.0754779851065938e+19	1.09961257453507e+18	2.2961185231909114e+19	7.553777386475268e+18
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_0.5_co_1.0.nc	5.4996870826184034	325.0	0.5	1.0	2.0	chemeq	1.5989433905410841e-09	Y2	5.385096829623124e+17	1.2062257955789214e+19	3.555508276443751e+19	4.205278044133435e+19	2.709639494389644e+19	1.156057269913563e+18	2.845593625107474e+19	3.3449263651874693e+18
spectra_logzz_9.0_teff_300.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	300.0	0.5	2.5	9.0	chemeq	1.9262397143133415e-09	Y2	4.581391260431074e+17	5.477578654795309e+18	2.7114039191689454e+19	4.421009451482439e+19	2.127691484888724e+19	3.938878170755208e+17	2.5216181459504325e+19	4.4111181725345014e+18
spectra_logzz_8.0_teff_325.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	325.0	0.5	1.5	8.0	chemeq	2.4292162322183615e-09	Y2	2.2243309116416896e+17	3.329422408233622e+18	3.079046774837393e+19	5.533266906897436e+19	2.4681429559617753e+19	9.438374547975976e+17	3.0257426299425333e+19	9.739876557615405e+18
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	275.0	0.5	0.5	9.0	chemeq	1.919473023357895e-09	Y2	2.315275401267196e+17	4.1731071183752637e+18	8.850956998287479e+18	1.0470716206102706e+19	9.422043920621201e+18	4.933470909944508e+17	7.84326224809438e+18	8.25015507509695e+17
spectra_logzz_4.0_teff_275.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	275.0	0.5	2.5	4.0	chemeq	1.919473023357895e-09	Y2	2.3217155764132864e+17	1.8285624313796472e+18	5.641931585563761e+18	8.791620980099191e+18	5.031025617598068e+18	5.031603693183242e+16	5.301470802658885e+18	7.03219125416857e+17
spectra_logzz_2.0_teff_300.0_grav_1780.0_mh_0.5_co_2.5.nc	5.250420002308894	300.0	0.5	2.5	2.0	chemeq	1.7548045679055585e-09	Y2	3.51507252358053e+17	4.1792636488271386e+18	1.4700397149728236e+19	2.1685031437597213e+19	1.1479982298258831e+19	1.2377327220093141e+17	1.302001832509724e+19	1.6810904124163195e+18
spectra_logzz_8.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	8.0	chemeq	2.605552525641428e-09	Y2	9.380087464259722e+16	5.291372723344543e+17	6.225917797826512e+18	1.085230768560244e+19	4.164494736311081e+18	2.0673776957052928e+17	5.805599156688348e+18	2.2075522646681405e+18
spectra_logzz_8.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	8.0	chemeq	2.6824274957415417e-09	Y2	2.6438328047588908e+16	7.900760445606307e+16	9.27937926665919e+17	1.7320816961804618e+18	6.980466902090629e+17	2.9583541125228004e+16	9.177944911154908e+17	3.475181987943807e+17
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_0.5_co_1.0.nc	4.250420002308894	325.0	0.5	1.0	4.0	chemeq	2.4292162322183615e-09	Y2	1.6100113378939424e+17	2.3004276536666033e+18	1.7406888709176637e+19	2.781116549203194e+19	1.3232959407175735e+19	4.043914373881359e+17	1.5935207522581766e+19	4.572009790591893e+18
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_0.5_co_0.5.nc	3.230448921378274	275.0	0.5	0.5	4.0	chemeq	2.6824274957415417e-09	Y2	2.105325756700982e+16	1.116838210774589e+17	3.686847291897227e+17	6.665050050624566e+17	3.106490994691276e+17	1.0595510658081498e+16	3.6740845808763866e+17	1.2706749769334806e+17
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_0.5_co_1.0.nc	4.749736315569061	325.0	0.5	1.0	2.0	chemeq	2.108914163948451e-09	Y2	3.060727646309326e+17	4.970719138386824e+18	2.0243723112103653e+19	2.8513216607685595e+19	1.511550440650515e+19	4.215974397113238e+17	1.7386054912127478e+19	3.701793237907785e+18
spectra_logzz_8.0_teff_275.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	275.0	0.5	1.0	8.0	chemeq	1.919473023357895e-09	Y2	2.431509438448681e+17	3.448135501005028e+18	9.333856604744522e+18	1.250450242967691e+19	9.019657249283665e+18	1.9091347585427882e+17	8.410287300160802e+18	9.861063424531108e+17
spectra_logzz_8.0_teff_300.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	300.0	0.5	1.5	8.0	chemeq	2.4021498885254974e-09	Y2	1.4254449717932152e+17	1.599021892523567e+18	1.3174165912567165e+19	2.168718695440631e+19	1.028683119151241e+19	2.7825928323978013e+17	1.2312830936524622e+19	3.226709848996124e+18
spectra_logzz_7.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	7.0	chemeq	2.643945744647225e-09	Y2	1.0499040521459749e+17	1.2460215056843246e+18	1.7376457681784685e+19	2.984587550045046e+19	1.316068955547228e+19	7.327190511907933e+17	1.653586491553589e+19	7.820903397721079e+18
spectra_logzz_9.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	9.0	chemeq	2.643945744647225e-09	Y2	1.1210452554097013e+17	1.7220417378719283e+18	2.0883720656060457e+19	3.6589731883609154e+19	1.4278986891465916e+19	8.486343263566555e+17	1.962438616881835e+19	7.967115839858522e+18
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_0.5_co_1.0.nc	3.7481880270062002	325.0	0.5	1.0	4.0	chemeq	2.643945744647225e-09	Y2	9.256550802799608e+16	1.0733066906705546e+18	1.0653896639979751e+19	1.6649590621406667e+19	7.751219630595111e+18	3.412179314980222e+17	9.57845632212698e+18	4.054536444441773e+18
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	275.0	0.5	0.5	7.0	chemeq	2.485616083158149e-09	Y2	7.862159226111656e+16	9.572967764664157e+17	3.064062281850071e+18	4.521306814945355e+18	2.882292544024257e+18	8.773894633401858e+16	2.856461251924129e+18	5.885454877533313e+17
spectra_logzz_8.0_teff_275.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	275.0	0.5	1.5	8.0	chemeq	2.3728283295377162e-09	Y2	1.1593338821483781e+17	8.711607177427775e+17	4.456570914524998e+18	7.075882814867499e+18	3.485152218530542e+18	6.361152899391166e+16	4.0913263856074767e+18	8.303627674973243e+17
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	300.0	0.5	0.5	7.0	chemeq	2.521704863514142e-09	Y2	1.237052080136771e+17	1.8661624677647416e+18	9.47506786606784e+18	1.3879966084021821e+19	8.095436171027516e+18	3.236395964539677e+17	8.582115146671916e+18	2.257413043997733e+18
spectra_logzz_2.0_teff_300.0_grav_31.0_mh_0.5_co_1.0.nc	3.4913616938342726	300.0	0.5	1.0	2.0	chemeq	2.661002329523503e-09	Y2	4.636443366032576e+16	2.630731545658218e+17	1.720046781340133e+18	2.7645099258158034e+18	1.1360092066363965e+18	4.585260832167998e+16	1.5336938814783404e+18	6.472621289692237e+17
spectra_logzz_4.0_teff_275.0_grav_178.0_mh_0.5_co_1.0.nc	4.250420002308894	275.0	0.5	1.0	4.0	chemeq	2.3728283295377162e-09	Y2	1.043654294684045e+17	7.90971929226589e+17	2.0035810086865674e+18	3.0895514625090606e+18	1.7196198616839012e+18	2.827396605055589e+16	1.8563008176295662e+18	3.507669151988217e+17
spectra_logzz_4.0_teff_275.0_grav_1780.0_mh_0.5_co_1.5.nc	5.250420002308894	275.0	0.5	1.5	4.0	chemeq	1.7480379347178387e-09	Y2	3.3013977846431e+17	3.7871883207769585e+18	7.14006438433321e+18	9.385155572164932e+18	6.853473039577205e+18	8.400222256624931e+16	6.368205942299395e+18	6.246346322357048e+17
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	300.0	0.5	1.0	9.0	chemeq	2.7392460358194033e-09	Y2	4.332419054297915e+16	3.710680702772502e+17	4.2695137470448297e+18	7.166664816199905e+18	2.7150859425468856e+18	1.609591174755303e+17	3.868149940707952e+18	1.5789876215879854e+18
spectra_logzz_7.0_teff_275.0_grav_3160.0_mh_0.5_co_1.0.nc	5.4996870826184034	275.0	0.5	1.0	7.0	chemeq	1.5907086956077193e-09	Y2	5.204779292750467e+17	7.54480665027432e+18	1.2082974925837052e+19	1.3193376352814316e+19	1.1554565362222348e+19	3.2793012108675315e+17	1.0030681726025247e+19	7.656577281510376e+17
spectra_logzz_4.0_teff_275.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	275.0	0.5	2.5	4.0	chemeq	2.5626563753470635e-09	Y2	5.870689355633431e+16	1.3345224867546126e+17	8.749427605855835e+17	1.54883755179408e+18	6.251931302965953e+17	1.7811924932277034e+16	8.314021763797164e+17	2.658220500142916e+17
spectra_logzz_4.0_teff_300.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	300.0	0.5	1.5	4.0	chemeq	2.7392460358194033e-09	Y2	3.3009958362728944e+16	1.2570789084915168e+17	1.6509348323730644e+18	2.9394932646169513e+18	1.2303020732325862e+18	6.9172387768451e+16	1.594244149143701e+18	8.337257019009868e+17
spectra_logzz_7.0_teff_300.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	300.0	0.5	1.0	7.0	chemeq	2.7392460358194033e-09	Y2	3.795988020358938e+16	2.5089837939072944e+17	3.0251296354511073e+18	5.188005270129957e+18	2.0873860940910305e+18	1.1407380680158858e+17	2.8172314943060214e+18	1.233315673559622e+18
spectra_logzz_2.0_teff_300.0_grav_1000.0_mh_0.5_co_1.5.nc	5.0	300.0	0.5	1.5	2.0	chemeq	1.9262397143133415e-09	Y2	2.802809713333568e+17	3.185056907477937e+18	9.461614806461544e+18	1.3333377168228385e+19	7.595421548261398e+18	1.1530067920823011e+17	8.27074691656015e+18	1.2321142754563236e+18
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_0.5_co_1.0.nc	4.749736315569061	300.0	0.5	1.0	2.0	chemeq	2.095381911134037e-09	Y2	2.455807460628109e+17	2.7690287589446067e+18	7.282015734097655e+18	1.008303178792355e+19	6.046925303415813e+18	1.4136028994510762e+17	6.376672489779639e+18	1.1334706817215576e+18
