name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_4.0_teff_275.0_grav_316.0_mh_-1.0_co_0.5.nc	4.4996870826184034	275.0	-1.0	0.5	4.0	chemeq	2.257812869360622e-09	Y2	-16.86135908214367	-21.619314924405895	-19.14965426502617	-20.72331966085838	-16.280167039903134	-21.42345013973525	-22.594709597987993	-26.957034500584836	-28.652806382008208	-28.719088495651768	-28.51570487152111
spectra_logzz_9.0_teff_275.0_grav_316.0_mh_-1.0_co_2.5.nc	4.4996870826184034	275.0	-1.0	2.5	9.0	chemeq	2.257812869360622e-09	Y2	-16.94391564172936	-21.529990295560108	-19.529517436544452	-21.079020411576533	-16.090791758487747	-21.639741667398965	-22.69437823122115	-25.577841287275767	-28.283751304100914	-28.64275642439315	-28.640146139593202
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_-1.0_co_0.5.nc	4.4996870826184034	300.0	-1.0	0.5	9.0	chemeq	2.2713463694327747e-09	Y2	-16.98906370967584	-22.16770980181938	-20.163986251958573	-21.72355213251435	-17.431046761930638	-22.16736247014375	-23.321512120720236	-27.440347309137156	-29.080775789355208	-29.10513288382598	-28.86565223529892
spectra_logzz_7.0_teff_325.0_grav_562.0_mh_-1.0_co_2.5.nc	4.749736315569061	325.0	-1.0	2.5	7.0	chemeq	2.126959626925858e-09	Y2	-17.555434074700244	-22.99282585933564	-21.647922698131136	-22.946812646228867	-18.418702355006033	-23.211919709531408	-24.23890540689745	-26.73657328547963	-29.15094999718598	-29.410116222763335	-29.35744602500063
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_-1.0_co_1.0.nc	3.230448921378274	275.0	-1.0	1.0	2.0	chemeq	2.647292748434921e-09	Y2	-15.699468968394697	-19.8668852753364	-19.15469725384121	-20.464010863780928	-16.232718373174038	-21.09847204437129	-22.19554126962941	-25.586106450450423	-28.080298873903587	-28.585801669327566	-28.736368662330015
spectra_logzz_4.0_teff_300.0_grav_316.0_mh_-1.0_co_2.5.nc	4.4996870826184034	300.0	-1.0	2.5	4.0	chemeq	2.2713463694327747e-09	Y2	-17.073257165680126	-22.140837742572117	-20.652482286427524	-22.034558898388624	-17.33360937066687	-22.408185923994534	-23.44760887043819	-26.108346686341257	-28.71090332981036	-29.08144399596503	-29.098040136917977
spectra_logzz_9.0_teff_275.0_grav_562.0_mh_-1.0_co_1.5.nc	4.749736315569061	275.0	-1.0	1.5	9.0	chemeq	2.1066605177302343e-09	Y2	-17.274015131387433	-21.754527633047054	-19.329747073031783	-20.92790853174112	-16.165248148798952	-21.65552786409893	-22.739789737356237	-26.251407455239665	-28.48216549561066	-28.681375714368933	-28.571732370587895
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_-1.0_co_1.0.nc	5.250420002308894	325.0	-1.0	1.0	8.0	chemeq	1.7908937566440025e-09	Y2	-17.642836443773646	-23.034861307406985	-20.977744200451802	-22.69520697000286	-18.163503829937824	-23.250481814092304	-24.336562463658808	-27.805392990186192	-29.43566109862874	-29.416888062032335	-29.151308589855557
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_-1.0_co_0.5.nc	4.749736315569061	300.0	-1.0	0.5	2.0	chemeq	2.1156823557096483e-09	Y2	-17.378956662818673	-22.277424326855062	-20.01892666985559	-21.631891707973097	-17.198921669288715	-22.28020794571144	-23.432398632258884	-27.516855464817482	-29.05914382343392	-29.050735382063575	-28.797975674817863
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_-1.0_co_1.0.nc	4.0	300.0	-1.0	1.0	7.0	chemeq	2.514938161502595e-09	Y2	-16.90794718871244	-21.797331128716863	-20.547865601664746	-21.831281754416032	-17.594237527112607	-22.167774087830548	-23.25968999962103	-26.62609705133932	-28.811953267354674	-29.055795076918876	-29.02751043340942
spectra_logzz_7.0_teff_275.0_grav_1000.0_mh_-1.0_co_0.5.nc	5.0	275.0	-1.0	0.5	7.0	chemeq	1.942028479063045e-09	Y2	-16.906177531905627	-21.600179998239593	-18.69845448619473	-20.22675118041699	-15.988234963742563	-21.81271050807671	-22.97780846483518	-27.09847802745125	-28.59545090232971	-28.614233104864468	-28.413848977031833
spectra_logzz_2.0_teff_275.0_grav_316.0_mh_-1.0_co_1.5.nc	4.4996870826184034	275.0	-1.0	1.5	2.0	chemeq	2.257812869360622e-09	Y2	-16.89227022972536	-21.642683568050508	-19.41758520930982	-21.002982242278826	-16.272002420767123	-21.58540323229865	-22.669009635364755	-26.096897804184536	-28.467100520453727	-28.740491494503594	-28.673119242610543
spectra_logzz_2.0_teff_275.0_grav_562.0_mh_-1.0_co_2.5.nc	4.749736315569061	275.0	-1.0	2.5	2.0	chemeq	2.1066605177302343e-09	Y2	-17.275180354528604	-21.62653456759217	-19.237103638432526	-20.919977762900896	-16.0562269955848	-21.86018691858956	-22.909697394731968	-25.72518187911009	-28.309554979561653	-28.661896664387974	-28.664774099852785
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_-1.0_co_2.5.nc	5.4996870826184034	275.0	-1.0	2.5	9.0	chemeq	1.6311942284375888e-09	Y2	-17.79407459678724	-22.257468157287096	-19.29024818964441	-21.00377101012182	-16.128390714597657	-21.946679568161983	-23.00323681848208	-26.364004728259534	-28.551388361346724	-28.726896344052705	-28.60203514965765
spectra_logzz_9.0_teff_300.0_grav_1000.0_mh_-1.0_co_2.5.nc	5.0	300.0	-1.0	2.5	9.0	chemeq	1.951050650519791e-09	Y2	-17.6269301229132	-22.444395964875348	-20.477121595170964	-22.081351811004765	-17.3296958023007	-22.5427146598125	-23.586771091425053	-26.46636817060115	-28.85330661165797	-29.084176568974648	-28.985979665625685
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	275.0	-1.0	1.0	9.0	chemeq	2.5558242385909767e-09	Y2	-16.273656946982022	-20.88098175478282	-19.407753474217987	-20.868486467209998	-16.456045888643466	-21.31669842261376	-22.421349606942325	-25.989464834193242	-28.35124277841385	-28.64079236706967	-28.632856454719274
spectra_logzz_4.0_teff_325.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	325.0	-1.0	2.5	4.0	chemeq	1.7908937566440025e-09	Y2	-17.789375487878004	-23.13838853141268	-21.332441285731473	-23.017099218857833	-18.353792289636615	-23.556579740303548	-24.586742743657314	-27.11771813884692	-29.288194550236746	-29.450128894010312	-29.3310760602476
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	300.0	-1.0	1.0	9.0	chemeq	2.5851722735782953e-09	Y2	-16.464500798765464	-21.574395525287574	-20.65467273628169	-21.823198893637127	-17.613159929438392	-22.137450949347347	-23.215469599870794	-26.475802686785567	-28.745697160043438	-28.974872299158122	-28.94273006772674
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_-1.0_co_1.0.nc	3.230448921378274	325.0	-1.0	1.0	2.0	chemeq	2.7224520008714576e-09	Y2	-16.257102689150514	-21.618450951314074	-21.727233568457653	-22.42536188901658	-18.72682211790606	-22.849431879652446	-23.87893642992033	-26.631298062266055	-28.929616037541145	-29.326723042374894	-29.449504784519867
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_-1.0_co_0.5.nc	5.4996870826184034	300.0	-1.0	0.5	7.0	chemeq	1.6352672628061667e-09	Y2	-17.76802591218812	-22.553219345363125	-19.513289860115428	-21.2615527902268	-16.838791205195953	-22.816256233511247	-23.957051836914143	-27.738706371204977	-29.002072275186844	-28.945582976864927	-28.71366980535928
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_-1.0_co_1.5.nc	4.0	325.0	-1.0	1.5	8.0	chemeq	2.5374937174960405e-09	Y2	-17.03252742521086	-22.471443858484477	-21.85798277245792	-22.80674791035397	-18.64631464682923	-22.990693656023915	-24.02787217890462	-26.756238747692187	-29.085652635687847	-29.322470623238683	-29.311167512347797
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	275.0	-1.0	2.5	2.0	chemeq	1.779616451292318e-09	Y2	-17.33580670436097	-22.20130655898777	-19.389593238934474	-21.170174615336503	-16.13646073791864	-22.283944864790413	-23.331906978594777	-26.16384421869417	-28.51900043015531	-28.742422622119772	-28.653219682374008
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	275.0	-1.0	0.5	9.0	chemeq	2.5558242385909767e-09	Y2	-16.256556596315157	-20.909868475634283	-19.195847726194884	-20.74355579409788	-16.567955553306454	-21.213362532450716	-22.378504007873705	-26.514872761972114	-28.474597486632696	-28.668245987189756	-28.59642961457572
spectra_logzz_9.0_teff_325.0_grav_3160.0_mh_-1.0_co_1.5.nc	5.4996870826184034	325.0	-1.0	1.5	9.0	chemeq	1.6371145985624411e-09	Y2	-17.983117555563254	-23.38834925129043	-21.092581137463842	-22.762843453560915	-18.25755351506127	-23.27136278095263	-24.335340757878363	-27.708164916157795	-29.434192718689413	-29.450855386748895	-29.214284489273542
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_-1.0_co_1.0.nc	5.4996870826184034	300.0	-1.0	1.0	7.0	chemeq	1.6352672628061667e-09	Y2	-17.829973460249754	-22.69681241853841	-19.719137976442614	-21.49627981594393	-17.041741174629454	-22.889836428920205	-23.981265141377765	-27.428097757013436	-28.992505682183776	-28.996324796473314	-28.805590602180004
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	300.0	-1.0	0.5	9.0	chemeq	2.5851722735782953e-09	Y2	-16.399899786885854	-21.60100910290356	-20.412353752853292	-21.730634111125966	-17.718499054611158	-22.011104427366156	-23.147691328749755	-26.996057863774062	-28.893873540799	-29.03841546691772	-28.93828770251532
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	325.0	-1.0	0.5	2.0	chemeq	2.7224520008714576e-09	Y2	-16.215099409108944	-21.70654158000275	-21.544040969903314	-22.40881658238282	-18.85526694425834	-22.745492761315013	-23.826897637345375	-27.126805272587443	-29.07657838333398	-29.342150266503985	-29.375843398438185
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_-1.0_co_2.5.nc	3.4913616938342726	325.0	-1.0	2.5	9.0	chemeq	2.6583546051303783e-09	Y2	-16.78032759575155	-21.679555363872765	-22.246671107840687	-22.887100487625464	-18.70832150058367	-23.219361667314324	-24.204968038018325	-26.07278227428403	-28.805438888035987	-29.071005725140836	-29.09795683596691
spectra_logzz_4.0_teff_275.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	275.0	-1.0	1.5	4.0	chemeq	1.779616451292318e-09	Y2	-17.336404386790274	-22.01718947211416	-19.035455687746527	-20.688573873384637	-16.003567213218716	-22.189224350851745	-23.267091844386513	-26.5303944609035	-28.50770412181163	-28.630756100008103	-28.50974334600639
spectra_logzz_7.0_teff_275.0_grav_1000.0_mh_-1.0_co_1.0.nc	5.0	275.0	-1.0	1.0	7.0	chemeq	1.942028479063045e-09	Y2	-17.073950231412017	-21.91047366298571	-19.189613255080648	-20.859468350766882	-16.098729744731315	-21.80411880648132	-22.91316215439572	-26.763241487517305	-28.635997623788235	-28.709501062925213	-28.500299223331247
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_-1.0_co_1.0.nc	4.749736315569061	300.0	-1.0	1.0	2.0	chemeq	2.1156823557096483e-09	Y2	-17.404799572373097	-22.412581073579645	-20.293750697412683	-21.86841711169258	-17.399217817086253	-22.427951114986172	-23.524833032248797	-27.095460783787725	-29.013251631985437	-29.11137472356762	-28.93509899616647
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_-1.0_co_0.5.nc	4.0	300.0	-1.0	0.5	7.0	chemeq	2.514938161502595e-09	Y2	-16.838303863882608	-21.74712326091187	-20.31416401848807	-21.727328261519077	-17.637518510669057	-22.0439934222302	-23.19396424096913	-27.138631480816752	-28.946367621102272	-29.075544821271627	-28.95814649515311
spectra_logzz_2.0_teff_325.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	325.0	-1.0	1.5	2.0	chemeq	2.4247059500110064e-09	Y2	-17.3949117933622	-22.475563057037817	-21.6896641944856	-22.77794121727898	-18.611731714829283	-22.93171599988997	-23.982342109944405	-26.896521097809043	-29.148835605176036	-29.413129519581492	-29.398827128545893
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_-1.0_co_0.5.nc	5.250420002308894	325.0	-1.0	0.5	8.0	chemeq	1.7908937566440025e-09	Y2	-17.602761132573303	-22.977964089132062	-20.730672434850604	-22.478033638874344	-18.0129714682038	-23.150576853867804	-24.286912913506942	-28.168335796390465	-29.48534788777541	-29.396237613475982	-29.064961374054327
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_-1.0_co_1.5.nc	3.4913616938342726	325.0	-1.0	1.5	7.0	chemeq	2.6583546051303783e-09	Y2	-16.63944305141669	-21.669059895698776	-21.891705746575155	-22.678857419229246	-18.62727544326165	-22.998631861358604	-24.017124112054205	-26.454495809151187	-28.93963386138393	-29.292578895217172	-29.37603138905324
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_-1.0_co_2.5.nc	4.0	275.0	-1.0	2.5	7.0	chemeq	2.4901271696465478e-09	Y2	-16.70478205091282	-20.775866249380407	-19.467075621110027	-20.90949245458485	-15.966868429006965	-21.401969086473855	-22.448681713568682	-25.216378141484185	-28.084148053610427	-28.592721963456725	-28.720659165362836
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_-1.0_co_2.5.nc	3.230448921378274	325.0	-1.0	2.5	4.0	chemeq	2.7224520008714576e-09	Y2	-16.29193303799429	-21.290947414784828	-21.93445839442645	-22.466700327225546	-18.456438161411903	-22.98069766160647	-23.955725486677004	-25.848981663830152	-28.64199048334834	-29.239996821492582	-29.493207854121845
spectra_logzz_2.0_teff_325.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	325.0	-1.0	1.5	2.0	chemeq	1.7908937566440025e-09	Y2	-17.704465486251365	-23.103606816790965	-21.13114287868264	-22.878228920875543	-18.261446537643	-23.4458035610145	-24.501185099062113	-27.53596947515185	-29.393764353615822	-29.442006812557278	-29.233929186084474
spectra_logzz_9.0_teff_325.0_grav_100.0_mh_-1.0_co_1.5.nc	4.0	325.0	-1.0	1.5	9.0	chemeq	2.5374937174960405e-09	Y2	-17.03907917762327	-22.485530418528185	-21.894282853137213	-22.830810388865594	-18.701671573080212	-23.008891474630744	-24.045980669667685	-26.77899819950085	-29.103865275646356	-29.313461691550014	-29.281317849809547
spectra_logzz_8.0_teff_300.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	300.0	-1.0	2.5	8.0	chemeq	1.786382866538159e-09	Y2	-17.539865551071795	-22.69097162874114	-20.375072939182473	-22.09881703663122	-17.211023784857023	-22.748981384538364	-23.794050558946378	-26.65517162960916	-28.897262755051162	-29.068588471382114	-28.939695095581598
spectra_logzz_4.0_teff_275.0_grav_316.0_mh_-1.0_co_1.0.nc	4.4996870826184034	275.0	-1.0	1.0	4.0	chemeq	2.257812869360622e-09	Y2	-16.891518581214722	-21.675754221237117	-19.340878325131857	-20.92207746162857	-16.320728739595644	-21.53351216482233	-22.645574157271525	-26.46007354007476	-28.563352336742906	-28.743267431891187	-28.612881199517812
spectra_logzz_7.0_teff_275.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	275.0	-1.0	1.5	7.0	chemeq	2.388618017790276e-09	Y2	-16.583492682642508	-21.268598504258314	-19.421737589370455	-20.985471901442047	-16.23927049410414	-21.43613725892289	-22.520855401010355	-25.88615478210131	-28.368837503750626	-28.689175461991105	-28.656021811529946
spectra_logzz_9.0_teff_325.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	325.0	-1.0	0.5	9.0	chemeq	2.612266159347838e-09	Y2	-16.572749822688458	-22.13493105940547	-21.517190724011503	-22.619248255899127	-18.747562054263394	-22.791464780803576	-23.898224492305815	-27.43216390774564	-29.263128801374464	-29.345381423858548	-29.21366865181601
spectra_logzz_2.0_teff_300.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	300.0	-1.0	0.5	2.0	chemeq	2.686000108339325e-09	Y2	-16.05898491778092	-20.932040224982796	-20.339831286308407	-21.448041202295222	-17.746661801434406	-21.921325734181828	-23.036466760511612	-26.651950956704773	-28.66686086975471	-28.990149690001864	-29.048826990527278
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_-1.0_co_2.5.nc	4.250420002308894	325.0	-1.0	2.5	9.0	chemeq	2.4247059500110064e-09	Y2	-17.467961887072043	-22.526261314948098	-21.991153764050324	-23.00549326379664	-18.66175842757977	-23.194366138786165	-24.21188610112691	-26.51105998924492	-29.069595270625225	-29.33967012206095	-29.33425173869325
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_-1.0_co_0.5.nc	4.250420002308894	325.0	-1.0	0.5	4.0	chemeq	2.4247059500110064e-09	Y2	-17.245704294083374	-22.36145664572901	-21.28060806492919	-22.611273523960847	-18.632456128300653	-22.81887197840008	-23.955377416332365	-27.720617575275057	-29.38437135139972	-29.44524224252128	-29.276519190411793
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	275.0	-1.0	0.5	2.0	chemeq	2.647292748434921e-09	Y2	-15.602737063306954	-20.034974801196277	-19.01235055089368	-20.433761623403782	-16.516838088382656	-21.039768815958297	-22.19495387173151	-26.13297652440233	-28.231923642452642	-28.60091080223644	-28.672189666480918
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_-1.0_co_1.0.nc	4.4996870826184034	300.0	-1.0	1.0	9.0	chemeq	2.2713463694327747e-09	Y2	-17.040110477208426	-22.19106069935381	-20.419230313338502	-21.874150761696807	-17.457170912476936	-22.284327621952304	-23.384115618944982	-26.93982114560957	-28.948253034613284	-29.067933790288766	-28.913399628989072
spectra_logzz_7.0_teff_275.0_grav_3160.0_mh_-1.0_co_1.5.nc	5.4996870826184034	275.0	-1.0	1.5	7.0	chemeq	1.6311942284375888e-09	Y2	-17.548878357103217	-21.93608476413086	-18.840860020256763	-20.569138455568698	-15.995731926375818	-22.259337352991672	-23.337018926533673	-26.690635538008717	-28.5304762510503	-28.622122031864105	-28.500084835971695
spectra_logzz_2.0_teff_325.0_grav_100.0_mh_-1.0_co_2.5.nc	4.0	325.0	-1.0	2.5	2.0	chemeq	2.5374937174960405e-09	Y2	-17.055496820906264	-22.340517576069818	-21.916446289700694	-22.76246299907202	-18.500077581192734	-22.943491808816297	-23.951702305921913	-26.271923836186183	-28.901723467957627	-29.356159438484013	-29.48245965492867
spectra_logzz_7.0_teff_300.0_grav_1000.0_mh_-1.0_co_1.5.nc	5.0	300.0	-1.0	1.5	7.0	chemeq	1.951050650519791e-09	Y2	-17.45606469207192	-22.423728624810835	-20.259069367301983	-21.94524575038815	-17.238661510824958	-22.573996881252622	-23.64385520530758	-26.903631081700084	-28.951286132953115	-29.068329108662773	-28.90390970367045
spectra_logzz_9.0_teff_325.0_grav_1000.0_mh_-1.0_co_1.0.nc	5.0	325.0	-1.0	1.0	9.0	chemeq	1.9578173624816837e-09	Y2	-17.82493092547111	-22.909389596727877	-21.14139473338765	-22.70199599770287	-18.297450030868752	-23.06408040987368	-24.154102331756064	-27.665755155323957	-29.407433202534524	-29.42203398583411	-29.178077226682177
spectra_logzz_4.0_teff_300.0_grav_17.0_mh_-1.0_co_2.5.nc	3.230448921378274	300.0	-1.0	2.5	4.0	chemeq	2.686000108339325e-09	Y2	-16.0946530714275	-20.4248522196204	-20.687067523521197	-21.550233096699387	-17.105320412318633	-22.177068587143587	-23.17896239496386	-25.314347572808135	-28.225650479805598	-28.879336501849828	-29.142443204819322
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_-1.0_co_2.5.nc	3.4913616938342726	275.0	-1.0	2.5	9.0	chemeq	2.5926414736205174e-09	Y2	-15.880404564158013	-20.034354050813704	-19.596397202143446	-20.899017880883356	-15.908302336534213	-21.43326548221904	-22.466304712311945	-24.950391877945368	-27.97351382491423	-28.428983709747662	-28.54408453718238
spectra_logzz_7.0_teff_300.0_grav_31.0_mh_-1.0_co_1.5.nc	3.4913616938342726	300.0	-1.0	1.5	7.0	chemeq	2.6266262404550096e-09	Y2	-16.187323168537866	-20.997844761954305	-20.70987120808943	-21.725002845562116	-17.400437819188262	-22.166030381065475	-23.209684242846297	-25.943503102733676	-28.510461388133297	-28.910918310244032	-29.013769532199838
spectra_logzz_4.0_teff_300.0_grav_1780.0_mh_-1.0_co_1.0.nc	5.250420002308894	300.0	-1.0	1.0	4.0	chemeq	1.786382866538159e-09	Y2	-17.483380673820285	-22.67599373920637	-20.075789102234523	-21.879183465442555	-17.17003373359515	-22.771293294575166	-23.8651165834688	-27.402956699034572	-29.0970171463185	-29.105618082700534	-28.864779312380943
spectra_logzz_8.0_teff_275.0_grav_316.0_mh_-1.0_co_2.5.nc	4.4996870826184034	275.0	-1.0	2.5	8.0	chemeq	2.257812869360622e-09	Y2	-16.933488904158484	-21.52444544376917	-19.461314210758925	-21.02635087813504	-16.019694699120492	-21.65097106608794	-22.703658889466414	-25.544332586710258	-28.25703087433134	-28.646484892815536	-28.668572317362408
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_-1.0_co_2.5.nc	3.230448921378274	275.0	-1.0	2.5	4.0	chemeq	2.647292748434921e-09	Y2	-15.779213620379025	-19.395713781181954	-19.29715751419399	-20.51259900022418	-15.662003049463813	-21.219619449095756	-22.25007379522826	-24.71517758115891	-27.783741865888604	-28.50628720091094	-28.781874626783903
spectra_logzz_8.0_teff_300.0_grav_316.0_mh_-1.0_co_0.5.nc	4.4996870826184034	300.0	-1.0	0.5	8.0	chemeq	2.2713463694327747e-09	Y2	-16.992043287077117	-22.183517999651794	-20.161433243309986	-21.725203944795346	-17.431337706588543	-22.190861949774437	-23.34285353119642	-27.438429212707042	-29.080426280291867	-29.109882857095684	-28.877871707129522
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_-1.0_co_1.5.nc	3.4913616938342726	275.0	-1.0	1.5	7.0	chemeq	2.5926414736205174e-09	Y2	-15.80875513800715	-20.2350210776398	-19.36769414317142	-20.72927514776834	-16.07840831446765	-21.24325737223718	-22.309883892322492	-25.389604683653268	-28.08963439839168	-28.571544516418143	-28.69585617450823
spectra_logzz_9.0_teff_300.0_grav_31.0_mh_-1.0_co_2.5.nc	3.4913616938342726	300.0	-1.0	2.5	9.0	chemeq	2.6266262404550096e-09	Y2	-16.28071695232329	-20.87186689950201	-20.99590231574948	-21.945763245817844	-17.369149151226864	-22.385853418292722	-23.39461996427567	-25.54292483985882	-28.416854570995476	-28.800576027640776	-28.894474567477594
spectra_logzz_8.0_teff_275.0_grav_562.0_mh_-1.0_co_1.5.nc	4.749736315569061	275.0	-1.0	1.5	8.0	chemeq	2.1066605177302343e-09	Y2	-17.274577291658215	-21.76721193948994	-19.329498798527307	-20.986784912532922	-16.199497752833686	-21.728281814150385	-22.812200942581647	-26.268155473095874	-28.51700628209966	-28.722736639168676	-28.6131284549464
spectra_logzz_8.0_teff_275.0_grav_562.0_mh_-1.0_co_0.5.nc	4.749736315569061	275.0	-1.0	0.5	8.0	chemeq	2.1066605177302343e-09	Y2	-16.906299305911602	-21.40651937626591	-18.693237443430128	-20.341700145207326	-16.108517348649315	-21.65461304681973	-22.824699589598325	-27.001491731636317	-28.592180730428232	-28.640654404679307	-28.45915911576898
