name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_4.0_teff_325.0_grav_3160.0_mh_0.5_co_1.5.nc	5.4996870826184034	325.0	0.5	1.5	4.0	chemeq	1.5989433905410841e-09	Y2	8.39353804011275e+17	2.0333585387863355e+19	1.4364229685240237e+20	5.493844958366027e+19	5.626723663091224e+18	9.791926538680394e+18	2.3825015647914488e+19	2.5197773752265477e+20	3.8499696781667745e+21	4.3924865057054345e+21	3.4104964062769117e+21
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_0.5_co_0.5.nc	4.749736315569061	300.0	0.5	0.5	2.0	chemeq	2.095381911134037e-09	Y2	3.538660722496788e+17	3.6219131892539484e+18	1.3747114112538931e+19	6.586340535905884e+18	6.29958241974116e+17	1.5286314868513085e+18	3.968845117925912e+18	1.5710286965473722e+20	1.8882927140734438e+21	2.727000167923e+21	2.600048214455985e+21
spectra_logzz_7.0_teff_325.0_grav_1780.0_mh_0.5_co_1.0.nc	5.250420002308894	325.0	0.5	1.0	7.0	chemeq	1.7615710277900978e-09	Y2	8.205285584268195e+17	1.8113643647641047e+19	1.5368138700458715e+20	6.077639581608674e+19	7.039013610367084e+18	1.1851743467851178e+19	2.9102165802208588e+19	3.545170078372856e+20	4.412025628318825e+21	3.734964103287139e+21	1.7035353066167513e+21
spectra_logzz_7.0_teff_300.0_grav_17.0_mh_0.5_co_0.5.nc	3.230448921378274	300.0	0.5	0.5	7.0	chemeq	2.7392460358194033e-09	Y2	6.38481611892882e+16	3.73742049804424e+17	8.412357292726399e+18	2.727054292889694e+18	8.04264939453817e+17	4.0650206481700183e+18	1.0492644744038672e+19	8.424918245356687e+19	1.1524833653320518e+21	1.0718516374573857e+21	5.6306206907636305e+20
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_0.5_co_0.5.nc	3.230448921378274	300.0	0.5	0.5	9.0	chemeq	2.7392460358194033e-09	Y2	7.396843659162718e+16	5.6825918650295475e+17	1.2226405425258607e+19	3.6871437838987177e+18	1.128285144289212e+18	5.370080913257558e+18	1.3876786264220776e+19	1.1776616829295365e+20	1.324683003255697e+21	1.0542645587718734e+21	3.4443943411538854e+20
spectra_logzz_7.0_teff_275.0_grav_3160.0_mh_0.5_co_0.5.nc	5.4996870826184034	275.0	0.5	0.5	7.0	chemeq	1.5907086956077193e-09	Y2	7.598289208891226e+17	1.0389166144591077e+19	1.6576749864024869e+19	1.1844763904733071e+19	5.364107735454475e+17	1.2299765507923566e+18	3.1800894660458076e+18	2.611339915337305e+20	2.741036482968366e+21	2.7184489050673145e+21	1.5258269181255137e+21
spectra_logzz_4.0_teff_275.0_grav_178.0_mh_0.5_co_0.5.nc	4.250420002308894	275.0	0.5	0.5	4.0	chemeq	2.3728283295377162e-09	Y2	1.6891829387005165e+17	1.1628685825232707e+18	4.400742651573672e+18	2.0521503060317594e+18	2.1142270597842378e+17	7.73736260795594e+17	2.0773876035970225e+18	6.928327659395251e+19	1.0570922942118224e+21	1.4791976318155353e+21	1.3892762386898373e+21
spectra_logzz_2.0_teff_275.0_grav_562.0_mh_0.5_co_0.5.nc	4.749736315569061	275.0	0.5	0.5	2.0	chemeq	2.0795943327408637e-09	Y2	2.6795533689984845e+17	1.9602338148181576e+18	4.1102641346173164e+18	2.446258147270053e+18	1.601596906100395e+17	5.248477579576799e+17	1.3972211402503923e+18	8.689246213683868e+19	1.2045281311662478e+21	1.9310528671204647e+21	1.87195737345163e+21
spectra_logzz_8.0_teff_300.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	300.0	0.5	1.0	8.0	chemeq	2.7392460358194033e-09	Y2	7.492540585304133e+16	2.992567094769211e+17	1.078641005218162e+19	2.85899221049086e+18	1.0369203469919055e+18	5.027571571044041e+18	1.2650217591387214e+19	5.5879623278745715e+19	8.93853130891118e+20	7.940423904493012e+20	3.137783313203519e+20
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_0.5_co_2.5.nc	5.4996870826184034	300.0	0.5	2.5	7.0	chemeq	1.5955613579662438e-09	Y2	8.071838850793256e+17	1.1666971071934835e+19	8.34603843502432e+19	3.245321258802828e+19	2.839599742892241e+18	6.026801669947071e+18	1.4743160335501384e+19	1.0387727921483979e+20	2.3402084775576776e+21	2.410282276678942e+21	1.3077665754243725e+21
