name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_4.0_teff_300.0_grav_178.0_mh_0.5_co_0.5.nc	4.250420002308894	300.0	0.5	0.5	4.0	chemeq	2.4021498885254974e-09	Y2	-22.094100737332028	-21.89777203781339	-22.31433583342234	-22.3755444132955	-22.533350864799257	-22.098311526102087	nan	-19.129033721225223	nan	nan	-15.408141383493358	-13.012544194501999	-19.765890014697653	-17.34130254320869	-17.39912972263234	-19.688104394064837	-20.36130965129849	-21.316709947534857
spectra_logzz_9.0_teff_275.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	275.0	0.5	1.5	9.0	chemeq	2.23300211297923e-09	Y2	-22.09775707541354	-21.930650042938996	-22.41345518129883	-22.516910961412506	-22.6779646737802	-22.083053283209097	nan	-19.11763672647994	nan	nan	-15.882802937127366	-13.483875467402513	-19.75279939399686	-17.821834595871497	-17.870675585368367	-20.009615373039324	-20.326862429292277	-21.115617797969804
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	300.0	0.5	2.5	7.0	chemeq	2.255558041837094e-09	Y2	-23.069946060473214	-22.94341753971891	-23.488101817917745	-23.627745322748567	-23.77757296448171	-23.0629081575981	nan	-19.362368537802983	nan	nan	-15.962214605240732	-13.609799320988806	-19.999627661567125	-17.918925900205195	-17.954603807462277	-20.2486326786075	-20.480627207630256	-21.4734042659099
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_0.5_co_0.5.nc	3.7481880270062002	325.0	0.5	0.5	4.0	chemeq	2.643945744647225e-09	Y2	-22.54062976612059	-22.360695896343877	-22.80872888816902	-22.89112030349237	-23.01611960570333	-22.396137364659825	nan	-18.953258812071347	nan	nan	-14.977188482035537	-12.406945137286499	-19.591521373839676	-16.996387074225307	-17.04348116345993	-19.504111108349658	-20.120621537234314	-21.22152194004576
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	275.0	0.5	1.0	7.0	chemeq	2.485616083158149e-09	Y2	-21.33822235132077	-21.1742906213789	-21.68544484724739	-21.80373383056618	-21.952556071012637	-21.32989960831721	nan	-18.177468968091656	nan	nan	-15.040037804201148	-12.818663983341558	-18.81213417127139	-16.91395106345557	-16.98752500889931	-19.121203370442608	-19.371951050292807	-20.12884034802864
spectra_logzz_2.0_teff_275.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	275.0	0.5	2.5	2.0	chemeq	2.3728283295377162e-09	Y2	-20.24855142637314	-20.181754131850415	-20.73612961630352	-20.87532947662766	-21.005395840128713	-20.282706595843013	nan	-17.754180836303643	nan	nan	-15.324989387437299	-12.900444124160401	-18.384972918507003	-17.23885574469471	-17.312997520767944	-18.95352693652253	-18.880375506893778	-19.150904051565206
spectra_logzz_4.0_teff_300.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	300.0	0.5	2.5	4.0	chemeq	2.095381911134037e-09	Y2	-22.921475799629874	-22.80222797449818	-23.30880015071494	-23.427263369203068	-23.568951787993292	-22.86488515495393	nan	-19.647992058543306	nan	nan	-16.376430433703632	-14.003697903114812	-20.283910070017622	-18.32437931910959	-18.359776797064875	-20.57672776693718	-20.824252554013505	-21.66367561195126
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	275.0	0.5	2.5	7.0	chemeq	2.23300211297923e-09	Y2	-21.884147411537594	-21.75599052659804	-22.280532792097766	-22.407136333470216	-22.56023797957313	-21.871390177326013	nan	-18.783119921473954	nan	nan	-15.884531827210417	-13.492203005756636	-19.416990745762476	-17.819038634020753	-17.869373400955908	-19.854867278191495	-19.948931116629243	-20.601311473856118
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	300.0	0.5	1.5	9.0	chemeq	2.255558041837094e-09	Y2	-23.280350966662308	-23.109230936434322	-23.607409020042194	-23.722078863140585	-23.862962599692995	-23.201527707891103	nan	-19.707247020864486	nan	nan	-15.953236445495534	-13.570688844572373	-20.34568937703503	-17.915698360990653	-17.949175239584847	-20.37793953418921	-20.84567117875392	-21.920444730295856
spectra_logzz_2.0_teff_300.0_grav_31.0_mh_0.5_co_0.5.nc	3.4913616938342726	300.0	0.5	0.5	2.0	chemeq	2.661002329523503e-09	Y2	-20.60818768256515	-20.500367055602325	-20.993843964618513	-21.100341063075774	-21.19462774559876	-20.517349558809094	nan	-17.6615087716	nan	nan	-14.328031467246682	-11.744707549751546	-18.29619063079884	-16.305436236670253	-16.38976159363569	-18.511056191070388	-18.89691946433183	-19.67407117296779
spectra_logzz_2.0_teff_300.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	300.0	0.5	2.5	2.0	chemeq	2.4021498885254974e-09	Y2	-21.739227583562048	-21.655344400795038	-22.18694259631021	-22.316042521015994	-22.442930965781557	-21.680301718921033	nan	-18.347154715382963	nan	nan	-15.442260087171768	-13.104622240404709	-18.98141106869732	-17.373998490213836	-17.429435778859904	-19.438111697739647	-19.48213343136237	-20.188979111512246
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	300.0	0.5	1.0	7.0	chemeq	2.521704863514142e-09	Y2	-22.57671992646018	-22.405537658781185	-22.9202495622656	-23.042604540274418	-23.185996199844812	-22.529897888979725	nan	-18.99836635330015	nan	nan	-15.427147666171194	-12.919693760752907	-19.63554328967536	-17.411018365962093	-17.456412578259823	-19.799259470404074	-20.14893521713139	-21.136631316998628
spectra_logzz_4.0_teff_275.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	275.0	0.5	2.5	4.0	chemeq	2.0795943327408637e-09	Y2	-21.612709999596397	-21.495161857819806	-22.016616660613295	-22.14192578963238	-22.317377732528588	-21.721812767619532	nan	-18.98898654569407	nan	nan	-16.202558593132224	-13.95943483465043	-19.621841631126212	-18.04215468781929	-18.09748914437467	-20.10124052093336	-20.188753271316966	-20.686995015557933
spectra_logzz_8.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	8.0	chemeq	2.643945744647225e-09	Y2	-23.302508629431124	-23.161194620743615	-23.7378574061634	-23.895134454924307	-24.007529019169763	-23.20026939577233	nan	-19.12993533695578	nan	nan	-15.090536868177956	-12.559877218093071	-19.77026004401653	-17.150095192954097	-17.16922274394659	-19.80120966240569	-20.154145577868995	-21.455129641385863
spectra_logzz_8.0_teff_300.0_grav_1780.0_mh_0.5_co_1.5.nc	5.250420002308894	300.0	0.5	1.5	8.0	chemeq	1.7548045679055585e-09	Y2	-23.920206380082213	-23.700661297066226	-24.145178829015627	-24.231508366883634	-24.4111145560066	-23.912177206389103	nan	-20.6115073579527	nan	nan	-16.657303700439744	-14.665497377010468	-21.251300820397546	-18.531781556782867	-18.56377135117946	-21.08623268835504	-21.735643920247846	-22.853939548064083
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_0.5_co_0.5.nc	4.250420002308894	325.0	0.5	0.5	4.0	chemeq	2.4292162322183615e-09	Y2	-23.215251641494692	-23.017862258024845	-23.482553171257837	-23.577541755997732	-23.72823287251667	-23.239711863492076	nan	-19.679796051604896	nan	nan	-15.583091346774317	-13.384310974708207	-20.319328939035493	-17.493930723092653	-17.538686039892077	-20.081618627263033	-20.81457883017648	-21.980320893638158
spectra_logzz_8.0_teff_300.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	300.0	0.5	2.5	8.0	chemeq	1.9262397143133415e-09	Y2	-23.63622871737509	-23.48405314940712	-24.007388125826928	-24.137934507672597	-24.292909081306284	-23.630180234951503	nan	-20.299904217597284	nan	nan	-16.798930801163444	-14.471280526424572	-20.93734569423814	-18.720651283015684	-18.74988354628453	-21.108852582019335	-21.458351090031314	-22.40043904422992
spectra_logzz_8.0_teff_275.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	275.0	0.5	0.5	8.0	chemeq	1.919473023357895e-09	Y2	-22.5751766603628	-22.28538130964622	-22.608559389300325	-22.60567220215267	-22.845979765115015	-22.709673257437803	nan	-19.95248330075325	nan	nan	-16.137692474795088	-14.024848123261805	-20.59018432659807	-18.017566171907266	-18.063062024573952	-20.40379425748363	-21.17561573916586	-22.147930753400757
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	275.0	0.5	1.0	4.0	chemeq	2.6824274957415417e-09	Y2	-19.006292190610182	-18.921640787845412	-19.564261806040435	-19.746632407627846	-19.851436003322085	-19.07442284602279	nan	-16.046988456300106	nan	nan	-13.618152919630653	-11.0076039210727	-16.67785468048463	-15.561574879945333	-15.684072632816005	-17.229140137009654	-17.12110498543189	-17.40975710717065
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_0.5_co_0.5.nc	4.749736315569061	325.0	0.5	0.5	2.0	chemeq	2.108914163948451e-09	Y2	-23.285250196142016	-23.073742461455083	-23.454495984399898	-23.494936644404387	-23.638986069621502	-23.24825317934883	nan	-20.316319302194014	nan	nan	-16.36684233265438	-13.995870588653005	-20.95472466830786	-18.30713528530545	-18.3444464371661	-20.734053352959577	-21.516578680391888	-22.55625849359697
spectra_logzz_9.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	9.0	chemeq	2.6824274957415417e-09	Y2	-20.13011809401963	-20.01005259884215	-20.637195282870508	-20.814060656201384	-20.90162608722513	-20.017985160770536	nan	-16.505262323412644	nan	nan	-13.784771228331152	-11.190405479534519	-17.13860576467031	-15.77694168074298	-15.864196203131122	-17.662273653308134	-17.557253916020088	-18.188149211998454
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	9.0	chemeq	2.605552525641428e-09	Y2	-22.106356248184184	-22.00989867072711	-22.59715787865898	-22.756615955523326	-22.846796559936895	-21.934679707761735	nan	-18.247807330883223	nan	nan	-15.01686138183863	-12.429506789191144	-18.884010407810802	-17.065460627127134	-17.094862788611238	-19.330959698125756	-19.331670180222897	-20.224191710961172
spectra_logzz_7.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	7.0	chemeq	2.6824274957415417e-09	Y2	-19.62273877389852	-19.511113451914078	-20.144374044931798	-20.322752897904625	-20.428984863980702	-19.588462469811674	nan	-16.132585535230525	nan	nan	-13.713417816238895	-11.107155754029556	-16.764344211454194	-15.683822359237958	-15.790438776196112	-17.295179303344277	-17.12928898528572	-17.604568860278142
spectra_logzz_7.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	7.0	chemeq	2.605552525641428e-09	Y2	-21.875600415483568	-21.775397682800325	-22.352792469863388	-22.506194732462863	-22.623599882221853	-21.78493055808618	nan	-18.01470102952158	nan	nan	-14.985546679203637	-12.41346869559765	-18.650175760108866	-17.014216265675174	-17.055966150356536	-19.1187200546317	-19.072706933221703	-19.92806640414146
spectra_logzz_2.0_teff_325.0_grav_178.0_mh_0.5_co_2.5.nc	4.250420002308894	325.0	0.5	2.5	2.0	chemeq	2.4292162322183615e-09	Y2	-22.762114845660165	-22.68048218297691	-23.24036432260098	-23.386654396318768	-23.501095236756775	-22.686284724642352	nan	-18.99217085514034	nan	nan	-15.685859573743564	-13.430923931652494	-19.628838811839913	-17.599475915752002	-17.640309514038336	-19.97791373348311	-20.10352964755983	-21.035420303097187
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_0.5_co_1.0.nc	4.0	325.0	0.5	1.0	7.0	chemeq	2.5532825778353047e-09	Y2	-23.619104144023126	-23.441867906850316	-23.96788964485755	-24.09845195513994	-24.234160068704035	-23.53619287489419	nan	-19.682024056347487	nan	nan	-15.5348023703581	-12.981202109436616	-20.322139577317586	-17.582562412456404	-17.60354523024031	-20.228038122920267	-20.757231442964173	-22.009706124680314
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_0.5_co_0.5.nc	5.4996870826184034	325.0	0.5	0.5	2.0	chemeq	1.5989433905410841e-09	Y2	-24.145371922291133	-23.84751640054131	-24.104403543313058	-24.06006764071507	-24.2348344001548	-24.05373529947295	nan	-21.231131634316917	nan	nan	-16.994209882302876	-14.700789324950271	-21.871553101154774	-18.912806099347797	-18.9417550372615	-21.441251866170674	-22.3767216232228	-23.51389227569887
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	300.0	0.5	1.0	4.0	chemeq	1.9262397143133415e-09	Y2	-23.34366667716003	-23.133021561633942	-23.556915182755464	-23.62705409280315	-23.78825822516246	-23.303451181908876	nan	-20.28840492306217	nan	nan	-16.5963432161601	-14.439891745336794	-20.926444488920296	-18.424524649936117	-18.46602907567186	-20.891064397134553	-21.467392812267512	-22.452281031467816
spectra_logzz_9.0_teff_325.0_grav_316.0_mh_0.5_co_1.5.nc	4.4996870826184034	325.0	0.5	1.5	9.0	chemeq	2.278113860411116e-09	Y2	-24.15083044546609	-23.983941225916368	-24.563319769523925	-24.724894104952867	-24.847973034902914	-24.128104510192877	nan	-20.280155825941886	nan	nan	-16.077654878792416	-13.88582723770201	-20.921410065527784	-18.0224894306603	-18.04657370640782	-20.708846514083454	-21.31944180576267	-22.618576287327848
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_0.5_co_1.0.nc	5.250420002308894	275.0	0.5	1.0	2.0	chemeq	1.7480379347178387e-09	Y2	-21.603932396087295	-21.33488194794911	-21.652622722708525	-21.641572028056764	-21.90628719601146	-21.76354992998354	nan	-19.798799814178672	nan	nan	-16.49036956427004	-14.167348031833562	-20.43369115989693	-18.39652358796436	-18.440095864736865	-20.545819155631325	-21.06673541938918	-21.80409630387973
spectra_logzz_2.0_teff_275.0_grav_31.0_mh_0.5_co_1.5.nc	3.4913616938342726	275.0	0.5	1.5	2.0	chemeq	2.611145782582343e-09	Y2	-19.08601553153491	-19.046167943208278	-19.658141328339507	-19.82482032700672	-19.916439107028687	-19.09179912317481	nan	-16.480911291811616	nan	nan	-14.197430308469187	-11.626316053634312	-17.110789253674138	-16.146957609602325	-16.254344298794578	-17.687688754444203	-17.539132877238465	-17.66573626263618
spectra_logzz_7.0_teff_325.0_grav_316.0_mh_0.5_co_2.5.nc	4.4996870826184034	325.0	0.5	2.5	7.0	chemeq	2.278113860411116e-09	Y2	-23.931879073982618	-23.81514448978576	-24.433131251357757	-24.612503431160732	-24.753128205805453	-24.005094378329385	nan	-19.95389263144983	nan	nan	-16.128521782829893	-13.93456998010604	-20.593687063617704	-18.065614020196136	-18.090399581343704	-20.659397010092444	-21.00764230600689	-22.212031965350654
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_0.5_co_2.5.nc	3.230448921378274	325.0	0.5	2.5	4.0	chemeq	2.796249626932809e-09	Y2	-21.495399291642435	-21.449206675645993	-22.075569775647168	-22.251999671980684	-22.423715237515403	-21.703944840222288	nan	-17.489014497135784	nan	nan	-14.769846869865049	-12.27498971294942	-18.123897186863452	-16.721825217724064	-16.786285816386137	-18.61041220683955	-18.460031446043878	-19.311765872013197
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	275.0	0.5	1.0	9.0	chemeq	1.919473023357895e-09	Y2	-22.64146231263827	-22.40397735716107	-22.79926099548612	-22.848872745242794	-23.064895392051092	-22.72639375457331	nan	-19.839089351322688	nan	nan	-16.19988809421217	-14.18944153149274	-20.476231549430096	-18.06236140525112	-18.105404022066146	-20.47055617258279	-21.054089009308704	-21.975297276331098
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	325.0	0.5	2.5	4.0	chemeq	2.108914163948451e-09	Y2	-23.829092589812582	-23.706925548042257	-24.244302782744917	-24.381491564803497	-24.51243531955997	-23.76514395182144	nan	-20.11830844858416	nan	nan	-16.428499406016165	-14.03587888921119	-20.75694305748619	-18.398131478806537	-18.423788118462323	-20.852447271870417	-21.231669891734363	-22.323498667787806
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_0.5_co_0.5.nc	5.250420002308894	275.0	0.5	0.5	2.0	chemeq	1.7480379347178387e-09	Y2	-21.602131500683363	-21.25782511885725	-21.48590147525877	-21.39581720126757	-21.70547028258285	-21.803140836999006	nan	-19.906350679521175	nan	nan	-16.469461930604616	-14.1447757067277	-20.541917028465544	-18.364670684680664	-18.412739841200683	-20.48758267328345	-21.177529925261247	-21.98969300217363
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	300.0	0.5	0.5	4.0	chemeq	1.9262397143133415e-09	Y2	-23.17863152634846	-22.92664032718302	-23.278183573831857	-23.29944772583982	-23.495770446816614	-23.26670401979135	nan	-20.301825879195704	nan	nan	-16.433211206007883	-14.420600394489398	-20.940306319467915	-18.239939526013615	-18.284903286030957	-20.745980027820476	-21.49316961156249	-22.51090893193986
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	325.0	0.5	0.5	7.0	chemeq	2.5532825778353047e-09	Y2	-23.661026191328624	-23.437624736294726	-23.916285306554283	-24.020515546671607	-24.16631336198125	-23.611359348517666	nan	-19.91844611233617	nan	nan	-15.510223375426605	-12.977572739345469	-20.559035224929637	-17.544739208449123	-17.571214392665027	-20.215870570462336	-21.017752111472905	-22.285772429623012
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_0.5_co_1.0.nc	5.4996870826184034	325.0	0.5	1.0	2.0	chemeq	1.5989433905410841e-09	Y2	-24.086753682128197	-23.82373511264852	-24.137825735575532	-24.135755710616696	-24.29235646108834	-23.89091329429349	nan	-21.092046326973275	nan	nan	-16.998648185127603	-14.710235255608467	-21.732064519724034	-18.915364351359948	-18.944954441581835	-21.427505555175408	-22.23983407942554	-23.348902617752245
spectra_logzz_9.0_teff_300.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	300.0	0.5	2.5	9.0	chemeq	1.9262397143133415e-09	Y2	-23.678478457546767	-23.526889015213943	-24.054033158011386	-24.187425826186274	-24.333828517972098	-23.658518041411398	nan	-20.363047794714625	nan	nan	-16.80065261997881	-14.472877763234095	-21.000758850292783	-18.724268584235794	-18.75148321642867	-21.15121074797989	-21.52217650481782	-22.474881008914952
spectra_logzz_8.0_teff_325.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	325.0	0.5	1.5	8.0	chemeq	2.4292162322183615e-09	Y2	-23.80785275884879	-23.6550774978041	-24.25708095908509	-24.42887321810498	-24.557749021398802	-23.819440771007063	nan	-19.90009661319363	nan	nan	-15.898173009994444	-13.472766755416757	-20.54021242631038	-17.86640867920191	-17.890074354501085	-20.52318811245327	-20.961063203783294	-22.17925777081032
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	275.0	0.5	0.5	9.0	chemeq	1.919473023357895e-09	Y2	-22.591774692130947	-22.304365910035852	-22.62617107903176	-22.622398186492653	-22.862075571503837	-22.732028672886905	nan	-19.964330914179317	nan	nan	-16.142333268092585	-14.047321178286758	-20.602072208543756	-18.019225371029403	-18.06480900082822	-20.40908945631814	-21.187333899443217	-22.162087886484642
spectra_logzz_4.0_teff_275.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	275.0	0.5	2.5	4.0	chemeq	1.919473023357895e-09	Y2	-21.96227593623136	-21.82582770528708	-22.320739150527437	-22.432471822196337	-22.623999052785642	-22.090841362555395	nan	-19.238579695918254	nan	nan	-16.16163502301245	-14.099498316438748	-19.872904676542095	-18.02948376185011	-18.076156672830123	-20.238481260071474	-20.45841641925755	-21.11967277452856
spectra_logzz_2.0_teff_300.0_grav_1780.0_mh_0.5_co_2.5.nc	5.250420002308894	300.0	0.5	2.5	2.0	chemeq	1.7548045679055585e-09	Y2	-23.024424515971752	-22.86854140692298	-23.32400341415382	-23.41489522937093	-23.575155028056344	-22.98578614603669	nan	-20.035893970701203	nan	nan	-16.56419697492722	-14.374400614458857	-20.67268482920531	-18.46662420167761	-18.502118532859033	-20.840267154750112	-21.236673737111193	-22.10720884340252
spectra_logzz_8.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	8.0	chemeq	2.605552525641428e-09	Y2	-22.01842265777507	-21.918765739652414	-22.501739100066327	-22.658522692884077	-22.76379216063822	-21.892844362798087	nan	-18.140798369821226	nan	nan	-15.003128150144462	-12.421874083163871	-18.776718745277748	-17.0424104424815	-17.077845684225174	-19.232006309513913	-19.209562943121163	-20.09446054213607
spectra_logzz_8.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	8.0	chemeq	2.6824274957415417e-09	Y2	-19.96742051594471	-19.849154041917657	-20.48425744365879	-20.664288894649815	-20.77616280023603	-19.95104433284344	nan	-16.316214567494015	nan	nan	-13.75669551387739	-11.170855630396197	-16.948962342207565	-15.7338314081547	-15.831681458336448	-17.47007648844922	-17.32481291407944	-17.92247743691603
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_0.5_co_1.0.nc	4.250420002308894	325.0	0.5	1.0	4.0	chemeq	2.4292162322183615e-09	Y2	-23.195052542646174	-23.034915713675367	-23.55479247031773	-23.681242181019492	-23.813125322961902	-23.137896632715368	nan	-19.47805332192994	nan	nan	-15.648624097067035	-13.416437175381247	-20.116901339232463	-17.560250817511253	-17.602062961533587	-20.116656479565435	-20.594093204347377	-21.719013842008057
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_0.5_co_0.5.nc	3.230448921378274	275.0	0.5	0.5	4.0	chemeq	2.6824274957415417e-09	Y2	-18.95589529071431	-18.84817455811221	-19.459028052586337	-19.626922438776337	-19.7307132406977	-19.058289545458024	nan	-16.354161472838975	nan	nan	-13.570580343718191	-10.963590583176071	-16.98629496621958	-15.50489592911795	-15.63242755799569	-17.393299621898237	-17.544585741953554	-18.03206696337081
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_0.5_co_1.0.nc	4.749736315569061	325.0	0.5	1.0	2.0	chemeq	2.108914163948451e-09	Y2	-23.37250391901416	-23.204156408190332	-23.635821499518393	-23.709836557479655	-23.844816388107184	-23.27431245066644	nan	-20.204281844287923	nan	nan	-16.387456209892953	-14.007097978480623	-20.842345916951565	-18.34044858166497	-18.373550804827246	-20.777877444681444	-21.39256217310333	-22.4107802752074
