name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_325.0_grav_17.0_mh_0.0_co_1.0.nc	3.230448921378274	325.0	0.0	1.0	8.0	chemeq	2.768386230752026e-09	Y2	-17.2634674127598	-20.344100601826877	-23.72993315969205	-22.897656273315167	-20.671807634976535	-23.06727355244883	-24.04718936161101	-25.605648956053162	-28.446459307405593	-28.398942646955756	-27.899294269120272
spectra_logzz_9.0_teff_300.0_grav_1780.0_mh_0.0_co_2.5.nc	5.250420002308894	300.0	0.0	2.5	9.0	chemeq	1.786382300597677e-09	Y2	-19.018942658661075	-22.726914020322646	-23.7020030698878	-23.42153901788945	-19.55034717435177	-21.880017930145524	-22.870607736570562	-25.44213760976622	-28.639719852177425	-28.735233501471395	-28.22175557538924
spectra_logzz_8.0_teff_275.0_grav_56.0_mh_0.0_co_0.5.nc	3.7481880270062002	275.0	0.0	0.5	8.0	chemeq	2.5738817756807663e-09	Y2	-17.22829850410122	-20.124083243353116	-21.557392852225973	-21.381240794712706	-17.868270982901738	-20.858994935702306	-21.94190078418747	-25.355399104455678	-28.051977682232824	-28.136954832581125	-27.819959707494515
spectra_logzz_4.0_teff_300.0_grav_1780.0_mh_0.0_co_0.5.nc	5.250420002308894	300.0	0.0	0.5	4.0	chemeq	1.786382300597677e-09	Y2	-18.960582142862176	-22.780554071626305	-22.637647581097035	-22.92720731660796	-19.09398376926098	-21.086315326810578	-22.183846872598707	-26.838935448524655	-29.058399155833758	-29.217588861343472	-28.90589090231392
spectra_logzz_2.0_teff_275.0_grav_1000.0_mh_0.0_co_0.5.nc	5.0	275.0	0.0	0.5	2.0	chemeq	1.9510506952646416e-09	Y2	-18.533404388605145	-21.859085912714267	-21.427828598353123	-21.836072098469515	-17.900032187099566	-20.163115950628907	-21.295258302885074	-26.097538862652108	-28.476592881306086	-28.788166841370103	-28.608603349706136
spectra_logzz_8.0_teff_300.0_grav_562.0_mh_0.0_co_0.5.nc	4.749736315569061	300.0	0.0	0.5	8.0	chemeq	2.122449120988498e-09	Y2	-18.383181609696706	-22.173132319801574	-23.042654705653774	-23.063022592292278	-19.446156550962506	-21.617588015788133	-22.69880515796745	-26.65490599246252	-28.991111201259084	-29.00630526537125	-28.631411541082798
spectra_logzz_2.0_teff_300.0_grav_1000.0_mh_0.0_co_2.5.nc	5.0	300.0	0.0	2.5	2.0	chemeq	1.9578173284523617e-09	Y2	-18.638890508113118	-21.892956437478638	-23.04170609981366	-22.752045277713158	-18.809516348831618	-21.28196140546364	-22.278420860399862	-24.900786859542176	-28.25208516987049	-28.944926129098207	-29.032131233617523
spectra_logzz_9.0_teff_325.0_grav_3160.0_mh_0.0_co_1.0.nc	5.4996870826184034	325.0	0.0	1.0	9.0	chemeq	1.629333637009788e-09	Y2	-19.43440865832539	-23.591175986149366	-24.143994935253666	-23.998511744323125	-20.479210409192408	-22.35429494100591	-23.37215456911357	-27.02770971725436	-29.421167620615797	-29.384816869872594	-28.874958841106846
spectra_logzz_7.0_teff_275.0_grav_56.0_mh_0.0_co_1.0.nc	3.7481880270062002	275.0	0.0	1.0	7.0	chemeq	2.5738817756807663e-09	Y2	-17.270975468052924	-19.689952163199084	-21.587430133945496	-21.190145886489965	-17.77306637700593	-20.810541528688404	-21.850913884540464	-24.65345036277994	-27.757642582721733	-28.058537896752313	-27.985212409654537
spectra_logzz_4.0_teff_275.0_grav_56.0_mh_0.0_co_1.5.nc	3.7481880270062002	275.0	0.0	1.5	4.0	chemeq	2.5738817756807663e-09	Y2	-17.112973529704334	-19.05801339792735	-21.03384518194165	-20.52530751796127	-17.16558697624888	-20.294035996644766	-21.322677132829305	-23.946809959958543	-27.333446851972955	-28.07883465060779	-28.33823181643615
spectra_logzz_4.0_teff_300.0_grav_17.0_mh_0.0_co_2.5.nc	3.230448921378274	300.0	0.0	2.5	4.0	chemeq	2.722926711101284e-09	Y2	-16.656024489664897	-18.377762353684986	-21.822428123481878	-20.880246770000294	-18.60047846063426	-21.468972757696356	-22.445849572452445	-23.722553214570976	-27.25710089355638	-28.00756870029066	-28.363833833590526
spectra_logzz_4.0_teff_275.0_grav_1780.0_mh_0.0_co_2.5.nc	5.250420002308894	275.0	0.0	2.5	4.0	chemeq	1.7796156779131804e-09	Y2	-18.87227194657757	-21.639680194309506	-21.88418045575109	-22.09068679716801	-17.30316732588169	-20.41478192077393	-21.434489387244103	-24.45365819879077	-27.981538455450092	-28.64400648212949	-28.64921120671612
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_0.0_co_1.0.nc	3.7481880270062002	275.0	0.0	1.0	9.0	chemeq	2.5738817756807663e-09	Y2	-17.31163164660711	-19.805684304434713	-21.80735141733486	-21.43330459665105	-17.97679120555023	-21.033438750678812	-22.071661578116036	-24.758477741793172	-27.83919402556993	-27.854346789480438	-27.269208468949564
spectra_logzz_9.0_teff_275.0_grav_1780.0_mh_0.0_co_0.5.nc	5.250420002308894	275.0	0.0	0.5	9.0	chemeq	1.7796156779131804e-09	Y2	-18.791268364088676	-22.095459301559117	-21.54789429786134	-22.03220683214351	-18.193436027928	-20.047958493851134	-21.170154155930568	-26.364891368414693	-28.657332506647546	-28.767889944479947	-28.358300178166907
spectra_logzz_8.0_teff_275.0_grav_562.0_mh_0.0_co_0.5.nc	4.749736315569061	275.0	0.0	0.5	8.0	chemeq	2.1089165898386726e-09	Y2	-18.176633559757416	-21.591483614609988	-21.756259783563173	-22.01785460734795	-18.051066179190236	-20.547436496673928	-21.662668203754187	-26.036289513580428	-28.477415187300043	-28.60813874568034	-28.325393404045965
spectra_logzz_9.0_teff_275.0_grav_100.0_mh_0.0_co_0.5.nc	4.0	275.0	0.0	0.5	9.0	chemeq	2.5036605071004565e-09	Y2	-17.47475406805329	-20.644933596669624	-21.73394718447567	-21.65513735124675	-18.023175369981033	-20.845050415558017	-21.936578933302144	-25.575056474995584	-28.215127408508856	-28.249153519943217	-27.823190983531493
spectra_logzz_8.0_teff_275.0_grav_178.0_mh_0.0_co_2.5.nc	4.250420002308894	275.0	0.0	2.5	8.0	chemeq	2.393128738527869e-09	Y2	-17.91370638310326	-20.268906621445385	-22.232664545533154	-21.743233744197145	-18.148920478293185	-20.94426458946398	-21.950318723839988	-24.075624454621035	-27.65315957069599	-27.86005569926337	-27.540596264442858
spectra_logzz_8.0_teff_275.0_grav_1780.0_mh_0.0_co_1.0.nc	5.250420002308894	275.0	0.0	1.0	8.0	chemeq	1.7796156779131804e-09	Y2	-18.87716706498275	-22.131050825780733	-21.917069654916272	-22.236269065990463	-17.988140259868445	-20.411877058476893	-21.477832584920073	-25.719733207463758	-28.495720706100215	-28.679255815385055	-28.322849708829832
spectra_logzz_9.0_teff_300.0_grav_100.0_mh_0.0_co_0.5.nc	4.0	300.0	0.0	0.5	9.0	chemeq	2.5307269925868316e-09	Y2	-17.746796296680326	-21.346731519300377	-23.075019134706025	-22.77852260907012	-19.518589621009642	-21.96766965448668	-23.025993724981884	-26.208100236802416	-28.708978952367445	-28.585342092691985	-27.942130111728087
spectra_logzz_9.0_teff_325.0_grav_56.0_mh_0.0_co_2.5.nc	3.7481880270062002	325.0	0.0	2.5	9.0	chemeq	2.639370437558925e-09	Y2	-17.880751831085718	-21.023205733835592	-24.247027762548534	-23.35995473668521	-21.000567198342253	-23.1482876705802	-24.102189453241134	-25.15549318069239	-28.271783744107097	-28.16124331787839	-27.28343958543179
spectra_logzz_8.0_teff_300.0_grav_178.0_mh_0.0_co_2.5.nc	4.250420002308894	300.0	0.0	2.5	8.0	chemeq	2.4156837220956572e-09	Y2	-18.032114279511006	-20.993830748221754	-23.52502400404721	-22.908819899965923	-19.76072230567705	-22.101489446819357	-23.086994617996446	-24.788879655289314	-28.165503609445146	-28.23959413099531	-27.748243048352787
spectra_logzz_8.0_teff_325.0_grav_3160.0_mh_0.0_co_0.5.nc	5.4996870826184034	325.0	0.0	0.5	8.0	chemeq	1.629333637009788e-09	Y2	-19.359203778232462	-23.39013942486261	-23.624472307977864	-23.78025715203859	-20.23163075809323	-22.04617182191474	-23.125507435049023	-27.540169505354807	-29.556121522815143	-29.507595484584893	-29.019871595311756
spectra_logzz_7.0_teff_325.0_grav_56.0_mh_0.0_co_2.5.nc	3.7481880270062002	325.0	0.0	2.5	7.0	chemeq	2.639370437558925e-09	Y2	-17.847811709644866	-20.818067032617943	-24.157503008489652	-23.298590011932838	-20.960284489241403	-23.049449199868082	-24.008887932299906	-25.040283836829897	-28.243913487563063	-28.30666275727984	-27.928501474116196
spectra_logzz_8.0_teff_325.0_grav_56.0_mh_0.0_co_2.5.nc	3.7481880270062002	325.0	0.0	2.5	8.0	chemeq	2.639370437558925e-09	Y2	-17.858220147176077	-20.877005662125566	-24.20330908544915	-23.347138272156123	-20.99425747139319	-23.099810094786804	-24.05832360410531	-25.07880553304788	-28.246645381833407	-28.235822194522036	-27.67159918362931
spectra_logzz_8.0_teff_300.0_grav_1780.0_mh_0.0_co_2.5.nc	5.250420002308894	300.0	0.0	2.5	8.0	chemeq	1.786382300597677e-09	Y2	-19.006218378044956	-22.680643113079764	-23.63859035510001	-23.379857044202268	-19.4462936573147	-21.84972828239167	-22.842608893219115	-25.393082459447836	-28.616261246227207	-28.787605301022918	-28.415052009879098
spectra_logzz_4.0_teff_275.0_grav_562.0_mh_0.0_co_1.5.nc	4.749736315569061	275.0	0.0	1.5	4.0	chemeq	2.1089165898386726e-09	Y2	-18.225974452415095	-21.111657481803004	-21.813359672715993	-21.76175386915882	-17.59421405314891	-20.429514900526158	-21.466141393372716	-24.819397550048617	-27.992773745304483	-28.573442240692366	-28.62236376234005
spectra_logzz_9.0_teff_275.0_grav_100.0_mh_0.0_co_1.0.nc	4.0	275.0	0.0	1.0	9.0	chemeq	2.5036605071004565e-09	Y2	-17.491768841464207	-20.325308411033024	-21.96040000460415	-21.620243628210158	-18.03672685568085	-20.98074437830187	-22.025555446879892	-24.927768925681036	-27.9437179756134	-27.985124466977805	-27.490334268912342
spectra_logzz_2.0_teff_300.0_grav_178.0_mh_0.0_co_1.5.nc	4.250420002308894	300.0	0.0	1.5	2.0	chemeq	2.4156837220956572e-09	Y2	-17.949805567669472	-20.739004338475258	-22.246394382524823	-21.72357341374928	-18.343425217581636	-20.885330959722822	-21.905783942659113	-24.743468688957748	-27.919609307978423	-28.6339123870136	-28.828827260906515
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_0.0_co_2.5.nc	4.4996870826184034	300.0	0.0	2.5	9.0	chemeq	2.2781130756145967e-09	Y2	-18.4831865651546	-21.651660767883467	-23.719307729179157	-23.119719001156202	-19.838696976753642	-22.151666417597724	-23.136460612146145	-25.033273541529717	-28.335611519930815	-28.32669559770691	-27.632383338002537
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_0.0_co_1.5.nc	4.4996870826184034	275.0	0.0	1.5	7.0	chemeq	2.262324005763748e-09	Y2	-18.297526464173117	-20.947923228382045	-22.079410761273657	-21.874268346541392	-17.954452080909913	-20.75087836107053	-21.778469645764257	-24.792774676207927	-27.99256729112293	-28.31277787582196	-28.20657244710932
spectra_logzz_4.0_teff_300.0_grav_562.0_mh_0.0_co_1.5.nc	4.749736315569061	300.0	0.0	1.5	4.0	chemeq	2.122449120988498e-09	Y2	-18.495735466872475	-21.80539217072764	-23.138244427724455	-22.803741764381876	-19.143511759684795	-21.53119249604336	-22.541434748140137	-25.460757751483694	-28.45845681126344	-28.917648054346778	-28.948359431405432
spectra_logzz_8.0_teff_325.0_grav_3160.0_mh_0.0_co_1.0.nc	5.4996870826184034	325.0	0.0	1.0	8.0	chemeq	1.629333637009788e-09	Y2	-19.443147451597	-23.54624854265667	-24.057946929116387	-23.94438571369315	-20.371395403112523	-22.3286220703039	-23.35012551012948	-26.992764464547324	-29.401843667254774	-29.4202084302156	-28.994010256636784
spectra_logzz_2.0_teff_275.0_grav_178.0_mh_0.0_co_1.5.nc	4.250420002308894	275.0	0.0	1.5	2.0	chemeq	2.393128738527869e-09	Y2	-17.84910031389542	-20.13310525641557	-21.109696824515506	-20.81717797527806	-17.029943120667678	-19.909224804777033	-20.95050935786739	-24.1918697328586	-27.539375196999835	-28.33429113365295	-28.530618072227714
spectra_logzz_9.0_teff_300.0_grav_100.0_mh_0.0_co_1.0.nc	4.0	300.0	0.0	1.0	9.0	chemeq	2.5307269925868316e-09	Y2	-17.833818714407727	-21.109436090740154	-23.289973838961444	-22.783929283902207	-19.631925864305344	-22.10635206551827	-23.123902941444186	-25.62040897242079	-28.488942357075985	-28.37860243887445	-27.59908065727481
spectra_logzz_7.0_teff_300.0_grav_316.0_mh_0.0_co_1.5.nc	4.4996870826184034	300.0	0.0	1.5	7.0	chemeq	2.2781130756145967e-09	Y2	-18.44292872300366	-21.76930601276682	-23.377230981872767	-22.901366998532694	-19.470586363347795	-21.85145807581374	-22.857148589525963	-25.419294764112465	-28.446312873482718	-28.666784921988693	-28.520157920772572
spectra_logzz_8.0_teff_275.0_grav_1780.0_mh_0.0_co_0.5.nc	5.250420002308894	275.0	0.0	0.5	8.0	chemeq	1.7796156779131804e-09	Y2	-18.753064356200397	-22.059718812478668	-21.51222006629529	-22.043138339277814	-18.139350137941495	-20.074013880720038	-21.19847383764968	-26.36060606881856	-28.669026414795553	-28.815307255738393	-28.441653072217353
spectra_logzz_9.0_teff_275.0_grav_316.0_mh_0.0_co_2.5.nc	4.4996870826184034	275.0	0.0	2.5	9.0	chemeq	2.262324005763748e-09	Y2	-18.35194793506729	-20.80403932435901	-22.426240126324533	-22.072316458160767	-18.238928849439574	-21.036477166491448	-22.042029919694077	-24.32288713000189	-27.83584799061429	-27.98791714183601	-27.55653327170961
spectra_logzz_8.0_teff_300.0_grav_562.0_mh_0.0_co_1.0.nc	4.749736315569061	300.0	0.0	1.0	8.0	chemeq	2.122449120988498e-09	Y2	-18.549624668204252	-22.14031319444062	-23.391773150667607	-23.169607897015954	-19.53365659369356	-21.869952072786347	-22.899098253212514	-26.06719015418918	-28.790067886493052	-28.81905451688324	-28.411198209626097
spectra_logzz_2.0_teff_275.0_grav_1000.0_mh_0.0_co_1.0.nc	5.0	275.0	0.0	1.0	2.0	chemeq	1.9510506952646416e-09	Y2	-18.523598699967778	-21.66192445063178	-21.549269268656595	-21.788019217165598	-17.57872733695493	-20.1941597498112	-21.268991647791278	-25.37491656578254	-28.232656684007985	-28.73097484813127	-28.666149869685178
spectra_logzz_4.0_teff_300.0_grav_1780.0_mh_0.0_co_1.0.nc	5.250420002308894	300.0	0.0	1.0	4.0	chemeq	1.786382300597677e-09	Y2	-18.975931922258628	-22.721669480569123	-22.897309423667913	-22.981186173349503	-19.003124159645317	-21.2792528641859	-22.32595154181044	-26.185267017084584	-28.851612123837164	-29.177120501711915	-29.00115316954189
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_0.0_co_1.5.nc	5.4996870826184034	300.0	0.0	1.5	7.0	chemeq	1.6292503727089521e-09	Y2	-19.2275901109633	-22.880574068759003	-23.114268970673248	-23.21080386925358	-19.122938295730915	-21.578166255318724	-22.600891228765327	-26.058475656298633	-28.885176757126114	-29.159650262152798	-28.920990192599415
spectra_logzz_8.0_teff_275.0_grav_56.0_mh_0.0_co_1.0.nc	3.7481880270062002	275.0	0.0	1.0	8.0	chemeq	2.5738817756807663e-09	Y2	-17.298345650249566	-19.763205992483613	-21.746242032163913	-21.385830551463663	-17.918261122459356	-20.983967843519096	-22.02322963139832	-24.732735489440046	-27.82910950126715	-28.005732881059455	-27.76154149797675
spectra_logzz_9.0_teff_275.0_grav_1780.0_mh_0.0_co_1.0.nc	5.250420002308894	275.0	0.0	1.0	9.0	chemeq	1.7796156779131804e-09	Y2	-18.892242711552996	-22.18174470071518	-22.00417461687988	-22.280767344128666	-18.12069831167275	-20.44483686653436	-21.5090391430421	-25.766622260049736	-28.52581089636044	-28.651176105240264	-28.21103640621469
spectra_logzz_8.0_teff_275.0_grav_562.0_mh_0.0_co_1.0.nc	4.749736315569061	275.0	0.0	1.0	8.0	chemeq	2.1089165898386726e-09	Y2	-18.26541899187584	-21.483726699828132	-22.08931861103502	-22.152864964144037	-18.046465144647662	-20.786289979998934	-21.84398594484603	-25.44350963497771	-28.326065024048134	-28.492981515490435	-28.199022912319116
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_0.0_co_0.5.nc	3.7481880270062002	275.0	0.0	0.5	9.0	chemeq	2.5738817756807663e-09	Y2	-17.242339742946555	-20.154578682327852	-21.608863763035448	-21.445575028262894	-17.933841913403533	-20.928494402053534	-22.010958724708956	-25.39576535870576	-28.084646882190825	-28.087959128205945	-27.612315608170462
spectra_logzz_9.0_teff_325.0_grav_3160.0_mh_0.0_co_0.5.nc	5.4996870826184034	325.0	0.0	0.5	9.0	chemeq	1.629333637009788e-09	Y2	-19.405050657662212	-23.463067184037534	-23.730162592384225	-23.8477866858479	-20.37004921486961	-22.084349316486918	-23.159131640413133	-27.57707497620879	-29.583926552340085	-29.498961488570885	-28.958666311574813
spectra_logzz_7.0_teff_275.0_grav_56.0_mh_0.0_co_0.5.nc	3.7481880270062002	275.0	0.0	0.5	7.0	chemeq	2.5738817756807663e-09	Y2	-17.185488174136083	-20.038169224838057	-21.39396460210827	-21.210930744801665	-17.73755935846352	-20.733837545251912	-21.821816748449134	-25.294924533728558	-27.99251595652705	-28.18471593634784	-28.02464185598194
spectra_logzz_4.0_teff_325.0_grav_3160.0_mh_0.0_co_2.5.nc	5.4996870826184034	325.0	0.0	2.5	4.0	chemeq	1.629333637009788e-09	Y2	-19.431661793395214	-23.292489031040006	-24.141462861772876	-23.895849628603656	-20.032853201174056	-22.414402911533614	-23.401228469808178	-25.889476271362952	-28.92960570644217	-29.405194637487618	-29.36661042485485
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_0.0_co_1.5.nc	4.749736315569061	325.0	0.0	1.5	4.0	chemeq	2.1337262005208867e-09	Y2	-18.856860466280466	-22.514665383759663	-24.263803200206176	-23.72887624734075	-20.46540278446478	-22.435830327451782	-23.42584626824199	-25.985235432746435	-28.86060414952295	-29.200220924382673	-29.17750851017362
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_0.0_co_1.0.nc	3.230448921378274	325.0	0.0	1.0	9.0	chemeq	2.768386230752026e-09	Y2	-17.274874907504483	-20.455687018120575	-23.802525672576294	-22.975027261294237	-20.714547550089804	-23.144077546588417	-24.125075831090655	-25.700032530970084	-28.490005667731083	-28.302620572036183	-27.3740949634947
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_0.0_co_1.5.nc	3.230448921378274	325.0	0.0	1.5	4.0	chemeq	2.768386230752026e-09	Y2	-16.940931413876886	-19.409918887303814	-22.831059160206372	-21.90187475155509	-19.74570968752524	-22.290502017783403	-23.267279351979106	-24.751997334856412	-27.91209815228305	-28.45273823166068	-28.688179285420045
spectra_logzz_7.0_teff_325.0_grav_316.0_mh_0.0_co_1.5.nc	4.4996870826184034	325.0	0.0	1.5	7.0	chemeq	2.2961577651344503e-09	Y2	-18.525428681979477	-22.422543444763704	-24.538629769227782	-23.908842623018785	-20.889961710698483	-22.880797139359878	-23.86568738464951	-26.032658353973908	-28.928710390047065	-28.975893012667637	-28.62517251781083
spectra_logzz_7.0_teff_325.0_grav_17.0_mh_0.0_co_1.0.nc	3.230448921378274	325.0	0.0	1.0	7.0	chemeq	2.768386230752026e-09	Y2	-17.245594650768474	-20.27485238406978	-23.647507686602204	-22.810585009220564	-20.605697138625818	-22.996479086575874	-23.975995265517643	-25.544321970486397	-28.41171502604989	-28.469111365838337	-28.196648958042957
spectra_logzz_7.0_teff_325.0_grav_1000.0_mh_0.0_co_1.0.nc	5.0	325.0	0.0	1.0	7.0	chemeq	1.9668395497994175e-09	Y2	-18.941544776368147	-22.973273983518986	-24.301297042757664	-23.966381102465988	-20.547111047204364	-22.524344449468288	-23.537545829392602	-26.6536746171748	-29.233686030668007	-29.30032243027602	-28.97643324325043
spectra_logzz_9.0_teff_325.0_grav_100.0_mh_0.0_co_1.0.nc	4.0	325.0	0.0	1.0	9.0	chemeq	2.557793661879611e-09	Y2	-18.23160814197613	-21.852097268260998	-24.335708387413064	-23.717340116548893	-20.924964054929987	-23.010870873589962	-24.005568422464272	-26.16214762490413	-28.893504085030997	-28.718500764916804	-27.891507636592795
spectra_logzz_2.0_teff_275.0_grav_31.0_mh_0.0_co_2.5.nc	3.4913616938342726	275.0	0.0	2.5	2.0	chemeq	2.613137785770313e-09	Y2	-16.77113445359271	-17.79721225979176	-20.12705398537603	-19.359155109222776	-16.461144482187166	-19.75198300332947	-20.76056641141336	-22.93239613500637	-26.684277043906828	-27.82840645132096	-28.27982036719751
spectra_logzz_9.0_teff_325.0_grav_316.0_mh_0.0_co_2.5.nc	4.4996870826184034	325.0	0.0	2.5	9.0	chemeq	2.2961577651344503e-09	Y2	-18.57053705559641	-22.300586958090378	-24.755965065319117	-24.033139292530453	-21.147945469000188	-23.07293010682687	-24.037946519100167	-25.621498751919205	-28.729916399787623	-28.6093471627919	-27.721648364031577
spectra_logzz_8.0_teff_325.0_grav_17.0_mh_0.0_co_0.5.nc	3.230448921378274	325.0	0.0	0.5	8.0	chemeq	2.768386230752026e-09	Y2	-17.17215046278105	-20.74177422219327	-23.660181903865983	-23.00828015797547	-20.60109300972406	-23.051368065260895	-24.060759318338	-26.236131412090106	-28.76762913941185	-28.622245044989455	-28.001129309589658
spectra_logzz_2.0_teff_325.0_grav_178.0_mh_0.0_co_1.5.nc	4.250420002308894	325.0	0.0	1.5	2.0	chemeq	2.4382388999730725e-09	Y2	-18.05195902737983	-21.398118968138803	-23.49334326881574	-22.821766146332806	-19.864792499703984	-21.96359541110341	-22.957754336883024	-25.395658601101683	-28.4374173232124	-29.037737616694184	-29.200981159179836
spectra_logzz_7.0_teff_275.0_grav_17.0_mh_0.0_co_2.5.nc	3.230448921378274	275.0	0.0	2.5	7.0	chemeq	2.6773843630334625e-09	Y2	-16.501827075930784	-17.807602005608608	-21.120246729328553	-20.361799181976085	-17.61715140253805	-20.907237991544367	-21.89921782070287	-23.274039080770507	-26.947289108341618	-27.37452229043587	-27.415497593327906
spectra_logzz_7.0_teff_300.0_grav_56.0_mh_0.0_co_1.5.nc	3.7481880270062002	300.0	0.0	1.5	7.0	chemeq	2.605493798780066e-09	Y2	-17.691048030169124	-20.37750499688916	-23.051106149148247	-22.35077548829042	-19.487545872801945	-22.04750843515296	-23.041232471067932	-24.926161661054426	-28.051992147086654	-28.26170524660573	-28.136816038423994
