name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_0.5_co_2.5.nc	3.230448921378274	325.0	0.5	2.5	4.0	chemeq	2.796249626932809e-09	Y2	-17.554308646584435	-18.32534471042311	-22.724073336192603	-21.506030009829807	-20.951496318405503	-22.210250719724367	-23.177320238750305	-23.621435251086748	-27.248505349240396	-27.52238520965882	-27.379168157902203
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	275.0	0.5	1.0	9.0	chemeq	1.919473023357895e-09	Y2	-19.021275493579274	-21.60887999055111	-23.372149407474453	-22.554120148351565	-19.708296456314084	-20.783951384854664	-21.79572191129629	-25.134406023869506	-28.168820976637544	-28.035969288918114	-26.926714437400758
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_0.5_co_2.5.nc	4.749736315569061	325.0	0.5	2.5	4.0	chemeq	2.108914163948451e-09	Y2	-19.22542383469147	-21.687143943446603	-24.87181802912208	-23.57699921427373	-21.848415577722527	-22.348068068598234	-23.323175270375142	-24.779569155999795	-28.221745410338077	-28.45987672358971	-28.29479765536096
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_0.5_co_0.5.nc	5.250420002308894	275.0	0.5	0.5	2.0	chemeq	1.7480379347178387e-09	Y2	-19.20113879475413	-21.688083715820337	-21.936971210082824	-21.641173386139496	-18.240431876780676	-19.29223242451429	-20.3430019714441	-25.312074621008414	-28.07441346607246	-28.474062010016517	-28.236293934785188
spectra_logzz_4.0_teff_300.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	300.0	0.5	0.5	4.0	chemeq	1.9262397143133415e-09	Y2	-19.24700604528789	-22.194408569048683	-23.826074251025776	-23.098158852234228	-20.39447997493247	-21.19794067841089	-22.219092467979962	-26.084865617160645	-28.67705910515924	-28.82394224186774	-28.557001923392896
spectra_logzz_7.0_teff_325.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	325.0	0.5	0.5	7.0	chemeq	2.5532825778353047e-09	Y2	-18.454035995971253	-21.630839697073327	-24.533690197979567	-23.432511121160033	-21.847365179127678	-22.737712475096238	-23.744121329960215	-26.16318809878845	-28.722128830987163	-28.474048911530787	-27.49202233264819
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_0.5_co_1.0.nc	5.4996870826184034	325.0	0.5	1.0	2.0	chemeq	1.5989433905410841e-09	Y2	-19.76975728349063	-23.10954254566584	-24.64162013591389	-23.72006651056484	-21.041187448682034	-21.710798702022252	-22.685539655043197	-26.07919847369415	-28.859849317162485	-29.191388901334605	-29.050913136173765
spectra_logzz_9.0_teff_300.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	300.0	0.5	2.5	9.0	chemeq	1.9262397143133415e-09	Y2	-19.587873470674	-22.011661716708133	-24.657667152872513	-23.473491537956058	-21.24887447796102	-21.984259651917945	-22.959730007131423	-24.766683466557648	-28.058517599415115	-27.916854408061404	-26.67434067584489
spectra_logzz_8.0_teff_325.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	325.0	0.5	1.5	8.0	chemeq	2.4292162322183615e-09	Y2	-18.847542818297168	-21.481055645904473	-24.884455816416637	-23.63193847048649	-22.10930503160784	-22.859396467744702	-23.836669805298023	-25.370695142446184	-28.318131061329453	-28.103167888140728	-26.900994800221895
spectra_logzz_9.0_teff_275.0_grav_1000.0_mh_0.5_co_0.5.nc	5.0	275.0	0.5	0.5	9.0	chemeq	1.919473023357895e-09	Y2	-18.944946377186362	-21.83807907900633	-23.16173153658363	-22.564286376868374	-19.584420034263992	-20.674181323165445	-21.719179192082514	-25.81769468397218	-28.43306754476111	-28.266880111493286	-27.288057790976577
spectra_logzz_4.0_teff_275.0_grav_1000.0_mh_0.5_co_2.5.nc	5.0	275.0	0.5	2.5	4.0	chemeq	1.919473023357895e-09	Y2	-18.931190520001213	-20.69123162834476	-22.942084526076602	-21.911195522100744	-19.249962280772525	-20.328179995906776	-21.32378537702747	-23.711354759410554	-27.51449036852672	-28.09478251287731	-28.169841931787957
spectra_logzz_2.0_teff_300.0_grav_1780.0_mh_0.5_co_2.5.nc	5.250420002308894	300.0	0.5	2.5	2.0	chemeq	1.7548045679055585e-09	Y2	-19.33215779038364	-21.71202869052994	-23.91774346468669	-22.80623624331317	-20.199213501860633	-20.96190806091998	-21.94104501528085	-24.304862098148615	-27.91385744845164	-28.523929247105123	-28.583711566247366
spectra_logzz_8.0_teff_300.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	300.0	0.5	2.5	8.0	chemeq	2.605552525641428e-09	Y2	-17.91223416734558	-19.25906935593523	-23.150546726518304	-21.699568697241578	-20.491725855123562	-21.8734834786347	-22.848209297730698	-23.754282291374196	-27.14461825449434	-27.13913667056049	-26.300863191277365
spectra_logzz_8.0_teff_275.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	275.0	0.5	1.5	8.0	chemeq	2.6824274957415417e-09	Y2	-16.64453492137175	-17.028458027047193	-21.14856631340308	-19.762832713875024	-18.480438337917192	-20.565549544930295	-21.571998842273235	-23.029694903376537	-26.465063125758554	-26.580559765392806	-25.986079176593577
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_0.5_co_1.0.nc	4.250420002308894	325.0	0.5	1.0	4.0	chemeq	2.4292162322183615e-09	Y2	-18.559900353917058	-21.056911020910547	-24.187740943424146	-22.956532706265225	-21.28616468293403	-22.094148430117297	-23.08941449118813	-25.227019457551748	-28.253963428819027	-28.427509442929665	-28.270223502604292
spectra_logzz_4.0_teff_275.0_grav_17.0_mh_0.5_co_0.5.nc	3.230448921378274	275.0	0.5	0.5	4.0	chemeq	2.6824274957415417e-09	Y2	-16.50930794969549	-17.470725174011392	-20.131408181408943	-18.884723994306185	-17.393984886777403	-19.623973597273963	-20.694294022399962	-23.616932491023377	-26.7742414943609	-27.341740515817207	-27.516356383035436
spectra_logzz_2.0_teff_325.0_grav_562.0_mh_0.5_co_1.0.nc	4.749736315569061	325.0	0.5	1.0	2.0	chemeq	2.108914163948451e-09	Y2	-19.173854321533693	-21.9549566117894	-24.2403238219879	-23.09932261238134	-21.071119993924782	-21.660579204796427	-22.65202557244987	-25.450898356663004	-28.438883887321545	-28.82409598696812	-28.816318062417267
spectra_logzz_8.0_teff_275.0_grav_1000.0_mh_0.5_co_1.0.nc	5.0	275.0	0.5	1.0	8.0	chemeq	1.919473023357895e-09	Y2	-19.003584208309658	-21.563795890507944	-23.338771805261196	-22.53955414038501	-19.667697710048703	-20.783907728047453	-21.796583434773023	-25.097666991927383	-28.176718971298	-28.08637469748846	-27.124206071968985
spectra_logzz_8.0_teff_300.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	300.0	0.5	1.5	8.0	chemeq	2.4021498885254974e-09	Y2	-18.415801597371647	-20.594295042069188	-23.91174530858825	-22.68400423080326	-20.90443686305367	-21.884119919023284	-22.8787566150219	-24.696771820762663	-27.856542806601613	-27.75353414986974	-26.757502216907103
spectra_logzz_7.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	7.0	chemeq	2.643945744647225e-09	Y2	-18.040048866127655	-20.298810686802742	-24.244626630036528	-22.948482453304607	-21.86662843406101	-22.843906222668625	-23.81602367270866	-24.95133131224015	-27.988682000386298	-27.890982530823745	-27.057033356443014
spectra_logzz_9.0_teff_325.0_grav_56.0_mh_0.5_co_1.5.nc	3.7481880270062002	325.0	0.5	1.5	9.0	chemeq	2.643945744647225e-09	Y2	-18.10503322764968	-20.704097592687088	-24.45161796833044	-23.03675664269195	-21.894548063163704	-22.99489177885092	-23.964363743671097	-25.243322790305566	-27.992369892916315	-27.757946856657398	-26.558830852945913
spectra_logzz_4.0_teff_325.0_grav_56.0_mh_0.5_co_1.0.nc	3.7481880270062002	325.0	0.5	1.0	4.0	chemeq	2.643945744647225e-09	Y2	-17.92696472212015	-20.130682365058284	-23.649804366356634	-22.375362190493508	-21.151867653387683	-22.225087436161914	-23.214382830352175	-24.934491503183732	-28.02045900992311	-28.190211782384473	-28.02243612543252
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	275.0	0.5	0.5	7.0	chemeq	2.485616083158149e-09	Y2	-17.864804830519653	-20.018171124760954	-22.250799578908982	-21.298528756985682	-19.083279151880145	-20.610200623485138	-21.66647362143045	-24.861083201018438	-27.758895950996994	-27.729371415210665	-27.089965141298293
spectra_logzz_8.0_teff_275.0_grav_178.0_mh_0.5_co_1.5.nc	4.250420002308894	275.0	0.5	1.5	8.0	chemeq	2.3728283295377162e-09	Y2	-18.17626081120392	-19.849861093222113	-22.720753337156403	-21.511257560053735	-19.427229987209728	-20.70034687971929	-21.71420026759045	-23.932072498035335	-27.378180740542938	-27.37987614879057	-26.52633243246854
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_0.5_co_0.5.nc	4.0	300.0	0.5	0.5	7.0	chemeq	2.521704863514142e-09	Y2	-18.27841616642316	-20.820340658292714	-23.461061904997543	-22.415761187986703	-20.537629798802342	-21.718332627358972	-22.747109926016183	-25.52800202838769	-28.248808909718598	-28.136960449784898	-27.434008153129316
spectra_logzz_2.0_teff_300.0_grav_31.0_mh_0.5_co_1.0.nc	3.4913616938342726	300.0	0.5	1.0	2.0	chemeq	2.661002329523503e-09	Y2	-17.241156638225533	-18.463881951519422	-21.70892984813932	-20.293428905601292	-19.15675364598631	-20.730952099571848	-21.742886728491868	-23.860848276648774	-27.18080149250022	-27.950691189068205	-28.271424279079177
spectra_logzz_4.0_teff_275.0_grav_178.0_mh_0.5_co_1.0.nc	4.250420002308894	275.0	0.5	1.0	4.0	chemeq	2.3728283295377162e-09	Y2	-18.087649122798634	-19.736654869616277	-21.834957810814867	-20.745768886863594	-18.498550272189423	-19.86757569322688	-20.90558619360717	-23.92887305089178	-27.332835514865465	-27.729660083620267	-27.675989148696964
spectra_logzz_4.0_teff_275.0_grav_1780.0_mh_0.5_co_1.5.nc	5.250420002308894	275.0	0.5	1.5	4.0	chemeq	1.7480379347178387e-09	Y2	-19.27304218505733	-21.60958527909157	-23.027989114028923	-22.24596247767952	-19.154295208324836	-20.198658376232665	-21.197465083907645	-24.473381553887947	-27.911194841568353	-28.370685632196995	-28.250839754914715
spectra_logzz_9.0_teff_300.0_grav_17.0_mh_0.5_co_1.0.nc	3.230448921378274	300.0	0.5	1.0	9.0	chemeq	2.7392460358194033e-09	Y2	-17.23166078610609	-18.894498036969324	-22.711785114019637	-21.23528431603249	-20.134526390622586	-21.860404415662522	-22.863324505229333	-24.5342750680451	-27.381922400850566	-27.19680676852405	-26.060836531271438
spectra_logzz_7.0_teff_275.0_grav_3160.0_mh_0.5_co_1.0.nc	5.4996870826184034	275.0	0.5	1.0	7.0	chemeq	1.5907086956077193e-09	Y2	-19.752337387435183	-22.477861873395234	-23.39925122022444	-22.8023846882121	-19.476237777235987	-20.495130228425516	-21.497710250375984	-25.36187978230839	-28.39108623555774	-28.466080246354544	-27.87466598314765
spectra_logzz_4.0_teff_275.0_grav_56.0_mh_0.5_co_2.5.nc	3.7481880270062002	275.0	0.5	2.5	4.0	chemeq	2.5626563753470635e-09	Y2	-17.454547283854154	-17.56535582190096	-21.05083259200904	-19.644233415955778	-18.18468088548477	-19.862191243759533	-20.867197551208115	-22.429359276552553	-26.422362092644576	-27.146690581214305	-27.423078273134017
spectra_logzz_4.0_teff_300.0_grav_17.0_mh_0.5_co_1.5.nc	3.230448921378274	300.0	0.5	1.5	4.0	chemeq	2.7392460358194033e-09	Y2	-16.902899304997447	-17.582772335789464	-21.73602248734803	-20.37728878275923	-19.43162774127011	-21.1116258712041	-22.105177533587984	-23.40928730403957	-26.97157553969838	-27.520408319107887	-27.72907013644116
