name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F062	f_F087	f_F106	f_F129	f_F158	f_F184	f_F146	f_F213
spectra_logzz_4.0_teff_350.0_grav_3160.0_mh_0.7_co_1.5.nc	5.4996870826184034	350.0	0.7	1.5	4.0	chemeq	1.6025432389558159e-09	Y1	-19.87084563119236	-23.132674975165937	-25.219161120836684	-25.81531638835929	-24.928956446003976	-21.1871743554111	-25.165341924886004	-23.781526461721093
spectra_logzz_7.0_teff_400.0_grav_17.0_mh_0.7_co_1.5.nc	3.230448921378274	400.0	0.7	1.5	7.0	chemeq	2.921414619342512e-09	Y1	-17.952295732075644	-21.362649820432285	-24.531236104323725	-25.283619407246576	-24.35009267086715	-22.48977755453219	-24.608109568055063	-24.857084697961525
spectra_logzz_7.0_teff_350.0_grav_1780.0_mh_0.7_co_1.0.nc	5.250420002308894	350.0	0.7	1.0	7.0	chemeq	1.7683375191843065e-09	Y1	-19.807098442122204	-23.307378776510973	-25.338384471355678	-25.911454663024806	-25.062754590797056	-21.69604264546121	-25.276779014229746	-24.005462236742474
spectra_logzz_4.0_teff_400.0_grav_17.0_mh_0.7_co_1.0.nc	3.230448921378274	400.0	0.7	1.0	4.0	chemeq	2.921414619342512e-09	Y1	-17.82391724376108	-20.912219825287938	-24.206776686158744	-24.827505499946472	-24.069332691812342	-22.067438698923887	-24.22717260685212	-24.665181261673126
spectra_logzz_9.0_teff_400.0_grav_17.0_mh_0.7_co_1.5.nc	3.230448921378274	400.0	0.7	1.5	9.0	chemeq	2.921414619342512e-09	Y1	-18.01549379235932	-22.02548013613432	-24.978794159470336	-25.866549467418206	-24.698601864217792	-22.938710424989612	-25.10362286140196	-25.0853343765617
spectra_logzz_4.0_teff_400.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	400.0	0.7	1.0	4.0	chemeq	2.151767098731521e-09	Y1	-19.516397465628174	-23.025632168675624	-25.587738456353996	-26.41760741512264	-25.572661252338666	-22.509984019304724	-25.72222723757806	-25.18925942591564
spectra_logzz_9.0_teff_375.0_grav_17.0_mh_0.7_co_0.5.nc	3.230448921378274	375.0	0.7	0.5	9.0	chemeq	2.8895898954729527e-09	Y1	-17.676413796162855	-21.60969994592558	-24.286339406645517	-24.781691218330764	-24.09938189988007	-22.341781807391932	-24.22016447378084	-24.14791755841269
spectra_logzz_8.0_teff_400.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	400.0	0.7	2.5	8.0	chemeq	1.9623284946693343e-09	Y1	-19.76486808468793	-23.642461966923932	-26.107226079727223	-27.05547617446353	-26.09426993865498	-23.289022860322206	-26.30850735777373	-25.653844094502368
spectra_logzz_4.0_teff_350.0_grav_17.0_mh_0.7_co_2.5.nc	3.230448921378274	350.0	0.7	2.5	4.0	chemeq	2.8485440717276303e-09	Y1	-17.490834350041833	-18.865199176698397	-22.193609398683048	-22.79272376148479	-22.065807316265378	-20.06092889617321	-22.207818418557736	-22.633773058398827
spectra_logzz_4.0_teff_375.0_grav_1000.0_mh_0.7_co_1.0.nc	5.0	375.0	0.7	1.0	4.0	chemeq	1.95330627857389e-09	Y1	-19.40975541863765	-22.987798222860896	-25.41195159311055	-26.004811506968213	-25.120223507344587	-21.76509126024903	-25.358045400961238	-24.39256695855259
spectra_logzz_7.0_teff_375.0_grav_562.0_mh_0.7_co_0.5.nc	4.749736315569061	375.0	0.7	0.5	7.0	chemeq	2.140489882657232e-09	Y1	-19.14891358367387	-22.926540375300732	-25.404546056130677	-26.119816087975412	-25.391237161534306	-22.685619386116517	-25.478161522690687	-24.679733868453024
spectra_logzz_2.0_teff_350.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	350.0	0.7	0.5	2.0	chemeq	1.6025432389558159e-09	Y1	-19.506549589210177	-23.017951551479563	-24.677794938968457	-24.975186825032306	-24.38109228136188	-21.634771220252336	-24.482926040493926	-22.78123537520866
spectra_logzz_4.0_teff_375.0_grav_316.0_mh_0.7_co_0.5.nc	4.4996870826184034	375.0	0.7	0.5	4.0	chemeq	2.3209697150901976e-09	Y1	-19.063452413906404	-22.50941632872722	-24.811259595278173	-25.37938862148666	-24.57823639588071	-21.58433368023641	-24.760142724110707	-24.07763345269765
spectra_logzz_9.0_teff_375.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	375.0	0.7	2.5	9.0	chemeq	2.7094337658287774e-09	Y1	-18.68081871619958	-21.954553113394123	-24.567904329810457	-25.54494260951645	-24.33471110077883	-22.38125405585301	-24.751105084432766	-24.476778459235085
spectra_logzz_7.0_teff_375.0_grav_178.0_mh_0.7_co_2.5.nc	4.250420002308894	375.0	0.7	2.5	7.0	chemeq	2.47658235468732e-09	Y1	-18.900606625423112	-22.17815935238499	-24.960631445275208	-25.673055416431133	-24.75369679278329	-22.236938212413857	-24.998194558572578	-24.703268711173266
spectra_logzz_2.0_teff_375.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	375.0	0.7	1.0	2.0	chemeq	2.607415785130575e-09	Y1	-18.29455804460781	-21.381015916601033	-24.258139408857044	-24.79896560798067	-23.88559997391099	-21.062508421062667	-24.16782115864213	-23.92816546123018
spectra_logzz_7.0_teff_375.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	375.0	0.7	2.5	7.0	chemeq	2.7094337658287774e-09	Y1	-18.589906887202694	-21.375835455019377	-24.2300865004347	-25.060407004475813	-24.104099697480844	-21.99048468731615	-24.35523276259448	-24.32261301587574
spectra_logzz_4.0_teff_400.0_grav_1000.0_mh_0.7_co_1.0.nc	5.0	400.0	0.7	1.0	4.0	chemeq	1.9623284946693343e-09	Y1	-19.529042717478617	-23.315551806959597	-25.857271176723586	-26.587986721118146	-25.764637346483998	-22.625050059519857	-25.920116790474573	-25.177677247994545
spectra_logzz_2.0_teff_375.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	375.0	0.7	2.5	2.0	chemeq	2.3209697150901976e-09	Y1	-19.192310494753915	-22.067980949422683	-24.72147627328671	-25.317263211165876	-24.466507634167677	-21.53242720623492	-24.68476206197539	-24.32667647165096
spectra_logzz_9.0_teff_375.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	375.0	0.7	1.5	9.0	chemeq	2.47658235468732e-09	Y1	-18.873655045999104	-22.710182058904103	-25.283687551497447	-26.060339298100956	-24.89132792636769	-22.326006340014015	-25.310340696051913	-24.71270543425012
spectra_logzz_8.0_teff_375.0_grav_1000.0_mh_0.7_co_2.5.nc	5.0	375.0	0.7	2.5	8.0	chemeq	1.95330627857389e-09	Y1	-19.598381046996003	-23.220705900164422	-25.708110083189187	-26.522277346527424	-25.511250770294126	-22.452682178048	-25.793174430254954	-24.9700305617543
spectra_logzz_9.0_teff_450.0_grav_316.0_mh_0.7_co_2.5.nc	4.4996870826184034	450.0	0.7	2.5	9.0	chemeq	2.3548033694286693e-09	Y0	-19.580110887275403	-24.433153550208242	-26.718840357335665	-27.79706337809406	-26.781381466013734	-24.86274399041483	-27.024198174384345	-26.67487026738723
spectra_logzz_2.0_teff_450.0_grav_178.0_mh_0.7_co_1.5.nc	4.250420002308894	450.0	0.7	1.5	2.0	chemeq	2.5216924268551276e-09	Y0	-19.65167125793418	-23.308664220815498	-26.04143240350422	-26.827176114348855	-26.138140133425658	-23.895102912962404	-26.198404241770763	-26.425378895323316
spectra_logzz_9.0_teff_425.0_grav_3160.0_mh_0.7_co_0.5.nc	5.4996870826184034	425.0	0.7	0.5	9.0	chemeq	1.618688630649094e-09	Y1	-20.310253663236363	-24.300626901845327	-26.44480837322128	-27.47985944698146	-26.824635311761213	-24.833746768584096	-26.781315552690604	-25.68898971368646
spectra_logzz_4.0_teff_425.0_grav_3160.0_mh_0.7_co_2.5.nc	5.4996870826184034	425.0	0.7	2.5	4.0	chemeq	1.618688630649094e-09	Y1	-20.400631229483256	-24.364856225582685	-26.618399414287396	-27.509608423323247	-26.679657606813596	-23.608389254767676	-26.804261320385873	-26.131402666747984
spectra_logzz_7.0_teff_450.0_grav_316.0_mh_0.7_co_1.5.nc	4.4996870826184034	450.0	0.7	1.5	7.0	chemeq	2.3548033694286693e-09	Y0	-19.51179581285395	-24.045865229479325	-26.70358117155904	-27.677127971623356	-26.735653455237603	-24.452284647372537	-26.933624553767263	-26.72089132653799
spectra_logzz_4.0_teff_425.0_grav_56.0_mh_0.7_co_2.5.nc	3.7481880270062002	425.0	0.7	2.5	4.0	chemeq	2.7545777844135262e-09	Y1	-18.886700330148052	-22.301946167258382	-25.20742766285335	-25.886090518372338	-25.316710287256925	-23.549026526975045	-25.334041353008054	-25.794400893941322
spectra_logzz_9.0_teff_450.0_grav_100.0_mh_0.7_co_1.0.nc	4.0	450.0	0.7	1.0	9.0	chemeq	2.6638045595787346e-09	Y0	-19.32787849674057	-23.675101610466257	-26.22059395033379	-27.430430679091206	-26.493879396743125	-24.82712008630162	-26.639721894778624	-26.585412175616952
spectra_logzz_4.0_teff_450.0_grav_562.0_mh_0.7_co_1.5.nc	4.749736315569061	450.0	0.7	1.5	4.0	chemeq	2.169811604444971e-09	Y0	-19.80570313010729	-23.989333561474137	-26.50627397604284	-27.412590739438862	-26.657077875669597	-24.063764756497278	-26.729434470109677	-26.56313929663752
spectra_logzz_9.0_teff_450.0_grav_1000.0_mh_0.7_co_1.5.nc	5.0	450.0	0.7	1.5	9.0	chemeq	1.98037284808605e-09	Y0	-20.043944994316597	-24.364599790372594	-26.752575030923172	-28.032177026131798	-26.97344146009167	-24.64318434983241	-27.192752773547106	-26.59325805664689
spectra_logzz_8.0_teff_425.0_grav_3160.0_mh_0.7_co_1.0.nc	5.4996870826184034	425.0	0.7	1.0	8.0	chemeq	1.618688630649094e-09	Y1	-20.3708801200544	-24.47764137320006	-26.62041902073166	-27.66841853768146	-26.77319553483654	-24.163254839194334	-26.90623046582154	-25.95736349091748
spectra_logzz_8.0_teff_450.0_grav_562.0_mh_0.7_co_1.0.nc	4.749736315569061	450.0	0.7	1.0	8.0	chemeq	2.169811604444971e-09	Y0	-19.799410384732248	-24.229597830091038	-26.61696488595681	-27.829803571240145	-26.896065451475664	-24.744118366423784	-27.03169860827629	-26.5975742160454
spectra_logzz_8.0_teff_475.0_grav_31.0_mh_0.7_co_2.5.nc	3.4913616938342726	475.0	0.7	2.5	8.0	chemeq	2.887783148196044e-09	Y0	-19.279075779151192	-24.108473947867417	-26.386732127882876	-27.336950457154398	-26.818505321810896	-25.6191167228918	-26.77178834223945	-27.06857709244255
spectra_logzz_7.0_teff_475.0_grav_1000.0_mh_0.7_co_0.5.nc	5.0	475.0	0.7	0.5	7.0	chemeq	1.9893951166976096e-09	Y0	-20.181157752963376	-24.45859028536988	-26.911905799124643	-28.12193694923966	-27.486277212701374	-25.62928827569787	-27.401989358993294	-26.951725411699307
spectra_logzz_2.0_teff_450.0_grav_1780.0_mh_0.7_co_1.5.nc	5.250420002308894	450.0	0.7	1.5	2.0	chemeq	1.7976590729204763e-09	Y0	-20.077341551063885	-24.189287330811908	-26.73084217127206	-27.60003782735152	-26.757112329319355	-23.879782966813863	-26.896445867007433	-26.40517435515047
