name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_1.0_co_0.5.nc	5.4996870826184034	300.0	1.0	0.5	4.0	chemeq	1.5955613579662438e-09	Y2	-23.86915268198166	-23.666916797399573	-23.965808619352845	-23.94362683285807	-24.043332484728406	-23.49559321597526	nan	-20.941644797587806	nan	nan	-17.412666697298683	-15.243604589942557	-21.578634133810805	-19.26040385866899	-19.317594479639595	-21.42770923222108	-22.15112966514034	-23.131179462580523
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_1.0_co_1.0.nc	5.0	325.0	1.0	1.0	2.0	chemeq	1.9352618988991165e-09	Y2	-24.116933924866867	-23.95988884236938	-24.318576043458407	-24.34066746245709	-24.410904238859267	-23.54447071125628	nan	-20.542383575068378	nan	nan	-17.23382353556178	-14.955414532151941	-21.179466359626677	-19.11729438661354	-19.175468603157	-21.198318355210994	-21.67045568646899	-22.721969615190808
spectra_logzz_9.0_teff_300.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	300.0	1.0	2.5	9.0	chemeq	1.5955613579662438e-09	Y2	-24.387602181680247	-24.293957878333252	-24.747696338295743	-24.836090055686764	-24.882152817317408	-23.888115409535924	nan	-20.912282267089203	nan	nan	-17.6071097824888	-15.709196432262829	-21.5492582821236	-19.438305434723127	-19.478703570545203	-21.743352730953532	-22.050455124593817	-23.000381615887225
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	275.0	1.0	1.0	8.0	chemeq	2.611145782582343e-09	Y2	-20.07008205149501	-19.931649061813854	-20.450830043303693	-20.56966587863951	-20.559038438632058	-19.31326927694225	nan	-16.657747428550994	nan	nan	-14.59241105936271	-12.102445846808742	-17.2879588604007	-16.454683380024107	-16.61022932108676	-17.721503994495226	-17.564065563143497	-17.969746969062943
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_1.0_co_1.0.nc	5.250420002308894	325.0	1.0	1.0	9.0	chemeq	1.7615710277900978e-09	Y2	-25.085545129783362	-24.900773355235742	-25.338483728935266	-25.417988731221634	-25.47186872373308	-24.62134236414198	nan	-21.527314674075317	nan	nan	-17.71481970577283	-15.460040128893311	-22.16681993614057	-19.62192049457039	-19.659483010815677	-21.94410769657383	-22.63327616185621	-23.813851121884007
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	9.0	chemeq	2.611145782582343e-09	Y2	-20.436851316238176	-20.236743752478684	-20.694668102374802	-20.77966146345553	-20.78025823708796	-19.730043343571573	nan	-17.184034144461226	nan	nan	-14.569185271531659	-12.089600092977953	-17.817004356653506	-16.417993737086213	-16.579688580927808	-18.023986944292016	-18.29068497337544	-19.00774948420738
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_1.0_co_0.5.nc	5.4996870826184034	275.0	1.0	0.5	9.0	chemeq	1.5907086956077193e-09	Y2	-23.446388880532382	-23.238837374507504	-23.512906730398832	-23.469119530409692	-23.577316761162194	-23.102057467560066	nan	-20.844547503787837	nan	nan	-17.412553517786197	-15.204216019790216	-21.480632016267027	-19.260607756194016	-19.320799934248782	-21.36090617884698	-22.085913469131174	-22.993242555342235
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_1.0_co_0.5.nc	4.749736315569061	325.0	1.0	0.5	9.0	chemeq	2.108914163948451e-09	Y2	-24.635311169034082	-24.39146148311106	-24.757114565097297	-24.788535383591135	-24.851036220556892	-24.204306435343327	nan	-20.902234607156476	nan	nan	-16.823091834298875	-14.561233884670187	-21.542777515168854	-18.7135875960191	-18.770501697206264	-21.034766610771957	-21.98119022365257	-23.283611928640198
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	275.0	1.0	2.5	4.0	chemeq	1.5907086956077193e-09	Y2	-22.726536155861147	-22.63691280337411	-23.0373902089056	-23.08683695696279	-23.167294164975896	-22.293734437498312	nan	-20.02972628113048	nan	nan	-17.4523311745156	-15.23251179828803	-20.661824633581134	-19.301403191972046	-19.362400973944133	-21.11175868744181	-21.187841546248116	-21.694347929014732
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	7.0	chemeq	2.611145782582343e-09	Y2	-19.980056231713686	-19.807117896689192	-20.309623863478848	-20.419758870818402	-20.427662825593558	-19.334371093039707	nan	-16.748546672505945	nan	nan	-14.522115713481291	-12.038184759253639	-17.379450215801967	-16.35891394985528	-16.53061057392582	-17.748566132981942	-17.753144381022423	-18.229632211893083
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_1.0_co_0.5.nc	4.0	325.0	1.0	0.5	8.0	chemeq	2.5532825778353047e-09	Y2	-23.59183242130853	-23.349878444115504	-23.690105636553923	-23.700568937385466	-23.74157019145349	-22.895370575243195	nan	-19.737750744581685	nan	nan	-15.87240997205766	-13.4314667468335	-20.377023282510013	-17.814276396540876	-17.890537931808154	-20.053295039762915	-20.834175168518872	-22.08559565831984
spectra_logzz_8.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	8.0	chemeq	2.708683622206928e-09	Y2	-22.19768053172279	-22.185400785452032	-22.774460555287494	-22.932353844124197	-22.927667102777242	-21.615569912179215	nan	-18.223498218228222	nan	nan	-15.44066960242754	-13.366906696336535	-18.858381916612263	-17.32937610082446	-17.374072076934425	-19.37224061231007	-19.22639193516659	-20.03901683769974
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_1.0_co_0.5.nc	3.230448921378274	275.0	1.0	0.5	2.0	chemeq	2.6824274957415417e-09	Y2	-18.62501644396891	-18.550322409160508	-19.124487232650054	-19.27066814643111	-19.274412470344295	-18.139758025885854	nan	-15.80184281597382	nan	nan	-13.896583158531946	-11.443282804423895	-16.4300437423936	-15.722657570723982	-15.91232969647723	-16.89606907011438	-16.71338649233248	-16.6764158144007
spectra_logzz_2.0_teff_325.0_grav_316.0_mh_1.0_co_1.5.nc	4.4996870826184034	325.0	1.0	1.5	2.0	chemeq	2.278113860411116e-09	Y2	-23.323825545748996	-23.203678548168583	-23.64986026134278	-23.72911671945279	-23.808290818682337	-22.88498303984455	nan	-19.478452630485755	nan	nan	-16.598148341411623	-14.433251160858212	-20.113967049826773	-18.423307523583386	-18.49682334334078	-20.441006612287936	-20.530326020278718	-21.465425011821438
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_1.0_co_2.5.nc	4.250420002308894	325.0	1.0	2.5	9.0	chemeq	2.4292162322183615e-09	Y2	-23.722998537847623	-23.681324453094213	-24.263572992005507	-24.42295198648398	-24.41560543725383	-23.129439226971627	nan	-19.891201358953648	nan	nan	-16.49480040833229	-14.038634277726452	-20.528400882853887	-18.52401460756777	-18.53765514028855	-20.90455801803652	-20.98475059366991	-21.934389174640792
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_1.0_co_1.0.nc	5.4996870826184034	275.0	1.0	1.0	8.0	chemeq	1.5907086956077193e-09	Y2	-23.491027107470963	-23.318277545292435	-23.64536881303573	-23.64404911933872	-23.743244890676085	-23.072880130447096	nan	-20.653443183413184	nan	nan	-17.43246626291883	-15.232758438280726	-21.28889133567807	-19.284807581440283	-19.341732085959897	-21.36931661288593	-21.866808714697356	-22.718923682364426
spectra_logzz_7.0_teff_325.0_grav_178.0_mh_1.0_co_1.5.nc	4.250420002308894	325.0	1.0	1.5	7.0	chemeq	2.4292162322183615e-09	Y2	-23.55442002611235	-23.4235873712908	-23.897457357221857	-23.995337605754525	-24.049361909750573	-23.04248306585437	nan	-19.59351689809079	nan	nan	-16.38723896896493	-13.975268027150854	-20.2306121044787	-18.353359483118677	-18.404049865688055	-20.475164466057773	-20.6384709706846	-21.708224404887495
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_1.0_co_0.5.nc	5.250420002308894	325.0	1.0	0.5	8.0	chemeq	1.7615710277900978e-09	Y2	-25.03624043629231	-24.816589312721874	-25.224567771452413	-25.285706778722954	-25.361696957604536	-24.69672422814208	nan	-21.551252086872935	nan	nan	-17.683433488865997	-15.427906421101	-22.190883280840946	-19.570952489783327	-19.616157377476735	-21.852207174544905	-22.664107940310203	-23.858686624961166
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_1.0_co_1.0.nc	3.230448921378274	275.0	1.0	1.0	2.0	chemeq	2.6824274957415417e-09	Y2	-18.511428778259408	-18.47404935855455	-19.057058109557907	-19.2062133201681	-19.225830422907052	-18.083927613954426	nan	-15.599541508436872	nan	nan	-13.949024867177648	-11.538431510557523	-16.226290493403596	-15.78259074772101	-15.965321515128238	-16.608920002788683	-16.338952872139835	-16.204931313401865
spectra_logzz_8.0_teff_300.0_grav_3160.0_mh_1.0_co_2.5.nc	5.4996870826184034	300.0	1.0	2.5	8.0	chemeq	1.5955613579662438e-09	Y2	-24.35498733976069	-24.25298470270433	-24.705825753707686	-24.79321388396156	-24.854254398453904	-23.90334236232736	nan	-20.854269307680255	nan	nan	-17.59972525093106	-15.69990735816561	-21.491059882984658	-19.4282843415499	-19.470616416194026	-21.697852198761336	-21.98746629845618	-22.934113379126416
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_1.0_co_1.0.nc	4.0	325.0	1.0	1.0	8.0	chemeq	2.5532825778353047e-09	Y2	-23.53456438074006	-23.356719716106134	-23.766847552385933	-23.825117224179408	-23.849511692101302	-22.781865302100663	nan	-19.455054646749424	nan	nan	-15.923230511174758	-13.49363267766305	-20.093765896739043	-17.88745856584616	-17.949064694350454	-20.108239254601408	-20.489100075582257	-21.7249429366276
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_1.0_co_1.0.nc	5.250420002308894	325.0	1.0	1.0	8.0	chemeq	1.7615710277900978e-09	Y2	-25.07775255484039	-24.89174960152765	-25.330262044082836	-25.409961772628407	-25.47526028490956	-24.641809651900818	nan	-21.487130859376535	nan	nan	-17.714875088346844	-15.459959201076849	-22.126534580533068	-19.621024860549245	-19.659580883252104	-21.92479336362421	-22.589387922986788	-23.77038214683003
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	9.0	chemeq	2.708683622206928e-09	Y2	-22.538034520520508	-22.53548238300494	-23.143519820066917	-23.312367119012944	-23.286423386669068	-21.87545031075738	nan	-18.567356010187982	nan	nan	-15.554211538018322	-13.420118998238685	-19.203306690160804	-17.455333648628585	-17.48742764751808	-19.698700346214554	-19.60700595687226	-20.465249054916512
spectra_logzz_8.0_teff_325.0_grav_316.0_mh_1.0_co_2.5.nc	4.4996870826184034	325.0	1.0	2.5	8.0	chemeq	2.278113860411116e-09	Y2	-23.887249562271972	-23.817223826053734	-24.375708438382805	-24.52207166865177	-24.553436326490445	-23.43160805388451	nan	-20.010483780769277	nan	nan	-16.81581551249896	-14.516834006469928	-20.647288332584516	-18.72693833389402	-18.763394509133384	-21.00497561733641	-21.079454651401907	-22.03890061453803
spectra_logzz_8.0_teff_275.0_grav_3160.0_mh_1.0_co_0.5.nc	5.4996870826184034	275.0	1.0	0.5	8.0	chemeq	1.5907086956077193e-09	Y2	-23.431644166646592	-23.220929401841204	-23.496853453830767	-23.4545633291534	-23.56791663508494	-23.092726103778595	nan	-20.82548943958229	nan	nan	-17.410763963799212	-15.201584765038753	-21.46150688407834	-19.258508535978475	-19.31910373294433	-21.349837289191182	-22.066173690447734	-22.969678915570764
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_1.0_co_2.5.nc	3.4913616938342726	325.0	1.0	2.5	7.0	chemeq	2.708683622206928e-09	Y2	-21.839863548998164	-21.815562972913572	-22.382641752664558	-22.52792697064199	-22.576198168582145	-21.479625753922324	nan	-17.893273954163504	nan	nan	-15.425045608444755	-13.336503667965019	-18.526739727262463	-17.274784622304402	-17.341376500857777	-19.028744789034302	-18.837124858137248	-19.592046463901326
spectra_logzz_8.0_teff_275.0_grav_31.0_mh_1.0_co_0.5.nc	3.4913616938342726	275.0	1.0	0.5	8.0	chemeq	2.611145782582343e-09	Y2	-20.18394645993296	-19.998724199946572	-20.476021099895576	-20.57207227132713	-20.579316760483813	-19.514392360565992	nan	-16.93408026033812	nan	nan	-14.544155516469523	-12.06549141963606	-17.5659235495028	-16.387267303497573	-16.553754720664195	-17.87346958856918	-17.986473870449075	-18.578741829051495
spectra_logzz_2.0_teff_325.0_grav_1000.0_mh_1.0_co_0.5.nc	5.0	325.0	1.0	0.5	2.0	chemeq	1.9352618988991165e-09	Y2	-23.993537369496927	-23.811516134985794	-24.132248624905763	-24.126247716585308	-24.202054974695933	-23.49282119952825	nan	-20.727144647475008	nan	nan	-17.213015485415426	-14.939014514070287	-21.364355913784127	-19.090548776540196	-19.15281190803466	-21.204778601274754	-21.910424020855906	-22.948290857290676
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_1.0_co_2.5.nc	3.230448921378274	325.0	1.0	2.5	2.0	chemeq	2.796249626932809e-09	Y2	-20.50586003140188	-20.506673180139405	-21.090822786917833	-21.24271321960227	-21.436065710662888	-20.740944061737444	nan	-16.91456360642816	nan	nan	-15.195871576282975	-12.776724728990963	-17.54327699527071	-17.095908326471736	-17.214709363412148	-17.840728521734178	-17.557532615410672	-18.08276474255577
spectra_logzz_4.0_teff_300.0_grav_3160.0_mh_1.0_co_1.0.nc	5.4996870826184034	300.0	1.0	1.0	4.0	chemeq	1.5955613579662438e-09	Y2	-24.013201682475035	-23.850772359136748	-24.201497692581434	-24.218712367603246	-24.30964946732869	-23.582742092466326	nan	-20.82585462987109	nan	nan	-17.45933775871894	-15.3773525513228	-21.462518496179545	-19.304898998329033	-19.35798205029022	-21.485699478863317	-22.0048882016534	-22.963051419659145
spectra_logzz_7.0_teff_300.0_grav_1780.0_mh_1.0_co_1.5.nc	5.250420002308894	300.0	1.0	1.5	7.0	chemeq	1.7548045679055585e-09	Y2	-24.165063816744507	-24.023222082753872	-24.465329654663506	-24.54473709339079	-24.613667826785274	-23.71818472169967	nan	-20.704679767837508	nan	nan	-17.557158764968946	-15.418982797655133	-21.34106901577216	-19.354593740829145	-19.410489772879107	-21.513973775923297	-21.83632832555028	-22.775959391326438
spectra_logzz_7.0_teff_275.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	275.0	1.0	1.0	7.0	chemeq	2.611145782582343e-09	Y2	-19.79399808301402	-19.664325481074954	-20.200250751562645	-20.32774315400917	-20.33168101091866	-19.13767028124737	nan	-16.47196209288888	nan	nan	-14.557163347373674	-12.070148987077395	-17.10114806124448	-16.409192154797125	-16.572774383896856	-17.52377307968512	-17.321752338979337	-17.603601229433632
spectra_logzz_9.0_teff_325.0_grav_562.0_mh_1.0_co_1.0.nc	4.749736315569061	325.0	1.0	1.0	9.0	chemeq	2.108914163948451e-09	Y2	-24.673489871174297	-24.480031472776712	-24.920095548972846	-25.000083978950435	-25.032685412968448	-24.082272053602132	nan	-20.78482996951807	nan	nan	-16.867443461741075	-14.62474383728695	-21.425218463983676	-18.77448312102996	-18.82071869039349	-21.151111661906064	-21.832108693155366	-23.133933781659884
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_1.0_co_1.0.nc	5.4996870826184034	275.0	1.0	1.0	9.0	chemeq	1.5907086956077193e-09	Y2	-23.504004839924683	-23.337597107183544	-23.661912554484534	-23.658474807994622	-23.750458413269907	-23.070610802902504	nan	-20.681787799262427	nan	nan	-17.436262983015524	-15.236841837731966	-21.317302902804027	-19.29072023233661	-19.346644911117064	-21.391739921947742	-21.897949588398404	-22.75234222959194
spectra_logzz_4.0_teff_325.0_grav_100.0_mh_1.0_co_1.5.nc	4.0	325.0	1.0	1.5	4.0	chemeq	2.5532825778353047e-09	Y2	-22.67714399164791	-22.560424177537428	-23.015377409249453	-23.09906104438927	-23.190744379312637	-22.276646453831034	nan	-18.6263736050192	nan	nan	-15.893954338572058	-13.475551049150916	-19.261724408989217	-17.835612034504134	-17.912663715725603	-19.62028028179367	-19.58547352882413	-20.57944963872152
spectra_logzz_4.0_teff_325.0_grav_1780.0_mh_1.0_co_2.5.nc	5.250420002308894	325.0	1.0	2.5	4.0	chemeq	1.7615710277900978e-09	Y2	-24.393300281532838	-24.285203784794163	-24.738354802368566	-24.824222369932382	-24.925211088812006	-24.06108111134221	nan	-20.77741259657479	nan	nan	-17.734445529379922	-15.485884794512629	-21.413522512512763	-19.62773809034659	-19.672169733137654	-21.67369681948818	-21.876318464610723	-22.817749138949196
spectra_logzz_9.0_teff_325.0_grav_1780.0_mh_1.0_co_0.5.nc	5.250420002308894	325.0	1.0	0.5	9.0	chemeq	1.7615710277900978e-09	Y2	-25.01815025302642	-24.796797780394165	-25.193238233601686	-25.247519516275553	-25.313626075040972	-24.690761367344546	nan	-21.589643520474056	nan	nan	-17.677741732964048	-15.428436364068126	-22.229318475468094	-19.561180425321243	-19.60576267387202	-21.86264124420149	-22.710374494384332	-23.898132741932525
spectra_logzz_4.0_teff_275.0_grav_31.0_mh_1.0_co_1.5.nc	3.4913616938342726	275.0	1.0	1.5	4.0	chemeq	2.611145782582343e-09	Y2	-19.172504031692483	-19.098850045336455	-19.680017289245804	-19.829244449107968	-19.868516211871285	-18.775290041693886	nan	-16.111737493751818	nan	nan	-14.524717935224317	-12.034718124770478	-16.738458936990654	-16.37143455636719	-16.542487029612012	-17.058597634665976	-16.778190902690326	-16.78656884219497
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_1.0_co_1.0.nc	3.4913616938342726	275.0	1.0	1.0	9.0	chemeq	2.611145782582343e-09	Y2	-20.34512106852193	-20.199443724400034	-20.70454922256861	-20.81622012282625	-20.790193336900533	-19.491623605973942	nan	-16.884803463249373	nan	nan	-14.626364432509568	-12.15040804893038	-17.51614230937586	-16.497030452505086	-16.643534314942443	-17.940283903430547	-17.85825733537703	-18.384079399235123
spectra_logzz_7.0_teff_275.0_grav_1000.0_mh_1.0_co_0.5.nc	5.0	275.0	1.0	0.5	7.0	chemeq	1.919473023357895e-09	Y2	-22.853844557939553	-22.657444294038847	-23.006809800119854	-23.0206101087218	-23.126484989154896	-22.53457087266898	nan	-20.012593161847718	nan	nan	-16.943824826776964	-14.90016165736769	-20.647481209711376	-18.666347275774438	-18.7553380381935	-20.684595988211857	-21.229373099380098	-22.065219275372762
spectra_logzz_8.0_teff_275.0_grav_100.0_mh_1.0_co_1.0.nc	4.0	275.0	1.0	1.0	8.0	chemeq	2.485616083158149e-09	Y2	-21.225685246296273	-21.069910097991215	-21.521958804914284	-21.602643905185214	-21.616027494062177	-20.511953803860077	nan	-17.95208977361579	nan	nan	-15.578364182531672	-13.27814352378958	-18.583808131088343	-17.36690955236461	-17.494617834631946	-19.010945780690857	-19.01395881266269	-19.54045917149199
