name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_2.0_teff_325.0_grav_3160.0_mh_-0.5_co_0.5.nc	5.4996870826184034	325.0	-0.5	0.5	2.0	chemeq	1.6371145985624411e-09	Y2	-23.387139686924485	-22.78241843106745	-22.44314092325651	-21.333412749378994	-22.255156454874715	-22.826240769080297	nan	-20.421207247191816	nan	nan	-15.36557239859161	-13.061926788543538	-21.068063399012097	-17.292401255599493	-17.303942845103172	-19.75885675685847	-21.218684122021344	-22.76739403438362
spectra_logzz_2.0_teff_300.0_grav_56.0_mh_-0.5_co_1.0.nc	3.7481880270062002	300.0	-0.5	1.0	2.0	chemeq	2.5851722735782953e-09	Y2	-21.310759869434726	-20.858177141223678	-21.099661311966983	-21.03367827914158	-21.597574400861205	-21.837680059733994	nan	-18.554868460987393	nan	nan	-13.68126575982037	-11.145188844790681	-19.196508264407356	-15.774409348849723	-15.766130331175034	-18.726299756303394	-19.690239252333132	-20.842812867585238
spectra_logzz_7.0_teff_275.0_grav_316.0_mh_-0.5_co_2.5.nc	4.4996870826184034	275.0	-0.5	2.5	7.0	chemeq	2.257812869360622e-09	Y2	-21.369023684300934	-20.815714799898796	-20.823276295102108	-20.50148642747698	-21.416832025809544	-21.771796323075677	nan	-18.727695653561263	nan	nan	-14.39858623736312	-12.115728045305246	-19.369490245924702	-16.402040504213694	-16.407532107990825	-18.939398906342443	-19.816404387668467	-20.95820092459072
spectra_logzz_9.0_teff_325.0_grav_17.0_mh_-0.5_co_1.0.nc	3.230448921378274	325.0	-0.5	1.0	9.0	chemeq	2.7224520008714576e-09	Y2	-22.563927694225733	-22.221224699908017	-22.732717096199767	-22.862976686517527	-23.33203719132982	-23.30221715605325	nan	-18.980084474427976	nan	nan	-13.273875572875788	-10.583010426760417	-19.624521862854387	-15.477470502378289	-15.438778957484466	-18.917859595329755	-19.970322150770105	-21.389005868901755
spectra_logzz_2.0_teff_275.0_grav_100.0_mh_-0.5_co_1.5.nc	4.0	275.0	-0.5	1.5	2.0	chemeq	2.4901271696465478e-09	Y2	-20.714535521374557	-20.19036447428538	-20.297963442058567	-20.092856049743673	-20.84298489572242	-21.18727980754425	nan	-18.35467977459406	nan	nan	-14.063837491872938	-11.412799924570074	-18.994501845323345	-16.15452948577407	-16.150490959652537	-18.7254045937388	-19.54029621288567	-20.554541799367527
spectra_logzz_4.0_teff_275.0_grav_3160.0_mh_-0.5_co_1.0.nc	5.4996870826184034	275.0	-0.5	1.0	4.0	chemeq	1.6311942284375888e-09	Y2	-22.359637600971475	-21.738925234980414	-21.250869851252222	-19.169877422802024	-20.47651325259445	-21.10394243513682	nan	-19.439295773761646	nan	nan	-15.271463625324607	-12.917020758413038	-20.085272407572496	-17.20436136425097	-17.21897839457275	-18.89468831225112	-20.18432523788729	-21.72070016577275
spectra_logzz_2.0_teff_275.0_grav_56.0_mh_-0.5_co_0.5.nc	3.7481880270062002	275.0	-0.5	0.5	2.0	chemeq	2.5558242385909767e-09	Y2	-20.56352799423823	-20.02143471845856	-20.057195996953507	-19.756359043427427	-20.5064768454978	-21.072804595008606	nan	-18.16529169799832	nan	nan	-13.526519654349151	-10.866459056964885	-18.805989024528074	-15.620130665176283	-15.619518921009451	-18.288682588733018	-19.33499800114567	-20.435199169467175
spectra_logzz_4.0_teff_325.0_grav_31.0_mh_-0.5_co_0.5.nc	3.4913616938342726	325.0	-0.5	0.5	4.0	chemeq	2.6583546051303783e-09	Y2	-22.405043014481876	-21.998202541405142	-22.320381832004667	-22.328507031465406	-22.790439154610297	-22.991862601617733	nan	-19.300602602179055	nan	nan	-13.715657475767522	-10.876886825639723	-19.943948035494948	-15.917270029273176	-15.880909426746086	-19.206424274216122	-20.36539998403557	-21.667353814929477
spectra_logzz_4.0_teff_325.0_grav_562.0_mh_-0.5_co_1.0.nc	4.749736315569061	325.0	-0.5	1.0	4.0	chemeq	2.126959626925858e-09	Y2	-23.27677480502767	-22.752170441769948	-22.778710998449966	-22.50166039763009	-23.11585214047662	-23.429882236701477	nan	-20.205107426337285	nan	nan	-14.899353813005554	-12.521140343986637	-20.85095192975355	-16.918184898097838	-16.918706113060907	-19.78152341545388	-21.101852843755726	-22.568447334868992
spectra_logzz_4.0_teff_300.0_grav_178.0_mh_-0.5_co_1.5.nc	4.250420002308894	300.0	-0.5	1.5	4.0	chemeq	2.4066619011877596e-09	Y2	-22.1135150095001	-21.60389714487283	-21.71073816680061	-21.513609114264945	-22.167910292411282	-22.422376718743855	nan	-19.35960201650622	nan	nan	-14.611604407745645	-11.999080638522123	-20.001969488891703	-16.70005942380944	-16.690732354311375	-19.45660999813792	-20.449899326803973	-21.64668528614649
