name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F098M	f_F105W	f_F110W	f_F125W	f_F140W	f_F160W	f_F300X	f_F350LP	f_F435W	f_F475W	f_F475X	f_F555W	f_F600LP	f_F606W	f_F625W	f_F775W	f_F814W	f_F850LP
spectra_logzz_2.0_teff_550.0_grav_562.0_mh_-1.0_co_2.5.nc	4.749736315569061	550.0	-1.0	2.5	2.0	chemeq	2.2104122663062395e-09	T9	1.4947762251593847e+21	1.140003297036195e+21	1.5390176493861177e+21	1.6968243179677703e+21	2.05620824765132e+21	1.6081139133496972e+21	nan	5.707900351567449e+19	nan	nan	1.74481652494272e+16	1692464974055003.0	1.0393281714447247e+20	1.3652100704573211e+17	1.2578110489006754e+17	8.319084199016804e+18	1.0099314123972393e+20	5.6123638731165853e+20
spectra_logzz_4.0_teff_550.0_grav_56.0_mh_-1.0_co_1.5.nc	3.7481880270062002	550.0	-1.0	1.5	4.0	chemeq	2.815476293395261e-09	T9	1.5349436399957547e+21	1.1729892261416888e+21	1.654656702321291e+21	1.8247168042382703e+21	2.1838047972726263e+21	1.5771416839153218e+21	nan	5.230963203531116e+19	nan	nan	1.3253980949709904e+16	769544055048922.6	9.519683347591709e+19	1.1267147557091397e+17	1.0251996096270056e+17	8.982291627230791e+18	9.710206971580665e+19	5.235953358769521e+20
spectra_logzz_8.0_teff_500.0_grav_316.0_mh_-1.0_co_2.5.nc	4.4996870826184034	500.0	-1.0	2.5	8.0	chemeq	2.37059185194689e-09	Y0	8.367635452908363e+20	6.084032745381752e+20	8.229828519401397e+20	8.869994168153802e+20	1.1485507249202623e+21	9.429877658253695e+20	nan	3.1129201957703127e+19	nan	nan	1.3710285305862976e+16	1097640302136182.8	5.668982618436503e+19	1.0465100724019109e+17	9.7709716909533e+16	4.809658398771016e+18	5.34744683381324e+19	3.0545627148683955e+20
spectra_logzz_7.0_teff_500.0_grav_1000.0_mh_-1.0_co_2.5.nc	5.0	500.0	-1.0	2.5	7.0	chemeq	2.0142060739105053e-09	Y0	6.111570113920269e+20	4.4926672176291696e+20	6.131675416808956e+20	6.772156174734215e+20	9.482578767267769e+20	8.961821455180344e+20	nan	2.3970434642517856e+19	nan	nan	2.1904313205949796e+16	1744007981287081.8	4.3651313150534e+19	1.7157734873861024e+17	1.6089431394044787e+17	5.22531338545998e+18	4.054465546375783e+19	2.312872546898965e+20
spectra_logzz_2.0_teff_550.0_grav_316.0_mh_-1.0_co_1.5.nc	4.4996870826184034	550.0	-1.0	1.5	2.0	chemeq	2.3908919852067627e-09	T9	1.4819442654059026e+21	1.1311472263155673e+21	1.5069716686006507e+21	1.65085227238664e+21	1.931911370122259e+21	1.525284898494215e+21	nan	5.580054062953778e+19	nan	nan	1.736176000121386e+16	1123021691684619.1	1.0160567356869352e+20	1.4931367417232067e+17	1.3495537205366338e+17	8.664504641450108e+18	9.77260495126865e+19	5.4798094498258105e+20
spectra_logzz_2.0_teff_500.0_grav_1780.0_mh_-1.0_co_0.5.nc	5.250420002308894	500.0	-1.0	0.5	2.0	chemeq	1.8314922822545253e-09	Y0	3.9740927969664677e+20	2.7680077730095943e+20	3.431975638650064e+20	3.546523478984385e+20	5.4010706337901445e+20	6.379032881898036e+20	nan	1.6759942693396132e+19	nan	nan	1.6799178416054096e+16	2085712952190999.5	3.052842389294278e+19	1.1474192083740667e+17	1.112261517259072e+17	2.853139045217914e+18	2.767000145935897e+19	1.6069016724530325e+20
spectra_logzz_4.0_teff_550.0_grav_3160.0_mh_-1.0_co_1.5.nc	5.4996870826184034	550.0	-1.0	1.5	4.0	chemeq	1.6657472038849827e-09	T9	1.0436433000902406e+21	7.792570238044758e+20	9.865014944437986e+20	1.0668415419570983e+21	1.4448887542980411e+21	1.4188535492956366e+21	nan	4.318994055002488e+19	nan	nan	2.558687829972191e+16	3067389067211351.5	7.867857272753267e+19	1.8208145206758397e+17	1.7413859759033264e+17	5.661593707513822e+18	7.291078067098636e+19	4.184421191179054e+20
spectra_logzz_8.0_teff_550.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	550.0	-1.0	1.0	8.0	chemeq	2.815476293395261e-09	T9	1.501394713580194e+21	1.1653464379926859e+21	1.6595700946786881e+21	1.8668300431265096e+21	2.1989734933291257e+21	1.666083314795709e+21	nan	5.067984029070358e+19	nan	nan	1.240634107688311e+16	772264944240083.1	9.224924621934554e+19	1.0173790206753245e+17	9.32535428390252e+16	8.093949220377538e+18	9.15854864931015e+19	5.075886726049461e+20
spectra_logzz_9.0_teff_525.0_grav_178.0_mh_-1.0_co_0.5.nc	4.250420002308894	525.0	-1.0	0.5	9.0	chemeq	2.5465032283647106e-09	Y0	7.993237778220447e+20	6.07973375791454e+20	8.310675793752342e+20	9.293927910108807e+20	1.107171718076946e+21	1.0225260922358875e+21	nan	2.886200403661929e+19	nan	nan	1.1146784337839614e+16	720181452557488.5	5.2567915296545956e+19	9.598278548446114e+16	8.666670983034243e+16	5.038297032732875e+18	4.7505425427999515e+19	2.8291079832298324e+20
spectra_logzz_4.0_teff_525.0_grav_178.0_mh_-1.0_co_2.5.nc	4.250420002308894	525.0	-1.0	2.5	4.0	chemeq	2.5465032283647106e-09	Y0	1.1996606807420754e+21	8.820120155920196e+20	1.1833040450895882e+21	1.2612047479485392e+21	1.5581403125057585e+21	1.1706111289898306e+21	nan	4.424014491386119e+19	nan	nan	1.1877402216009414e+16	746986290647189.0	8.05379092437563e+19	1.0638576685002326e+17	9.398667366294803e+16	8.07746162671966e+18	7.940341201557427e+19	4.355805829263782e+20
spectra_logzz_8.0_teff_500.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	500.0	-1.0	1.5	8.0	chemeq	1.8314922822545253e-09	Y0	4.7792121133032604e+20	3.3942571570112974e+20	4.365877303322318e+20	4.640689587476531e+20	6.924077532318688e+20	7.39178064003771e+20	nan	1.936331594494053e+19	nan	nan	1.8694296097828364e+16	2521143827583700.5	3.5275514215494816e+19	1.2284453023390219e+17	1.1914883606151072e+17	3.2196666845630863e+18	3.147243696446415e+19	1.864079541560246e+20
spectra_logzz_4.0_teff_500.0_grav_316.0_mh_-1.0_co_1.0.nc	4.4996870826184034	500.0	-1.0	1.0	4.0	chemeq	2.37059185194689e-09	Y0	5.78836060162802e+20	4.239865524903484e+20	5.667330011329126e+20	6.164614532149428e+20	7.771862785138425e+20	7.230404126178337e+20	nan	2.1973123518306013e+19	nan	nan	1.1160947281246564e+16	1074914697493080.4	4.0019191421011804e+19	8.15364699437588e+16	7.682495837809992e+16	3.396458028537416e+18	3.6802814678144877e+19	2.145870069166244e+20
spectra_logzz_7.0_teff_500.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	500.0	-1.0	1.5	7.0	chemeq	2.5352256761872838e-09	Y0	6.923353983253228e+20	5.1060625009116506e+20	7.072662314599852e+20	7.781643530693784e+20	9.939695942394363e+20	8.512570624052205e+20	nan	2.4878299127495487e+19	nan	nan	1.0983655080696566e+16	733143008169652.5	4.530743609658402e+19	9.25362533474078e+16	8.419807072753931e+16	4.562268416614662e+18	4.178685619395539e+19	2.4405204528921847e+20
spectra_logzz_8.0_teff_525.0_grav_31.0_mh_-1.0_co_0.5.nc	3.4913616938342726	525.0	-1.0	0.5	8.0	chemeq	2.87824130511946e-09	Y0	8.421658336778916e+20	6.5089123467952e+20	9.453931264574059e+20	1.0780486201044413e+21	1.2957708755204188e+21	1.1207491523236418e+21	nan	2.737227557407292e+19	nan	nan	8246107548019476.0	473164268471706.9	4.983152763648229e+19	7.317098845061408e+16	6.577184761766976e+16	4.739371428027083e+18	4.770472677146703e+19	2.743529094135481e+20
spectra_logzz_2.0_teff_525.0_grav_100.0_mh_-1.0_co_0.5.nc	4.0	525.0	-1.0	0.5	2.0	chemeq	2.690871091776737e-09	Y0	8.12473467918105e+20	6.228651822858127e+20	8.501726563543315e+20	9.45172099242495e+20	1.0789496368637797e+21	9.43856772420844e+20	nan	2.9486143454105838e+19	nan	nan	7450178023129978.0	533275012352240.4	5.368081609375639e+19	6.397045569709365e+16	5.7453960376642696e+16	5.14917280966191e+18	5.153024350973837e+19	2.9095923406964648e+20
spectra_logzz_7.0_teff_525.0_grav_562.0_mh_-1.0_co_1.0.nc	4.749736315569061	525.0	-1.0	1.0	7.0	chemeq	2.2036462291764283e-09	Y0	7.8813414773514e+20	6.00272934837506e+20	8.235279156467331e+20	9.275878626891064e+20	1.1697515066388578e+21	1.0956760733805298e+21	nan	3.0436871734690767e+19	nan	nan	1.4872443417474792e+16	1263247054330465.2	5.542361768044786e+19	1.1487395203802498e+17	1.0733088320314216e+17	5.214248965663219e+18	5.2366243804649824e+19	2.9716066110180924e+20
spectra_logzz_7.0_teff_500.0_grav_178.0_mh_-1.0_co_0.5.nc	4.250420002308894	500.0	-1.0	0.5	7.0	chemeq	2.5352256761872838e-09	Y0	4.7746342935841086e+20	3.563561629623403e+20	4.9343005749914134e+20	5.522348618009079e+20	6.925505605984171e+20	6.940263821150093e+20	nan	1.720025023961525e+19	nan	nan	1.0090294958338682e+16	723357573638533.9	3.1331652778672763e+19	7.990393793569907e+16	7.445971082298397e+16	3.111802988483009e+18	2.7599871768922284e+19	1.6793199592744318e+20
spectra_logzz_8.0_teff_525.0_grav_31.0_mh_-1.0_co_1.5.nc	3.4913616938342726	525.0	-1.0	1.5	8.0	chemeq	2.87824130511946e-09	Y0	1.2071400296955495e+21	9.085602241330773e+20	1.2898024248671682e+21	1.412863589723097e+21	1.78219936577112e+21	1.3491818786251863e+21	nan	3.984056218972695e+19	nan	nan	9665993178995502.0	482959967986564.5	7.249963673914055e+19	9.25226595735785e+16	8.080465138716091e+16	7.534002057635901e+18	7.439412388858156e+19	4.0008449298921305e+20
spectra_logzz_2.0_teff_550.0_grav_56.0_mh_-1.0_co_2.5.nc	3.7481880270062002	550.0	-1.0	2.5	2.0	chemeq	2.815476293395261e-09	T9	1.6972600038653915e+21	1.2802690659635925e+21	1.7648577081208791e+21	1.8876523320252236e+21	2.297907112173615e+21	1.5760673585105414e+21	nan	5.893165010696155e+19	nan	nan	1.460197200171676e+16	776530532167928.8	1.0721492093257092e+20	1.3129962897691704e+17	1.1755812613952182e+17	1.1129777179925068e+19	1.1440337689008716e+20	5.8935324207152215e+20
spectra_logzz_2.0_teff_525.0_grav_100.0_mh_-1.0_co_1.5.nc	4.0	525.0	-1.0	1.5	2.0	chemeq	2.690871091776737e-09	Y0	1.0672336431932008e+21	7.995802681026895e+20	1.0915243662956373e+21	1.184287746846689e+21	1.4167230179582542e+21	1.0845716063177091e+21	nan	3.851516749054068e+19	nan	nan	8121341759595895.0	683557561682442.0	7.010555181968205e+19	6.933311012258161e+16	6.195249549007223e+16	6.714992607333758e+18	6.973473242030887e+19	3.816045784013012e+20
