name	logg	Teff	mh	cto	logkzz	PH3	Radius_pc	SpT	f_F070W	f_F090W	f_F115W	f_F150W	f_F200W	f_F277W	f_F300M	f_F356W	f_F410M	f_F444W	f_F480M
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_-1.0_co_1.0.nc	5.250420002308894	325.0	-1.0	1.0	8.0	chemeq	1.7908937566440025e-09	Y2	1.1406031785458046e+17	1.6366074468590561e+19	2.460921044707667e+18	1.196968683412397e+19	1.8424746954673658e+17	1.996147943388868e+19	5.427814357414471e+19	1.3248209770945566e+21	5.946541299366351e+21	5.844605801392166e+21	4.576394299315339e+21
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_-1.0_co_0.5.nc	4.749736315569061	300.0	-1.0	0.5	2.0	chemeq	2.1156823557096483e-09	Y2	8.945047788909752e+16	8.146475031133998e+18	1.017584933062e+18	4.495279328608843e+18	7.578245455015466e+16	8.167387823388964e+18	2.3602578618086265e+19	1.0156455872054012e+21	4.2039498770761594e+21	4.171518297103518e+21	3.3051431183838546e+21
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_-1.0_co_1.0.nc	4.0	300.0	-1.0	1.0	7.0	chemeq	2.514938161502595e-09	Y2	5.796673983696847e+16	5.235190040967081e+18	1.6563276073838461e+18	5.401479121845129e+18	1.0906741268299949e+17	7.363929721825529e+18	2.0131493715748442e+19	4.4713515900962655e+20	3.3479680663224734e+21	4.1910035699114165e+21	4.083233101069767e+21
spectra_logzz_7.0_teff_275.0_grav_1000.0_mh_-1.0_co_0.5.nc	5.0	275.0	-1.0	0.5	7.0	chemeq	1.942028479063045e-09	Y2	5.787233598327982e+16	4.3658820580051226e+18	3.0156559654177043e+17	1.2322546684316298e+18	2.4848145732540284e+16	5.30987384795537e+18	1.5528281160303393e+19	6.908618496156314e+20	2.742712974246823e+21	2.790572061982615e+21	2.3202756950807646e+21
spectra_logzz_2.0_teff_275.0_grav_316.0_mh_-1.0_co_1.5.nc	4.4996870826184034	275.0	-1.0	1.5	2.0	chemeq	2.257812869360622e-09	Y2	5.7135770959076664e+16	4.540183721475139e+18	5.848359806657729e+17	2.518795431432761e+18	3.2270148824886776e+16	4.3068653375403924e+18	1.168433107379654e+19	2.7463704758641846e+20	2.436914029240857e+21	3.134704431108194e+21	2.9461014445915033e+21
spectra_logzz_2.0_teff_275.0_grav_562.0_mh_-1.0_co_2.5.nc	4.749736315569061	275.0	-1.0	2.5	2.0	chemeq	2.1066605177302343e-09	Y2	8.129655488179528e+16	4.473153761929175e+18	4.9526935353260864e+17	2.3334102709237883e+18	2.645396643864544e+16	5.547212046435322e+18	1.4584077311695356e+19	1.9501712589451264e+20	2.1077640446984286e+21	2.915806271656718e+21	2.9235440369450473e+21
spectra_logzz_9.0_teff_275.0_grav_3160.0_mh_-1.0_co_2.5.nc	5.4996870826184034	275.0	-1.0	2.5	9.0	chemeq	1.6311942284375888e-09	Y2	1.3110819509880147e+17	7.998107976340796e+18	5.2011487658259814e+17	2.52062595589413e+18	2.8271983964660132e+16	6.007196347568325e+18	1.5896251577452673e+19	3.5123832006588164e+20	2.633633540724376e+21	3.095697650916315e+21	2.7593961871494616e+21
spectra_logzz_9.0_teff_300.0_grav_1000.0_mh_-1.0_co_2.5.nc	5.0	300.0	-1.0	2.5	9.0	chemeq	1.951050650519791e-09	Y2	1.1240148504729198e+17	9.500760842071808e+18	1.5518460605233613e+18	6.800498112369295e+18	8.54827176899044e+16	1.0401257877245866e+19	2.720874037060771e+19	3.8596441734626594e+20	3.477944478240629e+21	4.3020021944982957e+21	3.929993809247302e+21
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	275.0	-1.0	1.0	9.0	chemeq	2.5558242385909767e-09	Y2	3.2319361984442892e+16	2.2510891872432402e+18	5.795639847044924e+17	2.2253308409935416e+18	3.823123746579459e+16	3.362632212816507e+18	9.301218415051401e+18	2.487630848059336e+20	2.1902672598370167e+21	2.8596767656650505e+21	2.8388508898829434e+21
spectra_logzz_4.0_teff_325.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	325.0	-1.0	2.5	4.0	chemeq	1.7908937566440025e-09	Y2	1.3054197986915582e+17	1.800343655475141e+19	3.411744611452067e+18	1.6100512023239602e+19	2.1954164593731616e+17	2.6462562461260345e+19	6.834348133444893e+19	7.032135906568806e+20	5.191320237758026e+21	6.026311236462393e+21	5.400455901367763e+21
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_-1.0_co_1.0.nc	3.7481880270062002	300.0	-1.0	1.0	9.0	chemeq	2.5851722735782953e-09	Y2	3.8530116265300696e+16	4.2634209025827594e+18	1.8275492713415043e+18	5.361416634377812e+18	1.1098491960272958e+17	7.161110575032465e+18	1.9328041077896286e+19	3.8933287313585734e+20	3.1497701579347366e+21	3.889993894315978e+21	3.776522070283169e+21
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_-1.0_co_1.0.nc	3.230448921378274	325.0	-1.0	1.0	2.0	chemeq	2.7224520008714576e-09	Y2	3.183032519795946e+16	4.439973525473337e+18	4.907874258116444e+18	9.335654175962696e+18	3.095486021376371e+17	1.379662156189625e+19	3.561021304788719e+19	4.4928221259814024e+20	3.7311818401632155e+21	5.378847320700782e+21	6.022848151006844e+21
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_-1.0_co_0.5.nc	5.4996870826184034	300.0	-1.0	0.5	7.0	chemeq	1.6352672628061667e-09	Y2	1.2800011648577178e+17	1.0502380245395716e+19	6.387279841879854e+17	3.196105570789861e+18	5.438967729661767e+16	1.3381428977797067e+19	3.82666756033093e+19	1.2458981715845707e+21	3.9886773781585246e+21	3.786458408230667e+21	3.0582143523589204e+21
spectra_logzz_8.0_teff_325.0_grav_100.0_mh_-1.0_co_1.5.nc	4.0	325.0	-1.0	1.5	8.0	chemeq	2.5374937174960405e-09	Y2	6.5014611253565704e+16	9.74041685201918e+18	5.535962109781336e+18	1.3264752897631308e+19	2.8742587274324285e+17	1.5713663995457675e+19	4.084593778985409e+19	5.040753949599431e+20	4.307854776952437e+21	5.357821606608711e+21	5.302333071879225e+21
spectra_logzz_2.0_teff_275.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	275.0	-1.0	2.5	2.0	chemeq	1.779616451292318e-09	Y2	8.596520075886202e+16	7.594909856135864e+18	5.6995070549734144e+17	2.938122142361323e+18	2.848290590602294e+16	8.195547012861758e+18	2.1516062216854225e+19	2.9210412331486183e+20	2.5562314398597587e+21	3.140284885141205e+21	2.892596610381559e+21
spectra_logzz_9.0_teff_275.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	275.0	-1.0	0.5	9.0	chemeq	2.5558242385909767e-09	Y2	3.181431952199249e+16	2.3117847272691804e+18	4.7680312208071085e+17	1.9834548440486943e+18	4.238207555038748e+16	3.0573489732227205e+18	8.941319280848187e+18	4.035980923118267e+20	2.45379905376833e+21	2.932907694152753e+21	2.74518644523337e+21
spectra_logzz_9.0_teff_325.0_grav_3160.0_mh_-1.0_co_1.5.nc	5.4996870826184034	325.0	-1.0	1.5	9.0	chemeq	1.6371145985624411e-09	Y2	1.5604398125396e+17	2.26641638119801e+19	2.735473141577339e+18	1.27390599505193e+19	2.0091918416125037e+17	2.0349095612987822e+19	5.4217102386343264e+19	1.2113397435153438e+21	5.938504466826149e+21	6.03034493857053e+21	4.849687956729311e+21
spectra_logzz_7.0_teff_300.0_grav_3160.0_mh_-1.0_co_1.0.nc	5.4996870826184034	300.0	-1.0	1.0	7.0	chemeq	1.6352672628061667e-09	Y2	1.3551562864878661e+17	1.198739917597759e+19	7.720673564679392e+17	3.967454240062049e+18	6.556868439705323e+16	1.4319721499280697e+19	3.91296584003079e+19	9.359208077941269e+20	3.953686892186847e+21	3.967618609535917e+21	3.3284055757702373e+21
spectra_logzz_9.0_teff_300.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	300.0	-1.0	0.5	9.0	chemeq	2.5851722735782953e-09	Y2	3.630445443250513e+16	4.3692172655839534e+18	1.4619802345024922e+18	4.923269893672916e+18	1.2229244327823006e+17	6.374436085548442e+18	1.81583562166202e+19	6.286705922085472e+20	3.6103509172864077e+21	4.1244513644460413e+21	3.76110173571581e+21
spectra_logzz_2.0_teff_325.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	325.0	-1.0	0.5	2.0	chemeq	2.7224520008714576e-09	Y2	3.062243797364997e+16	4.815225519780683e+18	4.1458767582295777e+18	9.194468578234668e+18	3.484229694314461e+17	1.2537100420730532e+19	3.3943690193379095e+19	7.091238773750024e+20	4.272001075274043e+21	5.455820918150418e+21	5.627783208898554e+21
spectra_logzz_9.0_teff_325.0_grav_31.0_mh_-1.0_co_2.5.nc	3.4913616938342726	325.0	-1.0	2.5	9.0	chemeq	2.6583546051303783e-09	Y2	5.1538412634666664e+16	4.697017146147003e+18	7.918965358263567e+18	1.4283682729896534e+19	3.043186721166746e+17	1.939745115443694e+19	4.808251936742228e+19	2.6860426836103175e+20	3.327940517202753e+21	4.2501307428515144e+21	4.356951588608614e+21
spectra_logzz_4.0_teff_275.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	275.0	-1.0	1.5	4.0	chemeq	1.779616451292318e-09	Y2	8.60125364140121e+16	6.410262125395122e+18	4.1132231847354765e+17	1.8855130793741868e+18	2.5201528690124932e+16	7.510861269298935e+18	2.0269206057219424e+19	4.094093760190154e+20	2.529773557104018e+21	2.833364446473874e+21	2.534529429708781e+21
spectra_logzz_7.0_teff_275.0_grav_1000.0_mh_-1.0_co_1.0.nc	5.0	275.0	-1.0	1.0	7.0	chemeq	1.942028479063045e-09	Y2	6.754296052010297e+16	5.810178369247772e+18	4.740730878655576e+17	2.206923810545625e+18	2.7510082822736332e+16	5.26802130402789e+18	1.4630691796525548e+19	5.0733706835383524e+20	2.84707592876206e+21	3.046494687744609e+21	2.5125787899319985e+21
spectra_logzz_2.0_teff_300.0_grav_562.0_mh_-1.0_co_1.0.nc	4.749736315569061	300.0	-1.0	1.0	2.0	chemeq	2.1156823557096483e-09	Y2	9.16051370819226e+16	9.226403195435323e+18	1.310690884276067e+18	5.58942128822636e+18	9.113540477741704e+16	9.357944087147833e+18	2.5700005300328825e+19	6.889446207197109e+20	4.029959232503934e+21	4.4111303291675895e+21	3.750071934071703e+21
spectra_logzz_7.0_teff_300.0_grav_100.0_mh_-1.0_co_0.5.nc	4.0	300.0	-1.0	0.5	7.0	chemeq	2.514938161502595e-09	Y2	5.4365269536472664e+16	4.998610583310796e+18	1.3355667776342346e+18	4.908302319650637e+18	1.1350301665870067e+17	6.570484103223424e+18	1.8948973847312208e+19	7.168901154393618e+20	3.789195810346374e+21	4.2679362966578056e+21	3.830527619083559e+21
spectra_logzz_2.0_teff_325.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	325.0	-1.0	1.5	2.0	chemeq	2.4247059500110064e-09	Y2	9.077467806396694e+16	9.77744142428062e+18	4.74095330439219e+18	1.2917441009386013e+19	2.7841503598758147e+17	1.488286011993163e+19	3.9168491331734405e+19	5.7359907079640056e+20	4.5659824940026104e+21	5.824408242973164e+21	5.748186513717266e+21
spectra_logzz_8.0_teff_325.0_grav_1780.0_mh_-1.0_co_0.5.nc	5.250420002308894	325.0	-1.0	0.5	8.0	chemeq	1.7908937566440025e-09	Y2	1.0992701953011512e+17	1.553050707026701e+19	1.9600582310871985e+18	9.799715226402286e+18	1.6039417323620618e+17	1.8206679262803818e+19	5.185195857566635e+19	1.850692728339404e+21	6.22499712385634e+21	5.734493243635131e+21	4.2265357775446894e+21
spectra_logzz_7.0_teff_325.0_grav_31.0_mh_-1.0_co_1.5.nc	3.4913616938342726	325.0	-1.0	1.5	7.0	chemeq	2.6583546051303783e-09	Y2	4.52665317241939e+16	4.651831318764124e+18	5.710607332423173e+18	1.1790791717538423e+19	2.824295781226632e+17	1.5828973227373218e+19	4.044358495043423e+19	3.817669459069651e+20	3.7657678603771975e+21	5.212325851888278e+21	5.628757720035828e+21
spectra_logzz_7.0_teff_275.0_grav_100.0_mh_-1.0_co_2.5.nc	4.0	275.0	-1.0	2.5	7.0	chemeq	2.4901271696465478e-09	Y2	4.807428351541674e+16	2.043367585429013e+18	6.121110906883781e+17	2.310984229685376e+18	2.4363931601260588e+16	3.637371290226005e+18	9.538337504134484e+18	1.2205378633796542e+20	1.7126129413587277e+21	2.7358279705897106e+21	3.077964922387612e+21
spectra_logzz_4.0_teff_325.0_grav_17.0_mh_-1.0_co_2.5.nc	3.230448921378274	325.0	-1.0	2.5	4.0	chemeq	2.7224520008714576e-09	Y2	3.2867995224213216e+16	3.2838171442828355e+18	5.93995777527315e+18	9.69795424744667e+18	2.4130996939290083e+17	1.556965769869846e+19	3.8219957049439396e+19	2.185710635577004e+20	2.8628341775622477e+21	4.965908676717294e+21	6.270225236308575e+21
spectra_logzz_2.0_teff_325.0_grav_1780.0_mh_-1.0_co_1.5.nc	5.250420002308894	325.0	-1.0	1.5	2.0	chemeq	1.7908937566440025e-09	Y2	1.2072193682285128e+17	1.7435834044364392e+19	2.8343739736135946e+18	1.4167446077341078e+19	2.0164089436594803e+17	2.389579172999816e+19	6.316464208797049e+19	1.0336839905119304e+21	5.721445184494021e+21	5.9813983285598e+21	4.938234104036827e+21
spectra_logzz_9.0_teff_325.0_grav_100.0_mh_-1.0_co_1.5.nc	4.0	325.0	-1.0	1.5	9.0	chemeq	2.5374937174960405e-09	Y2	6.540812067687881e+16	9.86761433932833e+18	5.724178145815552e+18	1.356201297526233e+19	3.024604745616782e+17	1.5979257299307459e+19	4.1532901094955565e+19	5.1475346630406976e+20	4.3807262009535507e+21	5.313548837883069e+21	5.158544008300243e+21
spectra_logzz_8.0_teff_300.0_grav_1780.0_mh_-1.0_co_2.5.nc	5.250420002308894	300.0	-1.0	2.5	8.0	chemeq	1.786382866538159e-09	Y2	1.0373999445132158e+17	1.1923085313897445e+19	1.4126324413334625e+18	6.910775973049876e+18	7.663188595789582e+16	1.2577448676347376e+19	3.29321605176144e+19	4.5927060708639166e+20	3.621638531026755e+21	4.2406788921455175e+21	3.76598025108062e+21
spectra_logzz_4.0_teff_275.0_grav_316.0_mh_-1.0_co_1.0.nc	4.4996870826184034	275.0	-1.0	1.0	4.0	chemeq	2.257812869360622e-09	Y2	5.709622990411788e+16	4.680601726658606e+18	5.449433159232809e+17	2.337927205265398e+18	3.375137698584132e+16	4.105866892458571e+18	1.1434828697009863e+19	3.8373323598154806e+20	2.6628146319382953e+21	3.142729287140321e+21	2.787099541192161e+21
spectra_logzz_7.0_teff_275.0_grav_178.0_mh_-1.0_co_1.5.nc	4.250420002308894	275.0	-1.0	1.5	7.0	chemeq	2.388618017790276e-09	Y2	4.29929329145112e+16	3.216913636621848e+18	5.870769587088484e+17	2.478499071681684e+18	3.1311811774894988e+16	3.7536597505755715e+18	1.0193942049987693e+19	2.2618401701184648e+20	2.226050443723347e+21	2.989993090989315e+21	2.9000716284761394e+21
spectra_logzz_9.0_teff_325.0_grav_56.0_mh_-1.0_co_0.5.nc	3.7481880270062002	325.0	-1.0	0.5	9.0	chemeq	2.612266159347838e-09	Y2	4.256963525527129e+16	7.144509594040606e+18	4.044606631652034e+18	1.1160902195246369e+19	3.155184949942e+17	1.3079342494467324e+19	3.624847973408072e+19	9.39432461971733e+20	5.072844157017124e+21	5.472081657435872e+21	4.846937958495874e+21
spectra_logzz_2.0_teff_300.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	300.0	-1.0	0.5	2.0	chemeq	2.686000108339325e-09	Y2	2.6521248639566096e+16	2.359478856761939e+18	1.3675163092861076e+18	3.795041076280938e+18	1.2550606709448158e+17	5.868543034849084e+18	1.639029250665736e+19	4.5791026862855396e+20	2.929168451260357e+21	3.9451168948960184e+21	4.164192486403367e+21
spectra_logzz_9.0_teff_325.0_grav_178.0_mh_-1.0_co_2.5.nc	4.250420002308894	325.0	-1.0	2.5	9.0	chemeq	2.4247059500110064e-09	Y2	9.709229233281651e+16	1.0244824568498344e+19	6.258373893738216e+18	1.5929322521110807e+19	2.915435052485846e+17	1.8955989327552283e+19	4.838986833738754e+19	4.021832652049736e+20	4.2446130820931566e+21	5.443372423788776e+21	5.416274860933892e+21
spectra_logzz_4.0_teff_325.0_grav_178.0_mh_-1.0_co_0.5.nc	4.250420002308894	325.0	-1.0	0.5	4.0	chemeq	2.4247059500110064e-09	Y2	7.911916908701126e+16	8.802026227305926e+18	3.252694130296389e+18	1.1079225697730554e+19	2.8378043580322605e+17	1.3413706249111898e+19	3.820770628227737e+19	1.2253129687162086e+21	5.672160883623575e+21	5.99924912736009e+21	5.135794952972413e+21
spectra_logzz_2.0_teff_275.0_grav_17.0_mh_-1.0_co_0.5.nc	3.230448921378274	275.0	-1.0	0.5	2.0	chemeq	2.647292748434921e-09	Y2	1.742187226904712e+16	1.0327374367256008e+18	4.026616050613377e+17	1.4910927183356805e+18	4.043293199528563e+16	2.6055986850435645e+18	7.550601477210106e+18	2.8391648508371124e+20	1.962318313594395e+21	2.7565401397029225e+21	2.943580156699826e+21
spectra_logzz_9.0_teff_300.0_grav_316.0_mh_-1.0_co_1.0.nc	4.4996870826184034	300.0	-1.0	1.0	9.0	chemeq	2.2713463694327747e-09	Y2	6.5470278882726344e+16	7.523575434405451e+18	1.4712691387586273e+18	5.619016465000778e+18	9.61320857090468e+16	8.198436717834416e+18	2.2575961073364476e+19	5.96936944475434e+20	3.7957815791521707e+21	4.2381226032233956e+21	3.675867526581334e+21
spectra_logzz_7.0_teff_275.0_grav_3160.0_mh_-1.0_co_1.5.nc	5.4996870826184034	275.0	-1.0	1.5	7.0	chemeq	1.6311942284375888e-09	Y2	1.0460473481900914e+17	5.948862154096536e+18	3.4383019068313094e+17	1.6891000789699727e+18	2.502031485545656e+16	8.011889321504032e+18	2.161760467775984e+19	4.745196650825402e+20	2.583393130555674e+21	2.810922117578415e+21	2.5120827099894676e+21
spectra_logzz_2.0_teff_325.0_grav_100.0_mh_-1.0_co_2.5.nc	4.0	325.0	-1.0	2.5	2.0	chemeq	2.5374937174960405e-09	Y2	6.6404686140696376e+16	8.633900321790335e+18	5.842228188944708e+18	1.2734596818993885e+19	2.5120659245642314e+17	1.5045156981104067e+19	3.807859558611743e+19	3.226781322592726e+20	3.636548526198692e+21	5.526673079097896e+21	6.208459636720745e+21
spectra_logzz_7.0_teff_300.0_grav_1000.0_mh_-1.0_co_1.5.nc	5.0	300.0	-1.0	1.5	7.0	chemeq	1.951050650519791e-09	Y2	9.603418981323971e+16	9.321621184273365e+18	1.2694855063507602e+18	5.999268510154135e+18	7.860761221211062e+16	1.0705297787616152e+19	2.8677552409174684e+19	5.7736763144316905e+20	3.8064002496852593e+21	4.2396659917328876e+21	3.6438784485173226e+21
spectra_logzz_9.0_teff_325.0_grav_1000.0_mh_-1.0_co_1.0.nc	5.0	325.0	-1.0	1.0	9.0	chemeq	1.9578173624816837e-09	Y2	1.3488770643134778e+17	1.4579943422048252e+19	2.861263754186243e+18	1.2044766885605261e+19	2.084394950216725e+17	1.6812494835907494e+19	4.588185126268899e+19	1.1649359883599763e+21	5.793930494828028e+21	5.872372474485258e+21	4.6906269089945957e+21
spectra_logzz_4.0_teff_300.0_grav_17.0_mh_-1.0_co_2.5.nc	3.230448921378274	300.0	-1.0	2.5	4.0	chemeq	2.686000108339325e-09	Y2	2.7406982883872176e+16	1.4789070793023754e+18	1.8828989333296292e+18	4.169588907636261e+18	6.952294569358104e+16	7.427239609177491e+18	1.8688952403752903e+19	1.3357925873422313e+20	1.9510131290426216e+21	3.562333711219031e+21	4.539178714515925e+21
spectra_logzz_9.0_teff_275.0_grav_31.0_mh_-1.0_co_2.5.nc	3.4913616938342726	275.0	-1.0	2.5	9.0	chemeq	2.5926414736205174e-09	Y2	2.2498927987778904e+16	1.0321471562041929e+18	6.895390732895231e+17	2.2887963507151918e+18	2.3084524570457236e+16	3.7437444239976663e+18	9.694421201012797e+18	9.553373365020783e+19	1.5466980214126448e+21	2.3528458998631453e+21	2.6159763589531283e+21
